teamid,loaddate,type,role,position,jnum,player,notes,handed,age,acquired,options,servicetime,signyear,signround,signpick,retrodate,injurynotes,injurydate,mlbamid,age1,jnum1,roster40,bats,throws,position1,platoon,draftyear,draftround,draftpick,school,originalteam,servicetime1,projectedlevel,acquired1,country,acquiredcode,options1,eta,isNRI,isCV19,isAFL,playerid,mlbamid1,mlbauto,minorbamid,minormasterid,playerid1,csid,mlbamid2,acquiredrecent,oPlayerId,season,playerid2,prht,prht7,PA,prht1h,prht2h,dbTeam,playerNameDisplay,playerNameRoute,UPURL,mlevel,proj_PT,proj_WAR,proj_bat_K%,proj_bat_BB%,proj_bat_HR,proj_bat_SB,proj_bat_AVG,proj_bat_OBP,proj_bat_SLG,proj_bat_OPS,proj_bat_wRC+,proj_bat_WAR,actual_PT,actual_WAR,actual_bat_K%,actual_bat_BB%,actual_bat_HR,actual_bat_SB,actual_bat_AVG,actual_bat_OBP,actual_bat_SLG,actual_bat_OPS,actual_bat_wRC+,actual_bat_WAR,actual_bat_PA,actualz_PT,actualz_WAR,actualz_bat_K%,actualz_bat_HR,actualz_bat_SB,actualz_bat_AVG,actualz_bat_OBP,actualz_bat_SLG,actualz_bat_OPS,actualz_bat_WRC+,actual_bat_Events,actual_bat_EV,actual_bat_Barrel%,actual_bat_HardHit%,actual_bat_BB%1,actual_bat_K%1,actual_bat_pivFA,actual_bat_piFA%,actual_bat_piSL%,actual_bat_piFC%,actual_bat_piCU%,actual_bat_piCH%,actualz_bat_Events,actualz_bat_EV,actualz_bat_Barrel%,actualz_bat_HardHit%,actualz_bat_BB%,actualz_bat_K%1,actualz_bat_pivFA,actualz_bat_piFA%,actualz_bat_piSL%,actualz_bat_piFC%,actualz_bat_piCU%,actualz_bat_piCH%,dbid,retroid,statsid1,Pts,IP_minor,P_Pts,RP_Pts,PA1,AAA_PA,AA_PA,A_PA,Hit_Pts,AAA_Hit_Pts,AA_Hit_Pts,A_Hit_Pts,AAA_Hit_Rank,AA_Hit_Rank,A_Hit_Rank,Overall_Rank,Overall_7_Rank,Overall_14_Rank,Overall_21_Rank,Overall_1H_Rank,Overall_2H_Rank,Org_Rank,prrp,IP,prrp1h,prrp2h,actual_pit_GS,actual_pit_SV,actual_pit_H,actual_pit_SO,actual_pit_BB,actual_pit_ERA,actual_pit_IP,actual_pit_BB/9,actual_pit_K/9,actual_pit_WAR,actualz_pit_GS,actualz_pit_SV,actualz_pit_H,actualz_pit_SO,actualz_pit_BB,actualz_pit_ERA,actual_pit_Events,actual_pit_EV,actual_pit_Barrel%,actual_pit_HardHit%,actual_pit_BB%,actual_pit_K%,actual_pit_pivFA,actual_pit_piFA%,actualz_pit_pivFA,actualz_pit_Events,actualz_pit_EV,actualz_pit_Barrel%,actualz_pit_HardHit%,actualz_pit_BB%,actualz_pit_K%,actual_pit_pivFA1,actualz_pit_piFA%,actual_pit_piCU%,prsp,prsp14,prsp1h,prsp2h,proj_pit_GS,proj_pit_SV,proj_pit_H,proj_pit_SO,proj_pit_BB,proj_pit_ERA,proj_pit_IP,proj_pit_BB/9,proj_pit_K/9,proj_pit_WAR,actual_pit_piSL%,actual_pit_piCH%,actualz_pit_piSL%,actualz_pit_piCU%,actualz_pit_piCH%,AAA_SP_IP,AAA_RP_IP,AA_SP_IP,AA_RP_IP,A_IP,AAA_SP_Pts,AA_SP_Pts,A_P_Pts,AAA_SP_Rank,AA_SP_Rank,A_P_Rank,actual_pit_piFC%,actualz_pit_piFC%,npbbisid,Rk_IP,SS_IP,Rk_P_Pts,Rk_P_Rank,SS_P_Rank,prrp14,AAA_RP_Pts,AAA_RP_Rank,AA_RP_Pts,AA_RP_Rank,Rk_PA,SS_PA,Rk_Hit_Pts,Rk_Hit_Rank,SS_Hit_Rank,Ovr_Rank,Ovr_Rank_Next,Org_Rank_Next,Ap_PA,Ap_Hit_Pts,Ap_Hit_Rank,kboid,kbobisid,Ap_IP,Ap_P_Pts,Ap_P_Rank,Rk2_PA,Rk2_Hit_Pts,Rk2_Hit_Rank,Rk2_IP,Rk2_P_Pts,Rk2_P_Rank,altmmid,refid,statsid
5,2026-09-20T11:03:16,ss-pp,,RF/LF,,Steven E. Cruz,,S,19.8,Amateur FA (DOM) Jan'24,Dec'28,,JAN 2024,,,,,,821161,19.8,,N,S,R,RF/LF,,JAN 2024,,,Dominican Republic,CLE,,,Amateur FA (DOM) Jan'24,DOM,HG,Dec'28,,0,0,0,,,3068393.0,821161.0,sa3068393,,,821161,0,sa3068393,,,,,,,,CLE,Steven Cruz,Steven Cruz,/players/steven-cruz/sa3068393/stats/batting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2127,0.0,0.0,0.0,160.0,,,,26.2127,,,,,,,2283.0,6441.0,6112.0,5171.0,1510.0,3369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,160.0,26.2127,79.0,339.0,,,,,,,,,,,,,,,,,,,,
5,2026-09-20T11:03:16,ss-pt,,SP,,Liam Peterson,,R,21.3,Drafted 1st Rd (19) '26,Dec'29,,2026,1,19,,,,805794,21.3,,N,R,R,SP,,2026,1,19,Florida,CLE,,,Drafted 1st Rd (19) '26,USA,HG,Dec'29,,0,0,0,,,3039785.0,805794.0,sa3039785,,peterli44,805794,1,sa3039785,,,,,,,,CLE,Liam Peterson,Liam Peterson,/players/liam-peterson/sa3039785/stats/pitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,
5,2026-09-20T11:03:16,ss-pt,,SP,,Savion Sims,,R,19.3,Drafted 7th Rd '26,Dec'29,,2026,7,213,,,,828727,19.3,,N,R,R,SP,,2026,7,213,Prestonwood Christian Academy (TX),CLE,,,Drafted 7th Rd '26,USA,HG,Dec'29,,0,0,0,,,,,,,,828727,1,,,,,,,,,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-09-20T11:03:16,ss-pt,Inj,SP,,Alexander J. Garcia,,R,20.2,Amateur FA (VEN) Apr'24,Dec'28,,APR 2024,,,,,,824212,20.2,,N,R,R,SP,,APR 2024,,,Venezuela,CLE,,,Amateur FA (VEN) Apr'24,VEN,HG,Dec'28,,0,0,0,,,3024792.0,824212.0,sa3024792,,,824212,0,sa3024792,,,,,,,,CLE,Alexander Garcia,Alexander Garcia,/players/alexander-garcia/sa3024792/stats/pitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,
5,2026-09-20T11:03:16,ss-pt,,SP/RP,,Matt Scott,,R,22.7,Drafted 8th Rd '26,Dec'29,,2026,8,243,,,,702523,22.7,,N,R,R,SP/RP,,2026,8,243,Georgia,CLE,,,Drafted 8th Rd '26,USA,HG,Dec'29,,0,0,0,,,3041858.0,702523.0,sa3041858,,scottma65,702523,1,sa3041858,,,,,,,,CLE,Matt Scott,Matthew Scott,/players/matthew-scott/sa3041858/stats/pitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-09-20T11:03:16,ss-pt,,SP/RP,,Mario Pesca,,R,22.6,Drafted 9th Rd '26,Dec'29,,2026,9,273,,,,829678,22.6,,N,R,R,SP/RP,,2026,9,273,Oklahoma State,CLE,,,Drafted 9th Rd '26,USA,HG,Dec'29,,0,0,0,,,3039759.0,829678.0,sa3039759,,pescama42,829678,1,sa3039759,,,,,,,,CLE,Mario Pesca,Mario Pesca,/players/mario-pesca/sa3039759/stats/pitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-09-20T11:03:16,ss-pt,Inj,SP,,Cameron Sullivan,,R,20.5,Drafted 7th Rd '24,Dec'28,,2024,7,205,,,,824029,20.5,,N,R,R,SP,,2024,7,205,Mount Vernon (IN),CLE,,,Drafted 7th Rd '24,USA,HG,Dec'28,,0,0,0,,,,,,,,824029,0,,,,,,,,,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2026-09-20T11:03:16,mlb-sl,1,3B,7,Kevin McGonigle,,L,22.1,Drafted 1st Rd (37) '23,3,0.000,2023,1,37,,,,805808,22.1,7,Y,L,R,SS/3B/2B,,2023,1,37,Monsignor Bonner HS (PA),DET,0.000,,Drafted 1st Rd (37) '23,USA,HG,3,,0,0,0,33572.0,805808.0,3022895.0,805808.0,sa3022895,33572.0,,805808,0,33572,2026.0,33572.0,14.0,7.0,679.0,32.0,10.0,DET,Kevin McGonigle,Kevin McGonigle,/players/kevin-mcgonigle/33572/stats/batting,MLB,29.0,0.210884,0.135118,0.123976,1.0,1.0,0.268211,0.361505,0.436789,0.798294,125.883,0.210884,679.0,5.12697,0.134021,0.136966,17.0,12.0,0.276339,0.377025,0.426598,0.803623,129.15,5.12697,679.0,,,,,,,,,,,492.0,88.0122,0.0711382,0.373984,0.136966,0.157168,94.3004,0.289541,0.204404,0.0847706,0.0976147,0.137982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
6,2026-09-20T11:03:16,mlb-sl,2,2B,25,Gleyber Torres,,R,29.8,Free Agent (NYY) Dec'24,n/a,7.162,JUL 2013,,,,,,650402,29.8,25,Y,R,R,2B,,JUL 2013,,,Venezuela,CHC,7.162,,Free Agent (NYY) Dec'24,VEN,FA,n/a,,0,0,0,16997.0,650402.0,830372.0,650402.0,sa830372,16997.0,,650402,0,16997,2026.0,16997.0,194.0,215.0,406.0,225.0,134.0,CHC,Gleyber Torres,Gleyber Torres,/players/gleyber-torres/16997/stats/batting,MLB,25.0,0.107796,0.179759,0.11999,1.0,0.0,0.257973,0.350776,0.391128,0.741903,111.208,0.107796,406.0,1.15424,0.189655,0.133005,8.0,0.0,0.26513,0.366995,0.371758,0.738753,112.045,1.15424,406.0,628.0,2.5448,0.160828,16.0,4.0,0.255639,0.35828,0.387218,0.745498,112.224,272.0,86.3688,0.0625,0.330882,0.133005,0.221902,94.6937,0.327434,0.223599,0.0985251,0.0778761,0.080236,438.0,89.9641,0.0821918,0.390411,0.13535,0.18985,94.5469,0.306184,0.282805,0.0848416,0.0791855,0.0871041,,torrg001,sa830372,1.96784,0.0,0.0,0.0,17.0,7.0,,7.0,1.96784,-0.098694,,1.6919,867.0,,799.0,5007.0,1584.0,4889.0,5245.0,7175.0,4193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.374634,697.0,1445.0,,,,,,,,,,,,,,,,,,,,
6,2026-09-20T11:03:16,mlb-sl,3,DH,33,Colt Keith,,L,25.1,Drafted 5th Rd '20,3,2.000,2020,5,132,,,,690993,25.1,33,Y,L,R,3B/2B/1B,vsR,2020,5,132,Biloxi HS (MS),DET,2.000,,Drafted 5th Rd '20,USA,HG,3,,0,0,0,27899.0,690993.0,3014474.0,690993.0,sa3014474,27899.0,,690993,0,27899,2026.0,27899.0,188.0,195.0,423.0,194.0,192.0,DET,Colt Keith,Colt Keith,/players/colt-keith/27899/stats/batting,MLB,24.0,0.0819722,0.20706,0.0859422,1.0,0.0,0.259396,0.327403,0.418114,0.745517,108.73,0.0819722,423.0,1.37871,0.198582,0.0756501,10.0,6.0,0.257812,0.321513,0.40625,0.727763,104.029,1.37871,423.0,468.0,1.61841,0.217949,13.0,1.0,0.256039,0.333333,0.413043,0.746377,108.01,302.0,88.7452,0.0761589,0.42053,0.0756501,0.21875,93.9324,0.327114,0.153607,0.0864428,0.0827114,0.177239,316.0,90.0247,0.0917722,0.436709,0.102564,0.246377,94.4763,0.319825,0.179628,0.0859803,0.0952903,0.162651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2026-09-20T11:03:16,mlb-sl,4,LF,31,Riley Greene,,L,26.0,Drafted 1st Rd (5) '19,3,3.110,2019,1,5,,,,682985,26.0,31,Y,L,L,LF/RF/CF,,2019,1,5,Hagerty HS (FL),DET,3.110,,Drafted 1st Rd (5) '19,USA,HG,3,,0,0,0,25976.0,682985.0,3010694.0,682985.0,sa3010694,25976.0,,682985,0,25976,2026.0,25976.0,58.0,19.0,566.0,76.0,98.0,DET,Riley Greene,Riley Greene,/players/riley-greene/25976/stats/batting,MLB,27.0,0.149966,0.2688,0.101684,1.0,0.0,0.269359,0.34746,0.474713,0.822173,128.72,0.149966,566.0,3.40654,0.266784,0.116608,21.0,3.0,0.285714,0.372792,0.483673,0.856465,139.142,3.40654,566.0,655.0,2.88551,0.30687,36.0,2.0,0.258333,0.312977,0.493333,0.80631,120.24,344.0,90.2823,0.151163,0.47093,0.116608,0.308163,94.2264,0.33503,0.179389,0.0729432,0.0742154,0.160729,404.0,89.9304,0.170792,0.455446,0.070229,0.335,94.4835,0.350702,0.171101,0.0687361,0.0813008,0.129712,,greer003,sa1169560,0.640904,0.0,0.0,0.0,8.0,8.0,,,0.640904,0.640904,,,807.0,,,5270.0,1272.0,4759.0,2403.0,5382.0,4551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2026-09-20T11:03:16,mlb-sl,5,C,13,Dillon Dingler,,R,28.0,Drafted 2nd Rd (38) '20,2,1.063,2020,2,38,,,,693307,28.0,13,Y,R,R,C,,2020,2,38,Ohio State,DET,1.063,,Drafted 2nd Rd (38) '20,USA,HG,2,,0,0,0,27464.0,693307.0,3014528.0,693307.0,sa3014528,27464.0,,693307,0,27464,2026.0,27464.0,75.0,269.0,590.0,39.0,168.0,DET,Dillon Dingler,Dillon Dingler,/players/dillon-dingler/27464/stats/batting,MLB,24.0,0.162723,0.238182,0.0600545,1.0,0.0,0.244175,0.302547,0.427289,0.729836,102.185,0.162723,590.0,4.75919,0.230508,0.0542373,27.0,0.0,0.242537,0.30102,0.449627,0.750647,107.433,4.75919,590.0,469.0,4.06123,0.234542,13.0,0.0,0.278161,0.326923,0.425287,0.75221,108.408,407.0,88.5151,0.0982801,0.422604,0.0542373,0.253731,94.6156,0.282762,0.19701,0.0743184,0.091029,0.100264,327.0,90.0144,0.0917431,0.455657,0.0490405,0.252874,93.1473,0.310653,0.280535,0.070831,0.0875627,0.0641383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2026-09-20T11:03:16,mlb-sl,6,RF,39,Zach McKinstry,,L,31.4,Trade (CHC) Mar'23,n/a,4.099,2016,33,1001,,,,656716,31.4,39,Y,L,R,3B/SS/RF,vsR,2016,33,1001,Central Michigan,LAD,4.099,,Trade (CHC) Mar'23,USA,T,n/a,,0,0,0,19392.0,656716.0,918920.0,656716.0,sa918920,19392.0,,656716,0,19392,2026.0,19392.0,235.0,354.0,415.0,252.0,257.0,LAD,Zach McKinstry,Zach McKinstry,/players/zach-mckinstry/19392/stats/batting,MLB,13.0,0.0162778,0.193091,0.0925304,0.0,0.0,0.227417,0.305331,0.35252,0.657851,84.9981,0.0162778,415.0,0.768286,0.163855,0.0987952,4.0,3.0,0.202186,0.286408,0.297814,0.584222,65.5161,0.768286,415.0,511.0,3.1513,0.217221,12.0,19.0,0.25885,0.333333,0.438053,0.771386,113.146,303.0,85.6899,0.019802,0.221122,0.0987952,0.185792,94.1837,0.365761,0.147189,0.087808,0.108654,0.11055,347.0,85.7243,0.0605187,0.305476,0.0900196,0.245575,94.1923,0.363145,0.191646,0.0786241,0.0904177,0.10516,,mckiz001,sa918920,1.25985,0.0,0.0,0.0,11.0,8.0,,3.0,1.25985,1.59089,,-0.331037,757.0,,923.0,5134.0,6138.0,5187.0,4992.0,4408.0,6524.0,,685.0,2.0,,515.0,0.0,0.0,3.0,0.0,5.0,18.0,2.0,22.5,0.0,-0.144149,0.0,0.0,0.0,0.0,0.0,0.0,9.0,88.6444,0.0,0.444444,0.333333,0.0,72.4295,0.175439,35.688,1.0,76.0,0.0,0.0,0.0,0.0,35.688,1.0,,,,,,,,,,,,,,,,,0.824561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2026-09-20T11:03:16,mlb-sl,7,1B,20,Spencer Torkelson,,R,27.1,Drafted 1st Rd (1) '20,1,3.076,2020,1,1,,,,679529,27.1,20,Y,R,R,1B,,2020,1,1,Arizona State,DET,3.076,,Drafted 1st Rd (1) '20,USA,HG,1,,0,0,0,27465.0,679529.0,3014504.0,679529.0,sa3014504,27465.0,,679529,0,27465,2026.0,27465.0,107.0,21.0,586.0,177.0,105.0,DET,Spencer Torkelson,Spencer Torkelson,/players/spencer-torkelson/27465/stats/batting,MLB,23.0,0.0521012,0.282217,0.109362,1.0,0.0,0.228255,0.32027,0.428496,0.748766,109.123,0.0521012,586.0,0.693023,0.312287,0.112628,24.0,1.0,0.228346,0.323077,0.42126,0.744337,109.277,0.693023,586.0,649.0,2.30264,0.260401,31.0,2.0,0.239787,0.33282,0.456483,0.789303,117.035,330.0,89.4537,0.121212,0.418182,0.112628,0.360236,94.8349,0.268687,0.275556,0.0925253,0.0743434,0.109899,399.0,90.1737,0.135338,0.451128,0.11094,0.300178,94.3447,0.242217,0.283219,0.0732726,0.0683371,0.106302,,torks001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2026-09-20T11:03:16,mlb-sl,8,CF,15,Max Clark,,L,21.7,Drafted 1st Rd (3) '23,3,0.000,2023,1,3,,,,703601,21.7,15,Y,L,L,CF,,2023,1,3,Franklin Community HS (IN),DET,0.000,,Drafted 1st Rd (3) '23,USA,HG,3,,0,0,0,33381.0,703601.0,3022683.0,703601.0,sa3022683,33381.0,,703601,0,33381,2026.0,33381.0,327.0,45.0,180.0,,120.0,DET,Max Clark,Maxwell Clark,/players/maxwell-clark/33381/stats/batting,MLB,24.0,0.112426,0.200334,0.10206,1.0,1.0,0.248294,0.330749,0.386832,0.71758,102.678,0.112426,180.0,1.40318,0.2,0.0888889,3.0,5.0,0.278481,0.359551,0.436709,0.796259,124.242,1.40318,180.0,,,,,,,,,,,124.0,87.2133,0.016129,0.379032,0.0888889,0.227848,94.9315,0.398162,0.159265,0.085758,0.0612557,0.0903522,,,,,,,,,,,,,,,,92.4085,0.0,0.0,0.0,418.0,418.0,,,92.4085,92.4085,,,28.0,,,165.0,5132.0,6875.0,6862.0,67.0,592.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,
6,2026-09-20T11:03:16,mlb-sl,9,SS,18,John Peck,,R,24.2,Drafted 7th Rd '23,3,0.000,2023,7,200,,,,807726,24.2,18,Y,R,R,SS/2B/3B,,2023,7,200,Pepperdine,DET,0.000,,Drafted 7th Rd '23,USA,HG,3,,0,0,0,33500.0,807726.0,3022896.0,807726.0,sa3022896,33500.0,peck-jo44,807726,0,33500,2026.0,33500.0,510.0,219.0,58.0,,357.0,DET,John Peck,John Peck,/players/john-peck/33500/stats/batting,MLB,18.0,0.0445741,0.268869,0.0568054,0.0,1.0,0.244344,0.293283,0.357612,0.650895,81.3987,0.0445741,58.0,-0.00812035,0.206897,0.12069,0.0,4.0,0.208333,0.327586,0.229167,0.556753,68.3688,-0.00812035,58.0,,,,,,,,,,,37.0,88.2917,0.108108,0.405405,0.12069,0.25,94.6781,0.336449,0.238318,0.0794393,0.0654206,0.0981308,,,,,,,,,,,,,,,,58.2665,0.0,0.0,0.0,298.0,24.0,256.0,8.0,58.2665,8.46651,51.1289,-1.22356,605.0,163.0,950.0,770.0,1003.0,6230.0,2796.0,137.0,3109.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,10.0,-0.105408,778.0,,,,,,,,,,,,,,
6,2026-09-20T11:03:16,mlb-bn,Bench,C/1B,32,Eduardo Valencia,,R,26.7,Amateur FA (VEN) Apr'18,3,0.000,APR 2018,,,,,,680664,26.7,32,Y,R,R,C/1B,,APR 2018,,,Venezuela,DET,0.000,,Amateur FA (VEN) Apr'18,VEN,HG,3,,0,0,0,24574.0,680664.0,3006622.0,680664.0,sa3006622,24574.0,,680664,0,24574,2026.0,24574.0,366.0,188.0,111.0,438.0,226.0,DET,Eduardo Valencia,Eduardo Valencia,/players/eduardo-valencia/24574/stats/batting,MLB,11.0,0.0514905,0.225131,0.062148,0.0,0.0,0.253124,0.306848,0.444947,0.751795,107.62,0.0514905,111.0,1.20992,0.243243,0.027027,6.0,0.0,0.32381,0.354545,0.6,0.954545,164.807,1.20992,111.0,,,,,,,,,,,79.0,89.587,0.164557,0.455696,0.027027,0.257143,93.6566,0.285047,0.203271,0.0981308,0.0981308,0.11215,,,,,,,,,,,,,,,sa1120574,57.7244,0.0,0.0,0.0,354.0,354.0,,,57.7244,57.7244,,,148.0,,,785.0,6623.0,1904.0,2904.0,420.0,1590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,
6,2026-09-20T11:03:16,mlb-bn,Bench,INF,50,Hao Yu Lee,,R,23.6,Trade (DET) Aug'23,3,0.000,JUN 2021,,,,,,701678,23.6,50,Y,R,R,2B/3B,vsL,JUN 2021,,,Taiwan,PHI,0.000,,Trade (DET) Aug'23,TAI,T,3,,0,0,0,30080.0,701678.0,3017863.0,701678.0,sa3017863,30080.0,,701678,0,30080,2026.0,30080.0,217.0,60.0,331.0,325.0,87.0,PHI,Hao-Yu Lee,Hao Yu Lee,/players/hao-yu-lee/30080/stats/batting,MLB,9.0,0.0307099,0.222742,0.0782539,0.0,0.0,0.245818,0.311424,0.396986,0.70841,97.5583,0.0307099,331.0,0.480594,0.244713,0.0785498,10.0,2.0,0.265781,0.321212,0.431894,0.753106,108.593,0.480594,331.0,,,,,,,,,,,224.0,89.6229,0.0892857,0.415179,0.0785498,0.269103,94.8982,0.329346,0.22807,0.110845,0.0717703,0.0940989,,,,,,,,,,,,,,,,12.2992,0.0,0.0,0.0,75.0,63.0,,12.0,12.2992,10.7766,,1.5226,556.0,,807.0,3517.0,4453.0,3278.0,6285.0,2438.0,6636.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2026-09-20T11:03:16,mlb-bn,Bench,INF/OF,28,Javier Baez,,R,33.8,Free Agent (NYM) Dec'21,n/a,10.089,2011,1,9,,,,595879,33.8,28,Y,R,R,SS/CF/3B,,2011,1,9,Arlington Country Day (FL),CHC,10.089,,Free Agent (NYM) Dec'21,PR,FA,n/a,,0,0,0,12979.0,595879.0,597757.0,595879.0,sa597757,12979.0,,595879,0,12979,2026.0,12979.0,374.0,353.0,185.0,387.0,319.0,CHC,Javier Báez,Javier Baez,/players/javier-baez/12979/stats/batting,MLB,16.0,0.00338632,0.22696,0.0359438,0.0,0.0,0.23651,0.271855,0.364125,0.63598,74.8701,0.00338632,185.0,-0.203398,0.205405,0.027027,2.0,1.0,0.237288,0.264865,0.344633,0.609498,66.9036,-0.203398,185.0,437.0,1.40054,0.249428,12.0,5.0,0.256595,0.28211,0.398082,0.680192,85.8548,140.0,85.0432,0.0214286,0.335714,0.027027,0.214689,94.7243,0.229584,0.322034,0.0523883,0.103236,0.120185,312.0,88.1691,0.0544872,0.397436,0.0228833,0.261391,93.5192,0.306944,0.268657,0.0746269,0.0759247,0.108371,,baezj001,sa597757,2.83876,0.0,0.0,0.0,14.0,8.0,,6.0,2.83876,2.57859,,0.260165,714.0,,877.0,4857.0,6362.0,4720.0,6148.0,6782.0,4010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
