Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,InterSD,InterSK,IntraSD,QS,Vol,Skew,Dim,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
CIN,Reds,0.514596,0.511349,0.0,5.7221,0.0,0.0,0.0,7.51766,32.3684,8.24343,4.07047,3.74483,1.4418,5.14802,2.2486,0.0,0.0,4.48324,1.39565,6.16311,2.69198,2.28943,1.72609,0.159044,0.0694689,0.08957551419734955,,0.273688,0.289062,0.757839,5.15613,30.100000000000005,3.7625000000000006,31.0,3.875,-0.0455338,0.042046,1.07619,0.253156,1.35904,0.0,1.07619,-0.253156,3.18794,999.0,18,NL,Sam Benschoter,680397,sa3017639,sa3017639
NYM,Mets,0.244489,0.0393996,0.0,4.27577,0.0231069,0.406362,0.0,7.14275,30.2306,6.73826,3.42842,3.15415,1.22103,4.98024,2.45175,0.14525,0.255194,3.97429,1.28662,6.2752,3.08925,2.0313,1.53852,0.164742,0.0811016,0.08364011347293854,,0.244817,0.258753,0.770207,5.09989,25.3,3.6142857142857143,26.0,3.7142857142857144,-0.0462947,0.0677993,0.776767,-0.066464,1.41875,0.0,0.776767,0.066464,3.10833,999.0,25,NL,Kevin Herget,643361,15369,15369
ATL,Braves,2.12359,1.9841,0.0,33.3504,0.0,4.36043,1.15048,35.0737,155.055,31.0877,17.9775,16.5393,4.0636,36.6491,20.053,0.867046,1.84963,4.24404,1.45809,9.40425,5.14564,1.82761,1.04273,0.236362,0.129328,0.10703396797180176,,0.233475,0.292344,0.729636,4.42489,153.20000000000002,4.377142857142857,147.0,4.2,-0.0464741,0.0581461,1.17632,-1.21686,0.78977,0.0,1.17632,1.21686,3.94697,999.0,16,NL,Daysbel Hernández,678226,20271,20271
PHI,Phillies,1.77601,2.62034,0.0,42.4347,0.00335295,6.24188,0.695393,43.4286,189.235,45.0492,24.1656,22.2324,5.47711,33.2943,15.2532,0.821648,2.55499,4.60736,1.38854,6.8998,3.16102,2.18278,1.13506,0.175942,0.0806045,0.09533737599849701,,0.26279,0.298308,0.686561,4.47154,175.7,4.086046511627907,186.0,4.325581395348837,-0.0472007,-0.0913284,1.59539,-0.341715,0.752548,0.0,1.59539,0.341715,3.9966,999.0,26,NL,Zach Pop,647315,20185,20185
CHW,White Sox,1.15627,1.37133,0.0,25.9945,0.0,1.25438,0.0,27.1689,120.603,24.8189,14.5382,13.3751,3.39305,27.8082,15.5732,0.641531,1.14978,4.43066,1.48671,9.21179,5.15881,1.78564,1.12398,0.230576,0.129128,0.10144801437854767,,0.238918,0.294801,0.725382,4.55817,106.9,3.9592592592592593,105.0,3.888888888888889,-0.0481563,-0.0906441,1.69332,-0.155036,0.944623,0.0,1.69332,0.155036,3.7405,999.0,4,AL,Prelander Berroa,672860,22932,22932
STL,Cardinals,0.611058,0.73695,0.0664045,17.4085,0.0,0.806641,0.0,19.9269,86.2689,20.2191,10.8592,9.99048,2.65893,15.2476,7.25167,0.462516,0.810734,4.5122,1.37857,6.88659,3.27522,2.10264,1.2009,0.176745,0.0840589,0.09268651157617569,,0.258535,0.291214,0.699485,4.55322,69.1,3.4549999999999996,71.0,3.55,-0.0489182,-0.0558177,1.23105,-3.07268,1.17949,0.0,1.23105,3.07268,3.42735,999.0,28,NL,Scott Blewett,656240,16427,16427
DET,Tigers,0.988439,1.08754,0.0,16.8967,0.0286154,1.57766,0.499543,16.7577,72.6822,15.5435,9.48442,8.72567,2.41758,15.2026,7.92745,0.327182,0.446336,4.68626,1.4006,8.16479,4.25756,1.91772,1.2984,0.209165,0.10907,0.10009517520666122,,0.241702,0.281139,0.69632,4.6953,73.60000000000002,4.329411764705884,73.0,4.294117647058823,-0.0491925,-0.0223524,1.20171,1.40565,1.1533,0.0,1.20171,-1.40565,3.46226,999.0,6,AL,Colin Poche,621363,19403,19403
ARI,Diamondbacks,0.730325,0.607869,0.0271127,18.2601,0.0,0.903303,0.637788,20.0813,87.315,20.3459,10.8037,9.93945,2.54334,16.3071,7.35137,0.452719,1.18129,4.45465,1.37926,7.3085,3.29473,2.21824,1.13987,0.186762,0.0841937,0.10256805270910263,,0.258254,0.297046,0.699913,4.43223,71.1,3.5549999999999997,73.0,3.65,-0.049651,-0.0331027,0.900511,-0.884088,1.16557,0.00789803,0.900511,0.884088,3.4459,999.0,15,NL,Joe Ross,605452,12972,12972
TEX,Rangers,0.74978,1.03799,0.0,13.9356,0.0,0.889865,0.0,14.4805,64.6436,13.4226,8.56229,7.87731,1.90412,14.1399,7.94112,0.347365,1.14159,4.89594,1.47534,8.78829,4.9356,1.78059,1.18346,0.218736,0.122845,0.09589143097400665,,0.241583,0.291482,0.684643,4.77333,50.20000000000003,3.585714285714288,49.0,3.5,-0.0507911,-0.194977,1.36027,1.80648,1.16295,0.0,1.36027,-1.80648,3.4494,999.0,13,AL,Gavin Collyer,686560,sa3011742,sa3011742
,,1.34037,0.855182,0.0611122,24.1605,0.174681,0.887767,0.834307,26.2122,114.227,25.9101,15.4592,14.2225,4.03427,23.1097,10.8162,0.468437,1.22353,4.8833,1.40111,7.93476,3.71374,2.13659,1.38517,0.202314,0.0946897,0.10762383788824081,,0.253554,0.291508,0.684306,4.75061,89.6,3.446153846153846,92.0,3.5384615384615383,-0.0514667,-0.143496,1.67424,-0.844647,0.962727,0.0,1.67424,0.844647,3.71636,999.0,-1,,Scott McGough,543518,12056,12056
MIA,Marlins,0.556043,0.555619,0.0,17.0857,0.0,1.08443,0.0,17.2739,74.1813,15.8031,9.42745,8.67326,2.55123,16.4474,7.61711,0.64985,0.493858,4.51891,1.35581,8.56938,3.96864,2.15927,1.32923,0.221719,0.102682,0.11903706938028336,,0.239187,0.281526,0.704979,4.55948,59.300000000000004,3.488235294117647,58.0,3.411764705882353,-0.052172,0.0101242,1.19297,-0.170455,1.20313,0.0,1.19297,0.170455,3.39583,999.0,20,NL,Garrett Acton,670183,27583,27583
SEA,Mariners,0.41993,0.752327,0.205506,8.33451,0.0,0.680722,0.0,10.9467,48.0269,10.9952,5.63575,5.18489,1.25148,8.3306,4.52919,0.252605,0.647544,4.26283,1.41818,6.84912,3.72374,1.83931,1.02892,0.173457,0.0943053,0.07915175706148148,,0.256596,0.292885,0.718008,4.51804,42.50000000000001,3.863636363636364,44.0,4.0,-0.0523175,-0.076515,1.71086,-1.52932,1.32016,0.133753,1.71086,1.52932,3.23979,999.0,11,AL,Randy Dobnak,677976,23798,23798
SEA,Mariners,1.57838,0.962772,0.0,22.9404,0.0,1.4198,1.28593,23.6126,103.239,20.9273,12.2154,11.2382,2.57069,23.3635,12.2413,0.840554,1.35753,4.28346,1.4047,8.90502,4.66581,1.90857,0.979823,0.226305,0.118573,0.10773193091154099,,0.233459,0.288146,0.708604,4.29929,97.10000000000002,4.045833333333334,92.0,3.8333333333333335,-0.0529397,-0.0481419,1.70391,-0.541829,1.0267,0.0,1.70391,0.541829,3.63107,999.0,11,AL,Josh Simpson,681006,25957,25957
ATH,Athletics,0.776235,0.879434,0.0,17.0535,0.0260911,0.916656,0.685361,17.9866,78.516,18.3185,10.2409,9.42163,2.89315,16.1112,7.16562,0.28978,0.690789,4.71432,1.41684,8.06161,3.58548,2.24841,1.44765,0.205197,0.0912632,0.11393342912197113,,0.259251,0.298622,0.71118,4.7451,61.500000000000014,3.4166666666666674,63.0,3.5,-0.0534504,-0.0604212,1.9154,-1.93748,1.14339,0.0,1.9154,1.93748,3.47548,999.0,10,AL,Nick Anderson,623433,18337,18337
PIT,Pirates,0.574625,1.05264,0.0,19.9771,0.0,1.4766,0.0,20.9274,93.9474,20.1176,11.5492,10.6252,2.32128,19.2435,11.6038,0.54661,1.32712,4.56946,1.51578,8.27582,4.99031,1.65838,0.998287,0.204833,0.123514,0.08131878077983856,,0.248316,0.299342,0.708505,4.59172,81.80000000000001,3.8952380952380956,82.0,3.9047619047619047,-0.0537204,-0.0690826,0.658968,-1.76046,1.08452,0.0,0.658968,1.76046,3.55397,999.0,27,NL,Ryan Harbin,689877,sa3011733,sa3011733
ARI,Diamondbacks,1.7794,2.286,0.0,18.6361,0.0,0.652993,1.24663,22.6061,101.717,26.0504,13.2687,12.2072,2.57542,16.0779,8.58305,0.332768,1.29929,4.85996,1.53204,6.40097,3.4171,1.87321,1.02533,0.158066,0.084382,0.07368366420269012,,0.283667,0.32078,0.688566,4.50519,71.70000000000002,3.117391304347827,82.0,3.5652173913043477,-0.0547016,-0.0729791,3.01253,-0.397125,0.967991,0.0,3.01253,0.397125,3.70935,999.0,15,NL,Isaiah Campbell,663462,25551,25551
NYY,Yankees,1.05031,1.13878,0.0,32.0374,0.114151,2.51793,1.32768,32.6894,142.259,29.8771,17.3884,15.9973,4.17605,30.4727,15.8573,0.620341,1.39814,4.40436,1.39906,8.38969,4.3658,1.92169,1.14974,0.214206,0.111468,0.10273829847574234,,0.23901,0.284446,0.71064,4.51508,138.00000000000006,4.181818181818183,134.0,4.0606060606060606,-0.0553308,0.0249009,1.23973,-0.630508,0.941214,0.0,1.23973,0.630508,3.74505,999.0,9,AL,Rafael Montero,606160,12760,12760
LAD,Dodgers,0.313465,0.572215,0.0,7.48486,0.0,0.734334,0.0,7.82672,34.7696,8.10467,4.59475,4.22717,1.1761,6.10177,3.31612,0.12945,0.573096,4.86085,1.45921,7.01647,3.81323,1.84003,1.35241,0.175491,0.095374,0.08011738210916519,,0.262453,0.293552,0.69837,5.02014,30.100000000000005,3.7625000000000006,31.0,3.875,-0.0557422,-0.0828068,0.798257,1.51859,1.33985,0.0,0.798257,-1.51859,3.21353,999.0,22,NL,Ryder Ryan,656924,19891,19891
TEX,Rangers,1.33509,2.36075,0.0,40.3328,0.0,5.63366,0.0,42.6938,185.811,41.3402,23.8368,21.9299,5.70983,36.9094,18.5217,1.09987,1.7099,4.62289,1.40212,7.78063,3.90443,1.99277,1.20365,0.19864,0.0996803,0.09895957261323929,,0.24967,0.289772,0.694551,4.56634,172.79999999999998,4.01860465116279,172.0,4.0,-0.0565212,-0.223746,1.67281,0.913173,0.756184,0.0,1.67281,-0.913173,3.99175,999.0,13,AL,Carter Baumler,691945,sa3014480,sa3014480
PIT,Pirates,0.719501,0.834239,0.0,19.9066,0.0,0.745185,0.249449,21.3716,95.6195,19.9352,12.2505,11.2705,2.69852,19.9222,12.2481,0.38858,1.24487,4.74622,1.5059,8.38966,5.15793,1.62655,1.1364,0.208349,0.128092,0.08025678992271423,,0.242738,0.289665,0.701727,4.80629,71.5,3.4047619047619047,71.0,3.380952380952381,-0.0571907,-0.0690826,1.38507,-0.18867,1.04788,0.0,1.38507,0.18867,3.60283,999.0,27,NL,Cam Sanders,676742,23479,23479
BOS,Red Sox,0.594978,0.530272,0.0,13.7562,0.0,0.844306,0.0,14.7458,64.232,15.0003,8.52489,7.8429,2.34205,12.6056,5.52543,0.256544,0.796132,4.78687,1.39197,7.69377,3.37242,2.28138,1.42946,0.196251,0.086023,0.11022820323705673,,0.259025,0.294632,0.695827,4.77629,56.400000000000006,3.7600000000000002,58.0,3.8666666666666667,-0.0580704,-0.0931047,0.851602,-0.623322,1.21779,0.0,0.851602,0.623322,3.37628,999.0,3,AL,Vinny Nittoli,657697,16754,16754
NYY,Yankees,0.872283,1.50058,0.0,25.0816,0.0196038,1.9098,1.22621,27.5225,119.151,27.3932,15.2747,14.0527,3.94804,23.5666,10.0677,0.456906,1.59994,4.5953,1.3611,7.70639,3.29219,2.34081,1.29103,0.197787,0.0844951,0.11329186707735062,,0.254859,0.293177,0.69476,4.55921,107.8,3.85,108.0,3.857142857142857,-0.0591271,-0.0375363,1.74301,-0.776596,1.03861,0.0,1.74301,0.776596,3.61519,999.0,9,AL,Angel Chivilli,683409,26790,26790
CLE,Guardians,1.54049,2.01732,0.0,38.7378,0.0,4.05058,0.0,40.9789,177.646,38.87,22.0582,20.2935,5.68001,38.6048,17.2163,1.04513,2.311,4.45697,1.36866,8.4786,3.78113,2.24234,1.24747,0.217313,0.0969135,0.1203998252749443,,0.245828,0.291566,0.706942,4.48247,165.20000000000002,4.029268292682927,164.0,4.0,-0.0595782,-0.116604,0.649529,-1.96526,0.791425,0.0,0.649529,1.96526,3.94477,999.0,5,AL,Peyton Pallette,688883,sa3020742,sa3020742
NYY,Yankees,0.304808,0.892782,0.118408,17.0109,0.0,1.41909,0.0,18.2236,79.305,17.3009,9.72833,8.95007,2.51505,16.5105,6.95131,0.300293,2.02216,4.42013,1.33082,8.15399,3.43301,2.37517,1.2421,0.20819,0.0876529,0.1205374151468277,,0.245991,0.28819,0.700583,4.59451,63.10000000000001,3.505555555555556,62.0,3.4444444444444446,-0.059754,-0.0604212,1.34302,-0.323626,1.23552,0.0417089,1.34302,0.323626,3.35265,999.0,9,AL,Dom Hamel,687589,30153,30153
NYM,Mets,0.53574,0.938166,0.300227,4.89997,0.0,1.01387,0.0,13.9606,61.9441,14.9005,8.06305,7.41801,1.93332,11.1287,5.77554,0.213611,0.642826,4.78219,1.48103,7.17439,3.72334,1.92687,1.24636,0.179658,0.0932379,0.08641970902681351,,0.268353,0.305371,0.701915,4.72037,45.0,3.2142857142857144,49.0,3.5,-0.0608021,-0.0685944,1.7236,-0.127368,1.21489,0.0,1.7236,0.127368,3.38014,999.0,25,NL,Brandon Waddell,663399,18347,18347
MIA,Marlins,0.0776415,0.455856,0.0,8.96609,0.0,0.0,0.176249,8.23094,37.192,8.20051,5.42267,4.98886,1.23049,8.00521,4.5841,0.148628,0.45532,5.45499,1.55324,8.75318,5.01241,1.7463,1.34547,0.21524,0.123255,0.09198527038097382,,0.25505,0.304144,0.665521,4.97019,27.100000000000005,3.3875000000000006,28.0,3.5,-0.0615755,-0.0712849,3.34108,-0.415944,1.30072,0.0,3.34108,0.415944,3.26571,999.0,20,NL,Zach Brzykcy,694350,27783,27783
PIT,Pirates,0.821081,0.845191,0.0,12.7724,0.0,0.935057,0.0,13.2048,58.8637,13.1499,7.49396,6.89444,1.66767,10.805,6.45414,0.344415,0.83378,4.69905,1.48461,7.36438,4.39895,1.67412,1.13663,0.18356,0.109645,0.07391437143087387,,0.254962,0.293639,0.701248,4.79615,42.8,3.292307692307692,44.0,3.3846153846153846,-0.0633681,-0.000272342,0.438009,-1.61291,1.20789,0.0,0.438009,1.61291,3.38948,999.0,27,NL,Jaden Woods,692243,sa3023064,sa3023064
CHW,White Sox,3.41234,4.22683,1.67509,58.5538,0.775776,9.34382,2.58449,78.3044,341.667,75.4057,41.3635,38.0544,9.44607,63.0479,33.6511,2.2662,4.74415,4.37383,1.39273,7.24648,3.86773,1.87358,1.08569,0.184531,0.0984911,0.08603941649198532,,0.248641,0.285815,0.706372,4.56403,321.5,4.121794871794871,323.0,4.141025641025641,-0.063986,0.0919122,2.82205,0.223891,0.392912,0.249423,2.82205,-0.223891,4.47612,999.0,4,AL,Mike Vasil,678024,30105,30105
LAA,Angels,0.983716,1.36249,0.0,17.7432,0.0,1.06643,0.0,18.837,83.8418,17.3295,10.8409,9.97364,2.68987,19.3123,10.4861,0.486783,1.21064,4.76524,1.47665,9.22711,5.01008,1.84171,1.28518,0.230342,0.12507,0.10527235269546509,,0.240204,0.291959,0.705815,4.80387,68.49999999999999,3.6052631578947363,65.0,3.4210526315789473,-0.0689997,-0.110815,1.22546,-1.45954,1.06648,0.0,1.22546,1.45954,3.57803,999.0,1,AL,Samy Natera Jr.,696519,sa3020862,sa3020862
SEA,Mariners,0.135222,0.47218,0.00615901,8.12637,0.0,0.712499,0.0,9.98868,43.8645,10.1113,5.40518,4.97276,1.28962,7.47011,3.71743,0.169406,0.968658,4.48056,1.38444,6.73072,3.34948,2.00948,1.16197,0.1703,0.0847481,0.08555164188146591,,0.258085,0.29001,0.700606,4.72525,38.7,3.87,40.0,4.0,-0.0717534,-0.0200328,1.05696,-0.0698246,1.35358,0.00450377,1.05696,0.0698246,3.19523,999.0,11,AL,Blas Castaño,680604,26117,26117
BAL,Orioles,0.616101,0.29595,0.0,18.6609,0.0,1.6233,0.0,19.8488,87.7943,19.2042,11.4156,10.5023,2.89617,18.0,9.3417,0.316587,1.48835,4.76206,1.43817,8.16171,4.23579,1.92684,1.31321,0.205025,0.106404,0.09862039983272552,,0.249522,0.290862,0.699446,4.85516,75.69999999999999,3.7849999999999993,75.0,3.75,-0.0719325,-0.087666,0.666349,-2.32032,1.1116,0.0,0.666349,2.32032,3.51787,999.0,2,AL,Jackson Kowar,663804,21549,21549
,,1.29451,1.34227,0.0,30.3421,0.282491,1.27942,0.74343,31.1424,137.702,30.3745,17.1175,15.7481,3.82546,26.5079,14.9081,0.421668,1.79546,4.55111,1.45405,7.66066,4.30837,1.77809,1.10554,0.192501,0.108263,0.08423832803964615,,0.251031,0.292824,0.705417,4.63874,109.19999999999999,3.5225806451612898,110.0,3.5483870967741935,-0.0720819,-0.0815205,0.688672,-0.802349,0.913576,0.0,0.688672,0.802349,3.7819,999.0,-1,,Kendall Graveman,608665,15514,15514
ATH,Athletics,0.100567,0.0750874,0.0,9.69231,0.050864,0.0,0.0,11.8695,54.1962,13.1049,7.79479,7.1712,2.03274,12.9022,5.95789,0.141987,0.593117,5.43754,1.60603,9.78307,4.51755,2.16557,1.54132,0.238065,0.109932,0.12813341617584229,,0.275053,0.338494,0.694829,4.84323,35.40000000000002,2.9500000000000015,39.0,3.25,-0.0732495,-0.173955,1.97081,-0.92437,1.19509,0.0,1.97081,0.92437,3.40655,999.0,10,AL,Nick Hernandez,663321,19281,19281
NYY,Yankees,1.56452,2.10267,0.0,33.3515,0.0,2.47161,0.0,36.5981,159.105,36.3675,20.5248,18.8828,4.86068,29.538,14.0367,0.928505,2.20022,4.64355,1.37724,7.26383,3.45183,2.10434,1.19531,0.185651,0.0882229,0.09742848575115204,,0.254554,0.290468,0.68532,4.57848,138.70000000000002,3.748648648648649,140.0,3.7837837837837838,-0.0744129,-0.169155,1.70999,-1.16295,0.850574,0.0,1.70999,1.16295,3.8659,999.0,9,AL,Cade Winquest,685464,sa3020805,sa3020805
STL,Cardinals,0.935651,1.71024,0.0,22.6232,0.0,1.25582,0.0,23.7565,104.146,23.2952,13.1644,12.1112,3.21736,20.0493,10.4656,0.610952,1.25339,4.58825,1.42111,7.59553,3.96481,1.91574,1.21888,0.192512,0.10049,0.09202210605144501,,0.25204,0.29031,0.703995,4.68772,91.90000000000002,3.8291666666666675,92.0,3.8333333333333335,-0.0778481,-0.0467204,0.312056,-1.90272,1.05888,0.0,0.312056,1.90272,3.58817,999.0,28,NL,Austin Love,676153,sa3017609,sa3017609
CHW,White Sox,0.0604238,0.432459,0.0,8.2341,0.0,1.20124,0.0,8.53675,38.7608,7.90361,4.9735,4.57562,1.16824,7.88901,5.45094,0.152106,0.564333,4.82392,1.56436,8.31711,5.74674,1.44727,1.23163,0.20353,0.14063,0.06290021538734436,,0.241364,0.284333,0.715166,5.17981,35.500000000000014,3.944444444444446,34.0,3.7777777777777777,-0.0787615,-0.0301972,2.23276,0.055887,1.3211,0.0,2.23276,-0.055887,3.23854,999.0,4,AL,Jairo Iriarte,683568,26907,26907
DET,Tigers,1.04228,1.23531,0.17767,26.0663,0.310109,1.86361,0.580653,27.2052,119.873,24.2848,13.9715,12.8538,3.45489,26.8708,14.7199,0.324415,1.70154,4.25228,1.43372,8.88937,4.86962,1.82547,1.14294,0.22416,0.122795,0.10136429220438004,,0.234745,0.284849,0.732653,4.62148,111.5,4.12962962962963,107.0,3.962962962962963,-0.0791995,-0.00532132,2.06794,-1.37529,1.01471,0.0,2.06794,1.37529,3.64706,999.0,6,AL,Konnor Pilkington,663455,21453,21453
PHI,Phillies,1.02718,1.43011,0.36925,17.8085,0.0,1.03243,0.180553,20.8965,92.2921,20.638,12.3008,11.3167,2.93092,18.7962,10.036,0.344729,0.809474,4.87405,1.4679,8.09541,4.32244,1.87288,1.26233,0.203659,0.108741,0.09491799771785736,,0.253393,0.296504,0.691484,4.71655,72.9,3.4714285714285715,75.0,3.5714285714285716,-0.0800366,-0.0722348,1.85636,-1.36042,1.03904,0.0457404,1.85636,1.36042,3.61462,999.0,26,NL,Seth Johnson,686751,26020,26020
CHC,Cubs,0.78946,0.749877,0.0677786,22.8405,0.0,1.47198,0.0,25.003,108.471,25.5916,13.8417,12.7344,3.33469,18.6141,9.36803,0.428638,0.752464,4.58383,1.39822,6.70027,3.37209,1.98698,1.20035,0.171604,0.0863646,0.08523985743522644,,0.260209,0.291315,0.697166,4.59434,92.5,3.7,98.0,3.92,-0.0829221,-0.0951649,2.0833,-2.89018,1.08313,0.0,2.0833,2.89018,3.55583,999.0,17,NL,Ryan Rolison,669020,22200,22200
MIN,Twins,0.708298,1.27356,0.0,24.181,0.0105202,1.45805,0.606805,24.8728,110.711,24.219,14.1838,13.0491,3.15997,21.1044,12.1532,0.328559,1.95871,4.7217,1.46232,7.63643,4.3975,1.73654,1.14341,0.190626,0.109774,0.08085252344608307,,0.250717,0.291133,0.694509,4.79182,89.69999999999999,3.5879999999999996,90.0,3.6,-0.0849853,-0.103876,0.927189,-1.39488,1.026,0.0,0.927189,1.39488,3.632,999.0,8,AL,Dan Altavilla,656186,16507,16507
ATH,Athletics,2.84266,2.01099,0.0,47.2962,0.232546,4.08468,0.335474,50.5458,225.361,45.6559,27.5845,25.3778,6.1026,49.5678,28.5537,0.838623,4.06265,4.51867,1.46817,8.82585,5.08417,1.73595,1.08661,0.219949,0.126702,0.09324625134468079,,0.236873,0.288555,0.710034,4.67923,201.00000000000003,3.941176470588236,194.0,3.803921568627451,-0.0870042,-0.137344,2.33607,-1.95317,0.50587,0.0,2.33607,1.95317,4.32551,999.0,10,AL,Eduarniel Núñez,674384,23162,23162
SEA,Mariners,0.911192,0.710298,0.0,16.5888,0.0,1.22863,0.638941,17.0557,74.7867,17.0268,9.61796,8.84852,2.23413,14.0838,7.28268,0.280144,0.845013,4.6692,1.4253,7.43175,3.84294,1.93387,1.17891,0.188319,0.0973794,0.090939961373806,,0.255432,0.293849,0.693595,4.61612,65.00000000000001,3.8235294117647065,67.0,3.9411764705882355,-0.08739,-0.197632,1.35466,-1.12358,1.15744,0.0,1.35466,1.12358,3.45674,999.0,11,AL,Ryan Loutos,702795,29521,29521
ATH,Athletics,1.27828,1.64043,1.01115,20.582,0.0,0.735265,0.0,28.481,121.588,29.0101,17.2004,15.8244,5.36578,22.0257,7.90847,0.640867,1.79023,5.00051,1.29626,6.96012,2.49908,2.78507,1.69559,0.181149,0.0650429,0.11610641330480576,,0.259274,0.27982,0.670538,5.05922,88.30000000000001,3.153571428571429,93.0,3.3214285714285716,-0.0884021,-0.183223,1.90749,-0.221136,1.01154,0.435287,1.90749,0.221136,3.65128,999.0,10,AL,Joey Estes,683155,26257,26257
LAD,Dodgers,0.846184,1.04168,0.429019,17.6002,0.0,0.663628,0.0,22.4761,98.883,21.8613,13.1039,12.0556,3.20385,21.1388,10.3533,0.976024,1.26301,4.82736,1.43328,8.4645,4.14573,2.04174,1.2829,0.213776,0.104703,0.1090729683637619,,0.250511,0.296507,0.689191,4.65771,81.7,3.713636363636364,84.0,3.8181818181818183,-0.0885405,-0.152287,2.40479,-0.734834,1.03895,0.00694146,2.40479,0.734834,3.61473,999.0,22,NL,Bobby Miller,676272,27483,27483
ATL,Braves,0.484141,0.448721,0.0970804,9.90369,0.0,2.05301,0.334894,11.0925,49.5403,10.9602,6.95192,6.39577,1.72692,10.5829,5.66428,0.215699,0.636635,5.18927,1.49872,8.58657,4.59577,1.86836,1.40116,0.213623,0.114337,0.09928573668003082,,0.253478,0.298527,0.680841,4.95501,37.20000000000001,3.3818181818181827,38.0,3.4545454545454546,-0.0901425,-0.116097,1.15452,-0.409925,1.22973,0.0,1.15452,0.409925,3.36036,999.0,16,NL,Tayler Scott,605463,13652,13652
,,0.617053,0.374682,0.0,18.3635,0.0873079,0.806157,0.621098,19.2229,83.5505,17.4764,11.1442,10.2527,2.55687,15.7595,8.52642,0.227493,1.60898,4.80023,1.3527,7.37847,3.992,1.84831,1.1971,0.188623,0.102051,0.08657141774892807,,0.23805,0.270779,0.662644,4.8064,62.499999999999986,3.2894736842105257,59.0,3.1052631578947367,-0.0905676,-0.110815,0.780429,-0.602808,1.16851,0.0,0.780429,0.602808,3.44199,999.0,-1,,Miguel Castro,612434,15684,15684
DET,Tigers,1.90469,1.87717,0.0,36.321,0.0,2.8818,1.31736,38.4712,168.771,36.8473,20.157,18.5444,4.82715,34.4758,18.5119,1.00501,1.46093,4.3383,1.43898,8.06532,4.3307,1.86236,1.12927,0.204275,0.109686,0.09458914399147034,,0.247632,0.292434,0.724308,4.5315,143.5,3.776315789473684,145.0,3.8157894736842106,-0.0911141,-0.0378858,1.59677,-0.998538,0.790589,0.0,1.59677,0.998538,3.94588,999.0,6,AL,Bailey Horn,690544,27753,27753
SEA,Mariners,1.63259,1.62588,0.0,29.5269,0.0,1.36338,0.0,30.8447,134.844,27.7976,15.4489,14.213,3.51044,28.287,15.463,0.787659,1.82573,4.14712,1.40253,8.25372,4.51188,1.82933,1.02429,0.209776,0.114673,0.09510225802659988,,0.236463,0.283205,0.725284,4.46204,116.39999999999999,3.754838709677419,112.0,3.6129032258064515,-0.0912337,-0.00721821,0.809375,-0.897976,0.959039,0.0,0.809375,0.897976,3.72128,999.0,11,AL,Robinson Ortiz,673662,sa3004006,sa3004006
CHC,Cubs,0.465754,0.617159,0.0,14.4214,0.0,0.964002,0.0,15.0,66.9501,13.6177,8.36921,7.69967,2.12492,14.742,8.94423,0.267135,0.738207,4.61981,1.50413,8.84518,5.36654,1.64821,1.27495,0.220193,0.133595,0.08659780025482178,,0.23779,0.284469,0.724597,4.94762,54.00000000000001,3.6000000000000005,53.0,3.533333333333333,-0.0924185,-0.0164809,1.68477,-1.20404,1.18634,0.0,1.68477,1.20404,3.41822,999.0,17,NL,Jack Neely,680891,30106,30106
PIT,Pirates,1.90882,2.39101,0.0,34.5008,0.0,1.83355,0.0,36.2822,159.234,34.5023,20.1181,18.5087,4.81186,33.5338,17.4988,0.942181,1.65197,4.59119,1.43324,8.31825,4.34067,1.91635,1.19361,0.210594,0.109893,0.1007009819149971,,0.246298,0.291833,0.70437,4.59422,132.90000000000003,3.6916666666666678,134.0,3.7222222222222223,-0.0931328,-0.0618513,1.20071,1.08064,0.767057,0.0,1.20071,-1.08064,3.97726,999.0,27,NL,Brandan Bidois,684049,sa3015277,sa3015277
ATL,Braves,0.585714,0.833546,0.0,15.1088,0.0,0.896863,0.0,16.823,75.7865,16.5514,9.36462,8.61545,1.95983,15.2095,8.77581,0.320014,1.5044,4.60911,1.50551,8.13679,4.6949,1.73311,1.04847,0.200688,0.115797,0.08489174395799637,,0.252668,0.301871,0.706826,4.67467,58.000000000000014,3.4117647058823537,60.0,3.5294117647058822,-0.0940567,0.00228413,1.15817,0.0464793,1.15455,0.0,1.15817,-0.0464793,3.4606,999.0,16,NL,Rolddy Muñoz,691548,27407,27407
