Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,positionDB,teamid,playerTeamId,League,PlayerName,xMLBAMID,playerids,playerid
ARI,Diamondbacks,65.0,237.897,281.394,62.4007,43.5094,11.394,1.59606,5.90119,38.7156,27.0402,33.738,0.355009,35.8477,2.87224,2.43678,4.44948,5.38435,9.42126,2.73803,0.262301,0.357512,0.39803,0.755542,0.33655,0.119896,0.127393,0.941147,0.135729,5.82078,0.28451,,,38.0585,4.47919,0.93,0.316965,0.316965,1.74269,4.125938445329666,3.9392592310905457,111.192,328.6,5.055384615,328.6,5.055384615,76.7699966430664,0.0,SS,/players/geraldo-perdomo/22799/stats/batting,SS,15.0,15.0,NL,Geraldo Perdomo,672695,22799,22799
TOR,Blue Jays,67.0,250.398,287.482,72.7592,48.7749,13.4784,0.181359,10.3245,39.9808,37.4502,31.6887,2.95384,37.0058,3.0492,2.03707,0.308665,7.25079,2.74135,1.05056,0.290574,0.374329,0.469548,0.843877,0.366121,0.110229,0.128724,0.856316,0.178974,3.04345,0.304404,,,45.7803,11.4746,0.43,-0.323294,-0.323294,1.74167,11.816307544708252,-4.866359055042267,135.886,398.4,5.946268656,398.4,5.946268656,18.049999237060547,0.14112903,1B,/players/vladimir-guerrero-jr/19611/stats/batting,1B,14.0,14.0,AL,Vladimir Guerrero Jr.,665489,19611,19611
MIL,Brewers,64.0,250.619,274.599,68.5877,41.2645,12.9871,1.65191,12.6842,38.9471,41.2424,19.6427,0.927087,59.921,1.75629,1.94775,0.632839,4.19154,8.55476,2.27557,0.273673,0.328459,0.49051,0.818969,0.351494,0.0715322,0.218213,0.327809,0.216837,5.84081,0.310641,,,40.4695,7.70102,3.04,0.433026,0.433026,1.73108,8.051557451486588,0.11997842788696289,122.939,384.2,6.003125,384.2,6.003125,19.3799991607666,0.00892857,OF,/players/jackson-chourio/28806/stats/batting,OF,23.0,23.0,NL,Jackson Chourio,694192,28806,28806
ATH,Athletics,61.0,244.124,263.666,74.0503,55.0221,12.65,0.989079,5.38912,33.9283,30.3762,13.8488,0.199564,24.071,2.40255,1.83953,1.45116,7.29826,2.26742,0.782065,0.30333,0.34438,0.429477,0.773857,0.338785,0.0525239,0.0912934,0.575331,0.126147,3.96518,0.317136,,,36.1391,4.67521,0.89,-0.255393,-0.255393,1.72847,3.9554201662540436,3.7140740156173706,113.572,309.8,5.078688524,309.8,5.078688524,196.44000244140625,0.00552486,SS,/players/jacob-wilson/33266/stats/batting,SS,10.0,10.0,AL,Jacob Wilson,805779,33266,33266
CHW,White Sox,63.0,241.761,270.561,55.206,29.4552,9.98802,0.38112,15.3817,34.699,40.8108,21.8976,1.12865,80.8395,4.81692,1.86112,0.224516,3.68547,1.58953,0.55557,0.22835,0.303032,0.463687,0.766719,0.330002,0.0809342,0.298785,0.270878,0.235337,3.33594,0.270178,,,35.1556,2.86896,1.71,-0.210289,-0.210289,1.72625,3.0073087960481644,4.394178867340088,110.106,318.0,5.047619047,318.0,5.047619047,254.75,0.01104972,SS,/players/colson-montgomery/29712/stats/batting,SS,4.0,4.0,AL,Colson Montgomery,695657,29712,29712
TEX,Rangers,44.0,158.826,185.114,42.6792,24.1501,7.66002,0.143508,10.7255,26.1923,30.371,21.4155,2.22322,37.9646,1.71082,1.47383,0.169602,3.45264,0.748042,0.2674,0.268716,0.358757,0.521342,0.880099,0.374887,0.115688,0.205087,0.564092,0.252626,2.60497,0.286297,,,30.7956,8.70555,-0.06,-0.205019,-0.205019,1.70424,9.105414643883705,1.1282716430723667,142.742,279.3,6.347727272,279.3,6.347727272,95.08999633789062,0.03289474,SS,/players/corey-seager/13624/stats/batting,SS,13.0,13.0,AL,Corey Seager,608369,13624,13624
TOR,Blue Jays,61.0,230.455,261.528,54.441,27.9614,10.2381,0.206556,16.0349,36.2845,41.9309,25.5554,0.749912,69.4384,3.49242,1.74003,0.285157,4.10932,0.453467,0.175632,0.236232,0.319583,0.491188,0.810771,0.348321,0.0977157,0.26551,0.36803,0.254956,2.38354,0.26176,,,37.8698,6.66104,0.0,-0.286481,-0.286481,1.68839,6.979555904865265,0.3701969385147095,123.611,338.8,5.55409836,338.8,5.55409836,999.0,0.0106383,3B,/players/kazuma-okamoto/37123/stats/batting,3B,14.0,14.0,AL,Kazuma Okamoto,672960,37123,37123
ATL,Braves,68.0,251.052,289.547,65.2905,35.566,12.8334,0.419627,16.4715,42.2409,45.9344,33.653,1.52695,67.2176,2.30383,2.27738,0.260773,4.62976,1.0723,0.340287,0.260067,0.34999,0.511358,0.861348,0.369234,0.116226,0.232147,0.500658,0.251291,2.96825,0.287779,,,46.8408,12.2885,1.01,-0.305322,-0.305322,1.68548,11.471432894468307,-4.236913442611694,133.629,411.0,6.044117647,411.0,6.044117647,48.0099983215332,0.0,1B,/players/matt-olson/14344/stats/batting,1B,16.0,16.0,NL,Matt Olson,621566,14344,14344
MIN,Twins,49.0,166.958,192.148,43.7101,26.5725,8.22852,0.720584,8.18842,26.5092,25.0592,19.8088,0.216654,35.9012,3.20354,1.33056,0.817312,3.36686,0.828929,0.307309,0.261803,0.348783,0.466855,0.815638,0.355387,0.103092,0.186841,0.55176,0.205052,3.6525,0.286007,,,28.9251,5.9957,2.22,-0.228737,-0.228737,1.67193,5.900029271841049,3.7634212970733643,127.106,254.4,5.191836734,254.4,5.191836734,298.05999755859375,0.21290323,C,/players/ryan-jeffers/24618/stats/batting,C,8.0,8.0,AL,Ryan Jeffers,680777,24618,24618
CHW,White Sox,63.0,223.64,267.599,50.3684,23.181,7.83384,0.183357,19.1702,41.9429,46.61,39.4842,1.75443,94.2052,2.85003,1.37207,0.252475,3.66777,3.88368,1.54904,0.225221,0.346751,0.519046,0.865798,0.370427,0.14755,0.352039,0.419129,0.293826,3.74215,0.279462,,,43.5491,11.616,0.0,-0.210748,-0.210748,1.65935,11.750045210123062,-4.903846263885498,137.984,385.8,6.123809523,385.8,6.123809523,999.0,0.08474576,1B,/players/munetaka-murakami/37120/stats/batting,1B,4.0,4.0,AL,Munetaka Murakami,808959,37120,37120
LAD,Dodgers,59.0,234.15,257.722,62.0227,36.2911,12.7033,0.907022,12.1213,37.9013,37.1102,17.6275,0.559486,54.3971,3.5013,2.16727,0.275737,3.37762,4.815,1.51136,0.264885,0.322986,0.482187,0.805173,0.346358,0.0683974,0.211069,0.324052,0.217302,5.00423,0.293885,,,36.9081,6.15363,1.01,0.0284703,0.0284703,1.64885,6.028959987685084,1.8791077136993408,119.25,339.3,5.750847457,339.3,5.750847457,133.4199981689453,0.00340136,OF,/players/andy-pages/24816/stats/batting,OF,22.0,22.0,NL,Andy Pages,681624,24816,24816
BOS,Red Sox,64.0,232.859,270.221,62.2991,35.9649,11.1547,0.546858,14.6326,39.455,42.6389,25.5704,0.486719,66.6444,7.99984,1.84257,0.569974,5.48519,2.48032,0.74788,0.26754,0.357359,0.508657,0.866016,0.37408,0.0946276,0.246629,0.383684,0.241117,3.81366,0.310684,,,44.777,12.531,0.21,-0.187676,-0.187676,1.63627,11.424528568983078,-4.900037333369255,136.52,395.8,6.184375,395.8,6.184375,168.1999969482422,0.07174888,C,/players/willson-contreras/11609/stats/batting,C,3.0,3.0,AL,Willson Contreras,575929,11609,11609
LAD,Dodgers,64.0,245.602,280.967,70.1454,43.369,14.7901,0.492147,11.4942,41.5187,39.8469,29.5744,2.24552,48.9554,3.22235,2.27793,0.290416,5.34288,2.64507,0.733747,0.285606,0.366764,0.490233,0.856997,0.369669,0.105259,0.174239,0.604109,0.204627,3.81257,0.312922,,,45.5519,12.0235,0.23,-0.175216,-0.175216,1.62868,11.681314811110497,-4.728847518563271,134.89,394.8,6.16875,394.8,6.16875,67.87999725341797,0.0,1B,/players/freddie-freeman/5361/stats/batting,1B,22.0,22.0,NL,Freddie Freeman,518692,5361,5361
WSN,Nationals,64.0,239.366,266.717,63.6194,37.8456,12.207,1.23926,12.3276,39.3485,37.8935,19.2594,0.75178,52.0644,5.56281,1.83083,0.6982,3.83006,11.691,2.95915,0.265783,0.332463,0.481637,0.8141,0.351319,0.0722091,0.195204,0.369916,0.215854,6.24413,0.290104,,,39.2699,7.44198,-3.41,0.775726,0.775726,1.61799,7.903082370758057,-0.5925862789154053,122.094,362.1,5.6578125,362.1,5.6578125,65.0,0.01276596,SS,/players/cj-abrams/25768/stats/batting,SS,24.0,24.0,NL,CJ Abrams,682928,25768,25768
LAA,Angels,63.0,239.382,269.921,58.9009,33.6212,11.3471,0.775023,13.1576,38.0433,34.9867,21.4208,0.873779,74.3431,6.123,1.59958,1.39541,3.48931,9.58998,3.05853,0.246054,0.321924,0.464826,0.78675,0.340522,0.0793597,0.275426,0.288135,0.218772,5.61522,0.298039,,,37.3767,5.16644,-2.17,0.323089,0.323089,1.61126,5.54145684838295,0.746666669845581,116.43,342.8,5.441269841,342.8,5.441269841,32.29999923706055,0.0,SS,/players/zach-neto/31347/stats/batting,SS,1.0,1.0,AL,Zach Neto,687263,31347,31347
NYY,Yankees,29.0,101.955,125.117,30.0893,14.5244,4.66378,0.232727,10.6684,22.4386,25.5106,20.8672,3.10068,31.3814,1.17108,0.842521,0.117048,1.65078,2.01002,0.645919,0.295123,0.417569,0.659345,1.07691,0.445446,0.166781,0.250816,0.664954,0.364222,3.88125,0.319697,,,27.9784,13.0479,-0.34,-0.0469474,-0.0469474,1.6008,13.36853514611721,-2.0156387984752655,191.121,250.9,8.651724137,250.9,8.651724137,1.850000023841858,0.2952381,OF,/players/aaron-judge/15640/stats/batting,OF,9.0,9.0,AL,Aaron Judge,592450,15640,15640
NYY,Yankees,61.0,232.404,262.15,60.1343,36.8577,11.1211,0.953537,11.2019,35.2153,34.48,25.3446,0.718685,39.5812,1.32901,2.84422,0.228091,3.60367,5.65803,1.40327,0.258748,0.331426,0.459407,0.790833,0.342183,0.0966795,0.150987,0.640318,0.200659,4.79209,0.265266,,,36.6541,5.37115,2.27,0.209717,0.209717,1.57371,6.350987300276756,-0.15661191940307617,119.908,331.6,5.436065573,331.6,5.436065573,80.98999786376953,0.003367,1B/OF,/players/cody-bellinger/15998/stats/batting,1B/OF,9.0,9.0,AL,Cody Bellinger,641355,15998,15998
ATL,Braves,56.0,202.537,239.967,55.919,34.651,9.42047,0.657672,11.1898,39.5304,32.0242,32.5595,1.29057,51.6618,3.12263,1.46126,0.286898,4.45155,10.6241,2.75203,0.276093,0.38218,0.494844,0.877024,0.380592,0.135683,0.215287,0.630243,0.218752,5.66489,0.316898,,,41.0317,12.3959,-1.93,0.609729,0.609729,1.57349,12.581563293933868,-4.840458273887634,141.249,366.3,6.541071428,366.3,6.541071428,5.260000228881836,0.05405405,OF,/players/ronald-acuna-jr/18401/stats/batting,OF,16.0,16.0,NL,Ronald Acuña Jr.,660670,18401,18401
SEA,Mariners,62.0,234.687,270.766,58.5183,36.0856,11.3619,0.699061,10.3718,39.0372,31.6514,26.976,0.271906,66.7797,7.02894,1.75803,0.31538,4.821,10.5827,2.7707,0.249346,0.342108,0.436298,0.778406,0.34239,0.0996285,0.246633,0.403955,0.186952,5.76777,0.302249,,,37.9043,5.59322,0.0,0.589502,0.589502,1.56157,8.7196204662323,-2.9526748657226562,125.517,341.5,5.508064516,341.5,5.508064516,89.37999725341797,0.02409639,OF,/players/randy-arozarena/19290/stats/batting,OF,11.0,11.0,AL,Randy Arozarena,668227,19290,19290
ATH,Athletics,61.0,233.79,263.666,63.4387,35.7413,13.6707,0.540687,13.4859,38.4376,39.8617,25.1798,1.43911,52.9243,2.3382,2.12096,0.237286,5.15528,2.17689,0.701444,0.271349,0.34528,0.507501,0.85278,0.365366,0.0954988,0.200725,0.47577,0.236152,3.66191,0.294705,,,41.8262,10.3624,-0.99,-0.190001,-0.190001,1.5445,9.707989171147346,-3.856382369995117,131.902,369.3,6.05409836,369.3,6.05409836,82.8499984741211,0.01659751,1B/OF,/players/tyler-soderstrom/27467/stats/batting,1B/OF,10.0,10.0,AL,Tyler Soderstrom,691016,27467,27467
PHI,Phillies,62.0,247.336,271.418,69.3665,47.1436,11.5139,2.07594,8.63298,38.2864,33.3572,17.3135,0.0634357,52.9252,2.10053,1.81011,0.372657,4.77564,10.6931,2.45796,0.280454,0.330579,0.448504,0.779083,0.338836,0.0637892,0.194995,0.327132,0.16805,6.55522,0.32376,,,37.2128,4.82394,-1.22,0.75929,0.75929,1.53968,4.733314692974091,1.6503703594207764,112.106,342.5,5.524193548,342.5,5.524193548,26.780000686645508,0.00858369,SS,/players/trea-turner/16252/stats/batting,SS,26.0,26.0,NL,Trea Turner,607208,16252,16252
ARI,Diamondbacks,49.0,173.402,195.664,48.9478,34.3062,9.07283,0.628699,4.94,25.3825,24.2778,18.6508,0.588983,30.9543,1.71086,1.58426,0.316403,4.49562,2.01698,0.671037,0.282279,0.3548,0.427319,0.782118,0.34358,0.0953201,0.158201,0.602527,0.14504,3.98162,0.316393,,,27.5798,4.23074,1.62,-0.167495,-0.167495,1.52932,3.5972175002098083,5.14880645275116,115.908,244.2,4.983673469,244.2,4.983673469,181.22000122070312,0.10526316,C,/players/gabriel-moreno/22664/stats/batting,C,15.0,15.0,NL,Gabriel Moreno,672515,22664,22664
BOS,Red Sox,60.0,224.056,252.725,57.2785,32.3571,13.2547,0.581975,11.0847,33.3488,36.44,24.6721,0.896897,55.4534,1.42012,2.11272,0.463498,3.14845,4.39222,1.38255,0.255643,0.330493,0.468415,0.798908,0.344929,0.0976242,0.219422,0.444915,0.212771,4.21689,0.289379,,,35.8994,5.74121,4.03,-0.00639485,-0.00639485,1.52857,4.875551715493202,1.2091560363769531,116.416,324.8,5.413333333,324.8,5.413333333,199.89999389648438,0.025,OF,/players/wilyer-abreu/23772/stats/batting,OF,3.0,3.0,AL,Wilyer Abreu,677800,23772,23772
LAD,Dodgers,62.0,231.597,271.871,61.3593,36.6027,12.7646,0.497921,11.494,41.3043,36.9126,35.3466,1.47,46.0637,1.72915,2.10632,0.349346,4.1338,6.19032,1.71459,0.26494,0.363526,0.473245,0.83677,0.363339,0.130012,0.169432,0.76734,0.208304,4.65318,0.283092,,,42.6808,10.2378,-1.14,0.136207,0.136207,1.5228,10.212501034140587,-4.010370373725891,130.644,367.5,5.927419354,367.5,5.927419354,13.130000114440918,0.08482143,OF,/players/kyle-tucker/18345/stats/batting,OF,22.0,22.0,NL,Kyle Tucker,663656,18345,18345
BAL,Orioles,63.0,232.643,270.713,58.9051,36.8422,11.2773,0.679893,10.1058,36.2989,33.5553,32.9872,0.321028,60.9657,2.43492,2.36336,0.284711,4.18253,2.52164,0.74378,0.2532,0.348807,0.437837,0.786643,0.34547,0.121853,0.225204,0.541078,0.184637,3.91527,0.297676,,,38.5734,6.26868,0.85,-0.19337,-0.19337,1.47424,6.972464770078659,-2.0666667222976685,122.495,336.9,5.347619047,336.9,5.347619047,148.42999267578125,0.07905138,OF,/players/taylor-ward/17548/stats/batting,OF,2.0,2.0,AL,Taylor Ward,621493,17548,17548
MIL,Brewers,65.0,244.49,277.573,62.3605,42.0589,11.135,0.909512,8.25719,36.3623,31.6101,28.5794,0.922632,64.1282,1.02541,1.75072,1.7274,4.7741,11.2986,2.7702,0.255064,0.333395,0.409367,0.742762,0.326776,0.102962,0.231032,0.44566,0.154303,5.50843,0.311198,,,35.34,2.21667,1.5,0.727897,0.727897,1.45678,2.8611834049224854,2.5030863285064697,106.354,318.5,4.9,318.5,4.9,48.18000030517578,0.0,2B,/players/brice-turang/22186/stats/batting,2B,23.0,23.0,NL,Brice Turang,668930,22186,22186
CHC,Cubs,65.0,246.084,281.406,61.5287,40.3687,11.1915,1.05621,8.91231,34.8068,34.1038,28.8698,0.732392,40.8595,3.57633,2.42127,0.454324,5.0198,1.63946,0.471016,0.250031,0.334488,0.412744,0.747231,0.328935,0.102591,0.145198,0.706561,0.162712,3.55884,0.264759,,,36.3212,2.74041,1.29,-0.257407,-0.257407,1.4367,2.7479953467845917,2.293086290359497,108.83,326.2,5.018461538,326.2,5.018461538,119.16999816894531,0.02870813,3B,/players/alex-bregman/17678/stats/batting,3B,17.0,17.0,NL,Alex Bregman,608324,17678,17678
NYM,Mets,64.0,252.642,273.527,72.5386,51.0683,12.8508,0.601218,8.01833,34.7939,34.3928,16.8586,0.317444,46.6354,1.53092,2.00099,0.342337,6.30765,2.33389,0.729416,0.28712,0.33303,0.437959,0.770989,0.336022,0.0616341,0.170497,0.361497,0.150839,3.64894,0.322619,,,36.8773,4.23675,-0.14,-0.2098,-0.2098,1.43419,4.778513103723526,0.494177982211113,115.078,332.4,5.19375,332.4,5.19375,92.86000061035156,0.03719008,SS,/players/bo-bichette/19612/stats/batting,SS,25.0,25.0,NL,Bo Bichette,666182,19612,19612
TOR,Blue Jays,42.0,147.332,166.699,38.501,26.9708,6.48389,0.0758339,4.97042,19.9794,19.4654,16.0335,0.484123,21.1624,1.45769,1.64892,0.227412,4.10058,0.22898,0.0663446,0.261321,0.336346,0.407568,0.743914,0.327544,0.0961822,0.126949,0.757642,0.146247,1.93503,0.272943,,,21.3277,1.43515,3.44,-0.21961,-0.21961,1.41482,1.6011724472045898,6.429844617843628,109.282,186.8,4.447619047,186.8,4.447619047,160.25,0.04697987,C,/players/alejandro-kirk/22581/stats/batting,C,14.0,14.0,AL,Alejandro Kirk,672386,22581,22581
STL,Cardinals,63.0,236.383,268.245,61.8635,41.4116,11.6142,0.614254,8.22353,34.1173,32.9579,24.2539,0.962373,46.08,5.21372,1.98028,0.414194,5.28918,4.45902,1.34466,0.261709,0.341003,0.420406,0.761408,0.334742,0.0904168,0.171783,0.526343,0.158697,4.26086,0.291427,,,35.8865,3.87627,0.0,-0.0441991,-0.0441991,1.41085,4.198884829878807,1.0149571895599365,113.078,318.7,5.058730158,318.7,5.058730158,999.0,0.0,2B,/players/jj-wetherholt/34985/stats/batting,2B,28.0,28.0,NL,JJ Wetherholt,802139,34985,34985
LAD,Dodgers,46.0,168.572,199.103,39.8453,20.4163,7.56556,0.383233,11.4802,29.8421,31.0807,26.4419,0.913742,47.89,2.39065,1.52155,0.176354,2.81281,0.879059,0.27964,0.236369,0.345242,0.490103,0.835345,0.360259,0.132805,0.240529,0.552138,0.253734,3.22268,0.256179,,,30.7593,6.99996,0.12,-0.201645,-0.201645,1.40921,6.680008053779602,0.7672403380274773,128.577,267.5,5.815217391,267.5,5.815217391,234.3699951171875,0.0,1B/3B,/players/max-muncy/13301/stats/batting,1B/3B,22.0,22.0,NL,Max Muncy,571970,13301,13301
SDP,Padres,64.0,256.033,281.025,67.0243,40.9754,13.8659,1.70528,10.4777,37.9818,36.3872,19.7937,0.956338,60.0027,1.47685,2.21692,1.50392,3.64439,7.7465,1.85731,0.26178,0.31588,0.452027,0.767907,0.331275,0.0704339,0.213514,0.329879,0.190247,5.84853,0.301149,,,36.8056,3.27033,-0.87,0.447301,0.447301,1.39795,4.636995494365692,0.03359860181808472,112.327,337.8,5.278125,337.8,5.278125,70.79000091552734,0.0,OF,/players/jackson-merrill/29490/stats/batting,OF,29.0,29.0,NL,Jackson Merrill,701538,29490,29490
PIT,Pirates,53.0,199.095,223.522,50.1339,27.1787,9.62763,0.387181,12.9404,31.0337,35.9384,20.5368,0.288053,56.6404,2.02787,1.67114,0.191653,3.30376,1.1931,0.385592,0.251809,0.32552,0.499045,0.824565,0.354125,0.0918783,0.253399,0.362583,0.247236,3.24318,0.283519,,,33.4192,6.74581,0.24,-0.188848,-0.188848,1.39439,5.783974215388298,0.7223519533872604,122.093,303.1,5.718867924,303.1,5.718867924,187.57000732421875,0.06306306,2B,/players/brandon-lowe/18882/stats/batting,2B,27.0,27.0,NL,Brandon Lowe,664040,18882,18882
ATL,Braves,60.0,218.248,244.925,56.7384,36.4697,9.21579,0.331858,10.721,32.1395,33.9643,21.9001,0.481117,49.2871,2.61045,1.92699,0.239743,5.45828,0.643927,0.207689,0.259972,0.332055,0.452609,0.784663,0.341338,0.0894156,0.201233,0.444338,0.192637,2.54628,0.287309,,,34.0777,4.85029,1.76,-0.284621,-0.284621,1.39308,4.132804751396179,1.6642145290970802,114.912,307.6,5.126666666,307.6,5.126666666,78.62999725341797,0.21164021,C,/players/drake-baldwin/31539/stats/batting,C,16.0,16.0,NL,Drake Baldwin,686948,31539,31539
NYY,Yankees,58.0,210.483,248.248,49.2355,27.0197,9.33903,0.546533,12.3302,34.6208,33.3296,32.8148,0.16868,52.1513,2.52978,1.60864,0.812164,3.79564,3.29853,0.9424,0.233917,0.341826,0.459221,0.801047,0.349895,0.132185,0.210077,0.629223,0.225304,4.00441,0.250019,,,36.2639,6.63985,-3.4,-0.0676596,-0.0676596,1.38204,7.301475785672665,-2.5049384236335754,125.227,319.9,5.515517241,319.9,5.515517241,253.82000732421875,0.00465116,OF,/players/trent-grisham/18564/stats/batting,OF,9.0,9.0,AL,Trent Grisham,663757,18564,18564
ATL,Braves,61.0,245.013,262.774,66.5936,42.6738,11.9443,1.10442,10.871,36.7319,35.0899,13.0422,0.6092,53.074,2.08569,1.80956,0.823756,4.79536,6.86806,1.78695,0.271796,0.311973,0.462668,0.774641,0.333615,0.0496328,0.201976,0.245736,0.190872,5.62348,0.304699,,,34.9144,3.55696,0.88,0.32296,0.32296,1.37804,3.4155110120773315,1.652125060558319,109.731,326.8,5.357377049,326.8,5.357377049,99.06999969482422,0.01229508,OF,/players/michael-harris-ii/25931/stats/batting,OF,16.0,16.0,NL,Michael Harris II,671739,25931,25931
MIA,Marlins,60.0,231.784,252.549,64.7093,45.6492,11.4495,1.61801,5.99262,31.9038,28.7368,15.9105,0.500084,37.0195,1.87392,2.15359,0.826472,5.37335,7.5794,2.03318,0.279179,0.327717,0.420101,0.747818,0.326378,0.0629996,0.146584,0.429786,0.140921,5.72659,0.307537,,,32.0725,1.93533,1.02,0.332031,0.332031,1.37353,1.5579907894134521,3.7977776527404785,104.014,295.3,4.921666666,295.3,4.921666666,229.16000366210938,0.0083682,2B/SS,/players/otto-lopez/19608/stats/batting,2B/SS,20.0,20.0,NL,Otto Lopez,672640,19608,19608
NYY,Yankees,46.0,161.266,181.718,34.5956,19.1353,7.1529,0.216914,8.09055,21.2975,23.7745,16.7647,0.527218,46.957,1.81494,1.40654,0.454766,2.28585,1.25296,0.365876,0.214525,0.293377,0.412076,0.705453,0.307519,0.0922566,0.258406,0.357022,0.197551,3.18169,0.246272,,,20.2963,-1.38844,4.33,-0.10234,-0.10234,1.3442,-0.9569480493664742,7.754110336303711,96.0033,189.4,4.117391304,189.4,4.117391304,246.13999938964844,0.00529101,C,/players/austin-wells/27562/stats/batting,C,9.0,9.0,AL,Austin Wells,669224,27562,27562
CHC,Cubs,60.0,226.708,258.454,59.4512,35.5306,9.71859,2.00134,12.2007,37.4359,37.4357,27.2776,1.0718,63.6812,1.82199,2.26768,0.379374,3.61313,2.97911,0.907009,0.262237,0.343121,0.484212,0.827332,0.356431,0.105541,0.246393,0.428347,0.221975,5.22418,0.308638,,,39.1255,8.28362,0.53,-0.124235,-0.124235,1.33756,8.402762047946453,-3.594578981399536,127.278,346.5,5.775,346.5,5.775,113.43000030517578,0.53070175,DH/OF,/players/seiya-suzuki/30116/stats/batting,DH/OF,17.0,17.0,NL,Seiya Suzuki,673548,30116,30116
TBR,Rays,66.0,250.951,282.626,72.6433,49.7632,12.2151,0.537809,10.1271,36.9413,39.3389,26.5943,1.16814,41.4019,2.95838,1.72542,0.397012,7.98543,0.930102,0.365855,0.289472,0.362103,0.463498,0.825601,0.359825,0.0940971,0.14649,0.642346,0.174026,2.77169,0.310798,,,43.5632,9.83676,-0.04,-0.388463,-0.388463,1.31472,9.602216571569443,-6.697894610464573,130.041,384.2,5.821212121,384.2,5.821212121,138.63999938964844,0.84647303,1B/3B/DH,/players/yandy-diaz/16578/stats/batting,1B/3B/DH,12.0,12.0,AL,Yandy Díaz,650490,16578,16578
TBR,Rays,64.0,238.529,273.763,64.5196,41.011,12.0788,0.280945,11.1489,35.2032,39.6287,28.5659,1.31847,62.9478,4.23125,2.2192,0.218382,5.16011,0.434629,0.139931,0.27049,0.355761,0.463705,0.819466,0.356511,0.104345,0.229935,0.453802,0.193215,2.17719,0.320254,,,41.461,8.7922,-0.1,-0.363231,-0.363231,1.31008,8.578059375286102,-5.403274156153202,127.756,362.2,5.659375,362.2,5.659375,195.60000610351562,0.07142857,1B,/players/jonathan-aranda/21837/stats/batting,1B,12.0,12.0,AL,Jonathan Aranda,666018,21837,21837
HOU,Astros,59.0,232.187,259.518,61.026,38.8868,10.9066,0.604713,10.6278,35.5798,33.229,23.0533,0.704716,49.0999,2.11611,1.56687,0.594368,5.17439,4.40425,1.27005,0.262831,0.332899,0.45233,0.785229,0.341454,0.0888313,0.189197,0.469518,0.1895,4.3553,0.289601,,,36.1325,5.16368,-2.1,0.0113137,0.0113137,1.30943,5.766588931903243,-2.08976967073977,118.846,330.4,5.6,330.4,5.6,116.5199966430664,0.22033898,2B,/players/jose-altuve/5417/stats/batting,2B,21.0,21.0,AL,Jose Altuve,514888,5417,5417
KCR,Royals,52.0,197.135,219.685,53.5022,36.7803,9.445,2.73719,4.53978,30.1687,22.8304,18.5978,0.224621,31.9481,0.519377,2.06562,1.36735,4.09195,7.32698,1.92974,0.271399,0.332632,0.416166,0.748798,0.327722,0.0846567,0.145427,0.582126,0.144767,6.77023,0.300913,,,28.1385,1.92302,2.44,0.363731,0.363731,1.30864,1.8482264578342438,3.2424691319465637,105.743,263.3,5.063461538,263.3,5.063461538,63.150001525878906,0.02857143,3B,/players/maikel-garcia/22715/stats/batting,3B,7.0,7.0,AL,Maikel Garcia,672580,22715,22715
BOS,Red Sox,63.0,245.401,264.389,63.1947,40.9623,12.6484,2.13569,7.44832,34.0135,29.98,12.6421,0.282904,54.919,2.99384,1.83806,1.51347,3.72341,9.44873,2.53984,0.257516,0.299878,0.417518,0.717396,0.311565,0.0478165,0.207721,0.230196,0.160002,6.56457,0.30154,,,30.3981,-1.15198,3.98,0.531515,0.531515,1.30234,-1.5193806886672974,4.952222168445587,93.4078,279.4,4.434920634,279.4,4.434920634,125.02999877929688,0.0,OF,/players/ceddanne-rafaela/24262/stats/batting,OF,3.0,3.0,AL,Ceddanne Rafaela,678882,24262,24262
CHC,Cubs,64.0,237.235,275.418,57.353,33.0023,12.0118,0.486162,11.8527,37.6145,37.7231,33.7338,0.936855,71.8737,2.49816,1.60078,0.350795,4.30724,3.36709,1.00117,0.241756,0.340225,0.446373,0.786598,0.3437,0.122482,0.260962,0.469348,0.204617,3.94962,0.293344,,,38.8483,5.98209,0.75,-0.111332,-0.111332,1.29899,6.130103886127472,-2.254990816116333,118.737,340.7,5.3234375,340.7,5.3234375,184.86000061035156,0.02892562,OF,/players/ian-happ/17919/stats/batting,OF,17.0,17.0,NL,Ian Happ,664023,17919,17919
SFG,Giants,64.0,243.157,275.16,56.866,32.334,11.0684,0.521951,12.9416,36.2499,37.0067,26.911,0.448832,72.5841,1.5306,2.10055,0.234161,3.24667,4.13159,1.14046,0.233865,0.311684,0.443349,0.755033,0.327845,0.0978014,0.263789,0.370756,0.209483,4.24336,0.274988,,,35.2715,2.43609,-2.09,0.0268992,0.0268992,1.28983,2.920074285939336,0.8729629516601562,108.693,327.8,5.121875,327.8,5.121875,133.92999267578125,0.004,SS,/players/willy-adames/15986/stats/batting,SS,30.0,30.0,NL,Willy Adames,642715,15986,15986
