Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,UPURL,positionDB,teamid,playerTeamId,League,PlayerName,xMLBAMID,playerids,playerid
SFG,Giants,0,0,0,1,0,0,,1.81812,8,2,1,1,0,1,1,0.0,0,5.83101,1.64064,5.16485,5.03956,1.02486,1.36849,0.12634,0.123275,0.003064766526222229,,0.275257,0.290181,0.653473,5.81262,7.254060673713684,3.9898771298363798,8.09058153629303,4.449980182231674,-0.0317265,-0.0064601,0,999.0,/players/cole-hillier/sa3023232/stats/pitching,P,30.0,,NL,Cole Hillier,815779,sa3023232,sa3023232
KCR,Royals,0,0,0,1,0,0,,1.07777,6,2,1,1,0,0,0,0.0,0,7.85978,2.08979,3.39554,3.31369,1.0247,2.44968,0.070196,0.0685039,0.001692064106464386,,0.347821,0.337057,0.664792,7.19401,2.775521779060364,2.57523729907819,5.388866066932678,5.0,-0.0317534,-0.0414331,0,999.0,/players/tyler-tolbert/25779/stats/batting,OF,7.0,7.0,AL,Tyler Tolbert,686475,25779,25779
PIT,Pirates,0,0,0,1,0,0,,1.91771,8,2,1,1,0,1,1,0.0,0,6.18035,1.59903,3.96162,4.75057,0.833926,1.33749,0.101582,0.121812,-0.02022974193096161,,0.285499,0.29166,0.610361,5.9305,7.991052722930909,4.166976989250146,8.588549137115479,4.478544675685507,-0.0317872,0.00320686,0,999.0,/players/greiber-mendez/sa3018041/stats/pitching,P,27.0,,NL,Greiber Mendez,700356,sa3018041,sa3018041
,,0,0,0,1,0,0,,1.56758,7,2,1,1,0,1,1,0.0,0,6.26669,1.71299,5.29528,5.49713,0.963282,1.75621,0.124447,0.12919,-0.004743568599224091,,0.271638,0.277042,0.661537,6.50585,5.40011305809021,3.444866134472531,6.837914228439331,4.36207518297944,-0.0318794,-0.0176695,0,999.0,/players/domingo-geronimo/sa3018851/stats/pitching,P,-1.0,,,Domingo Geronimo,800383,sa3018851,sa3018851
NYM,Mets,0,0,0,1,0,0,,1.72201,10,2,1,1,0,1,1,0.0,0,5.40869,1.96503,7.04215,6.16209,1.14282,1.55473,0.140221,0.122697,0.017523445188999176,,0.265272,0.286103,0.759435,6.07684,6.5429049968719495,3.7995650904356317,7.6100709438323975,4.419284692005747,-0.031946,-0.0124864,0,999.0,/players/roberto-pena/sa3076332/stats/pitching,P,25.0,,NL,Roberto Pena,825470,sa3076332,sa3076332
SDP,Padres,0,0,0,1,0,0,,1.74427,8,2,1,1,0,1,1,0.0,0,5.84907,1.66185,4.824,5.08284,0.949076,1.47985,0.115029,0.121201,-0.00617198646068573,,0.27172,0.279479,0.664983,6.06704,6.707574820518494,3.8454980398744643,7.721334338188171,4.426693232237817,-0.0320281,-0.0117886,0,999.0,/players/rordy-mejia/sa3024772/stats/pitching,P,29.0,,NL,Rordy Mejia,820882,sa3024772,sa3024772
LAD,Dodgers,0,0,1,1,0,0,,2.2007,10,3,2,2,0,1,1,0.0,0,6.85358,1.78106,2.99279,5.4343,0.550721,1.72843,0.0704771,0.127972,-0.05749523639678955,,0.290295,0.279033,0.627782,6.95551,7.485189151763916,3.4012745696020006,10.003506183624268,4.545599382909319,-0.0321025,-0.0583767,0,999.0,/players/jholbran-herder/sa3019272/stats/pitching,P,22.0,,NL,Jholbran Herder,800408,sa3019272,sa3019272
ATL,Braves,0,0,0,1,0,0,,1.90985,9,2,1,1,0,1,1,0.0,0,5.69087,1.67932,6.37573,5.1882,1.22889,1.55557,0.148734,0.121031,0.027702830731868744,,0.26717,0.286452,0.68786,5.87043,7.932860016822818,4.153664867168606,8.549229741096497,4.476397559220743,-0.0321091,0.00137792,0,999.0,/players/jorge-nunez/sa3024840/stats/pitching,P,16.0,,NL,Jorge Nunez,821077,sa3024840,sa3024840
KCR,Royals,0,0,0,1,0,0,,1.38821,7,2,1,1,0,1,1,0.0,0,6.76602,1.79539,3.49688,4.92713,0.709719,1.68903,0.0815193,0.114861,-0.03334201127290726,,0.299902,0.295756,0.635686,6.61316,4.072722673416139,2.9338033101264624,5.941028833389282,4.279645695181688,-0.032219,-0.0257603,0,999.0,/players/jhon-reyes/sa3022355/stats/pitching,P,7.0,,AL,Jhon Reyes,808671,sa3022355,sa3022355
,,0,0,0,1,0,0,,1.37695,7,2,1,1,0,1,1,0.0,0,6.16052,1.8793,6.19825,6.51945,0.950731,1.62776,0.136515,0.143589,-0.007074445486068726,,0.271449,0.287749,0.695947,6.47956,3.98944959640503,2.8973034052607654,5.884763240814209,4.2737586137517365,-0.0322325,-0.0291706,0,999.0,/players/aaron-holiday/sa3017937/stats/pitching,P,-1.0,,,Aaron Holiday,701569,sa3017937,sa3017937
DET,Tigers,0,0,0,1,0,0,,1.64266,7,2,1,1,0,1,1,0.0,0,6.4394,1.56707,3.63793,4.22377,0.861299,1.69183,0.0924518,0.10734,-0.014888204634189606,,0.285057,0.279174,0.602504,6.33384,5.955674457550049,3.6256310696521385,7.213293552398682,4.391230817685829,-0.0322461,-0.015337,0,999.0,/players/frenny-grant/sa3021572/stats/pitching,P,6.0,,AL,Frenny Grant,814133,sa3021572,sa3021572
DET,Tigers,0,0,0,1,0,0,,1.50985,10,2,1,1,0,2,1,0.0,0,5.30619,2.33394,9.75019,6.23367,1.56412,2.26737,0.155831,0.0996287,0.05620213598012924,,0.265632,0.286849,0.852999,6.56329,6.972854018211366,4.618257756761104,8.549225687980652,5.662319581723547,-0.0322482,-0.022183,0,999.0,/players/caleb-shpur/sa3076235/stats/batting,OF,6.0,,AL,Caleb Shpur,835615,sa3076235,sa3076235
CHW,White Sox,0,0,0,1,0,0,,1.06958,6,1,1,1,0,1,1,0.0,0,6.72312,2.16523,4.27695,6.94562,0.615777,1.94892,0.0835746,0.135722,-0.05214755982160568,,0.28781,0.283605,0.724641,7.53315,4.314886403083802,4.034190480659267,4.347896218299866,4.065052911294241,-0.0323263,-0.0444097,0,999.0,/players/cesar-nunez/sa3067621/stats/pitching,P,4.0,,AL,Cesar Nunez,832116,sa3067621,sa3067621
LAD,Dodgers,0,0,0,1,0,0,,1.17622,6,1,1,1,0,1,1,0.0,0,6.58704,1.96371,4.92026,6.40994,0.767598,1.95768,0.103638,0.135016,-0.03137795627117157,,0.278389,0.27711,0.701746,7.20815,5.104055786132813,4.339357851722125,4.8811187744140625,4.149821625478368,-0.032356,-0.0377626,0,999.0,/players/michael-ramirez/sa3024985/stats/pitching,P,22.0,,NL,Michael Ramirez,821679,sa3024985,sa3024985
HOU,Astros,0,0,0,1,0,0,,1.46387,10,2,1,1,0,2,1,0.0,0,5.24366,2.36045,10.4561,6.86082,1.52404,2.24153,0.165971,0.108902,0.05706865340471268,,0.259676,0.284405,0.857005,6.58622,6.632604837417603,4.530883987141804,8.319327592849731,5.683122860204333,-0.0323665,-0.0253558,0,999.0,/players/freuddy-batista/sa3002866/stats/batting,C,21.0,,AL,Freuddy Batista,673945,sa3002866,sa3002866
NYM,Mets,0,0,1,1,0,0,,4.28844,19,4,3,3,1,2,3,0.0,0,5.9261,1.67488,5.23059,5.82426,0.898069,1.35418,0.127978,0.142503,-0.0145253986120224,,0.267988,0.282684,0.6527,6.0475,4.034475326538088,0.9407786676534521,3.4422130584716797,0.802672058402965,-0.0324212,-0.036059,0,999.0,/players/noah-hall/sa3023416/stats/pitching,P,25.0,,NL,Noah Hall,801801,sa3023416,sa3023416
SFG,Giants,0,0,1,1,0,0,,3.07852,14,4,2,2,1,1,2,0.0,0,6.31477,1.66738,3.42651,4.39015,0.7805,1.49242,0.0834116,0.106869,-0.023457877337932587,,0.293241,0.291643,0.627801,6.15487,-3.9189162731170644,-1.2729851120666704,-1.6073758602142334,-0.5221253522521875,-0.0324249,-0.0104616,0,999.0,/players/marlon-franco/sa3016242/stats/pitching,P,30.0,,NL,Marlon Franco,693812,sa3016242,sa3016242
SFG,Giants,0,0,0,1,0,0,,1.5275,7,2,1,1,0,1,1,0.0,0,6.09844,1.69972,5.03741,5.28021,0.954018,1.5459,0.119873,0.125651,-0.005777724087238312,,0.276573,0.285848,0.657619,6.18322,5.103512597084046,3.341084719821022,6.637508511543274,4.3453362451324224,-0.0324444,-0.0216684,0,999.0,/players/cooper-mcgrath/sa3037613/stats/pitching,P,30.0,,NL,Cooper McGrath,822824,sa3037613,sa3037613
COL,Rockies,0,0,0,1,0,0,,1.98583,9,2,2,1,0,1,1,0.0,0,6.57067,1.73095,5.75402,4.76331,1.20799,1.88526,0.134931,0.111699,0.02323208749294281,,0.289415,0.300369,0.649342,6.3379,8.495142507553101,4.277879886063146,8.929150342941284,4.496432239687604,-0.0324729,-0.0679751,0,999.0,/players/hunter-omlid/sa3025589/stats/pitching,P,19.0,,NL,Hunter Omlid,804528,sa3025589,sa3025589
ATH,Athletics,0,0,0,1,0,0,,1.45545,7,2,1,1,0,1,1,0.0,0,6.46236,1.74508,5.26556,5.30502,0.992561,1.82758,0.122557,0.123476,-0.0009185075759887695,,0.280138,0.285447,0.657743,6.55054,4.570348954200745,3.140156591481144,6.277262806892395,4.312928482496958,-0.0324737,-0.023945,0,999.0,/players/brayan-restituyo/sa3015461/stats/pitching,P,10.0,,AL,Brayan Restituyo,692844,sa3015461,sa3015461
STL,Cardinals,0,0,0,1,0,0,,1.22276,6,2,1,1,0,1,1,0.0,0,6.54671,1.87096,4.95271,5.64336,0.877617,1.84687,0.109089,0.124302,-0.015212394297122955,,0.285639,0.288583,0.679731,6.77118,2.8484122514724737,2.329497162053617,5.113792061805725,4.182176961621551,-0.0324758,-0.0370268,0,999.0,/players/jarol-baz/sa3022010/stats/pitching,P,28.0,,NL,Jarol Baéz,808095,sa3022010,sa3022010
HOU,Astros,0,0,0,1,0,0,,1.80214,9,2,1,1,0,2,2,0.0,0,5.71056,1.7765,8.18642,7.49666,1.09201,1.4408,0.190129,0.17411,0.016019582748413086,,0.242933,0.278387,0.69795,6.09767,6.135852742195129,3.4047549241886785,7.010711312294006,3.890209701163522,-0.0324844,-0.00786774,0,999.0,/players/colby-langford/sa3022800/stats/pitching,P,21.0,,AL,Colby Langford,815308,sa3022800,sa3022800
TOR,Blue Jays,0,0,0,1,0,0,,1.53949,7,2,1,1,0,1,1,0.0,0,6.50017,1.77222,3.4085,5.38689,0.63274,1.48855,0.0805299,0.127272,-0.04674174636602402,,0.290117,0.287965,0.638279,6.49993,5.192236471176147,3.3726959569279993,6.6974570751190186,4.3504348317625805,-0.032488,-0.0215116,0,999.0,/players/lluveres-severino/sa3020601/stats/pitching,P,14.0,,AL,Lluveres Severino,806684,sa3020601,sa3020601
CHC,Cubs,0,0,1,1,0,0,,2.88615,13,3,2,2,0,2,2,0.0,0,6.20832,1.70562,5.39943,6.25251,0.863563,1.48196,0.131819,0.152645,-0.02082645893096924,,0.266322,0.279178,0.645516,6.34226,11.5575391292572,4.004477718097375,12.430769681930542,4.307036268999465,-0.0325394,-0.0207719,0,999.0,/players/edwardo-melendez/sa3024281/stats/pitching,P,17.0,,NL,Edwardo Melendez,823898,sa3024281,sa3024281
DET,Tigers,0,0,1,1,0,0,,3.029,14,3,2,2,1,1,2,0.0,0,6.50765,1.649,4.38925,4.86511,0.902189,1.75662,0.107678,0.119352,-0.011673912405967712,,0.281818,0.280977,0.624567,6.4852,-1.6853961467742904,-0.5564198933783476,-1.8549973964691162,-0.6124123729224863,-0.0325421,-0.0126667,0,999.0,/players/alistair-tanner/sa3067385/stats/pitching,P,6.0,,AL,Alistair Tanner,816305,sa3067385,sa3067385
,,0,0,0,1,0,0,,1.33771,7,2,1,1,0,1,1,0.0,0,6.34239,1.90979,5.20384,6.28216,0.828352,1.7284,0.1127,0.136053,-0.02335311472415924,,0.277497,0.283529,0.694788,6.76635,3.699039173126221,2.7652067440490176,5.688539981842041,4.252452700653067,-0.0325462,-0.0325962,0,999.0,/players/mailon-felix/sa3067089/stats/pitching,P,-1.0,,,Mailon Felix,829463,sa3067089,sa3067089
SDP,Padres,0,0,0,1,0,0,,1.95804,9,2,1,1,0,1,1,0.0,0,5.6227,1.60177,6.27684,5.02238,1.24977,1.63468,0.150113,0.120112,0.030000686645507812,,0.258929,0.273517,0.682318,5.94667,8.28951098918915,4.233571537767439,8.790210127830505,4.489285731897974,-0.0325616,-0.000477735,0,999.0,/players/johan-moreno/sa3020999/stats/pitching,P,29.0,,NL,Johan Moreno,808052,sa3020999,sa3020999
BAL,Orioles,0,0,0,1,0,0,,1.04369,6,1,1,1,0,1,1,0.0,0,6.38808,2.23556,7.71461,8.71212,0.885503,1.91671,0.146987,0.165993,-0.01900579035282135,,0.264998,0.284017,0.75375,7.33457,4.123311042785646,3.9507021726278335,4.218453407287598,4.041861714618842,-0.0326017,-0.0473416,0,999.0,/players/fermin-magallanes/sa3021544/stats/pitching,P,2.0,,AL,Fermin Magallanes,808678,sa3021544,sa3021544
PIT,Pirates,0,0,0,1,0,0,,1.08879,6,1,1,1,0,1,1,0.0,0,6.49387,2.26043,5.92792,9.43063,0.628582,1.33403,0.119014,0.189337,-0.07032337039709091,,0.275219,0.295737,0.717201,7.12995,4.457070255279541,4.093587227622391,4.443966388702393,4.081552007672887,-0.0326149,-0.0399143,0,999.0,/players/gavin-adams/sa3067453/stats/pitching,P,27.0,,NL,Gavin Adams,701400,sa3067453,sa3067453
MIN,Twins,0,0,1,1,0,0,,2.64607,13,3,2,2,0,2,2,0.0,0,6.41393,1.8206,6.33086,6.79528,0.931655,1.66861,0.14627,0.157,-0.010730117559432983,,0.267112,0.28389,0.667646,6.59819,9.780884504318237,3.6963879397783628,11.230327367782593,4.244160804036401,-0.0326346,-0.0342697,0,999.0,/players/dylan-questad/sa3023570/stats/pitching,P,8.0,,AL,Dylan Questad,805812,sa3023570,sa3023570
MIA,Marlins,0,0,0,1,0,0,,1.17312,6,2,1,1,0,1,0,0.0,0,7.15779,2.01803,4.42517,3.62331,1.2213,2.48203,0.0894097,0.0732084,0.016201362013816833,,0.320673,0.313723,0.704304,7.12165,5.48106610774994,4.672224435791372,7.865585207939148,6.704859727630393,-0.0326361,-0.0361523,0,999.0,/players/javier-sanoja/28253/stats/batting,3B/OF,20.0,20.0,NL,Javier Sanoja,691594,28253,28253
HOU,Astros,0,0,0,1,0,0,,1.80711,8,2,1,1,0,1,1,0.0,0,5.81687,1.7512,7.27604,7.31404,0.994805,1.33468,0.174185,0.175095,-0.0009096264839172363,,0.249392,0.28157,0.677178,6.08026,7.172603940963746,3.969104999852894,8.035543203353882,4.446629838685951,-0.0326449,-0.00760778,0,999.0,/players/leomar-rosario/sa3019127/stats/pitching,P,21.0,,AL,Leomar Rosario,703855,sa3019127,sa3019127
LAA,Angels,0,0,1,1,0,0,,3.62106,18,4,3,2,1,2,2,0.0,0,6.17753,1.73547,4.91484,5.00017,0.982933,1.73198,0.112858,0.114818,-0.001959577202796936,,0.279289,0.283254,0.672405,6.38704,2.095857334136964,0.5787963444952061,3.105309009552002,0.8575686302602464,-0.0326599,-0.0672421,0,999.0,/players/alton-davis/sa3029880/stats/pitching,P,1.0,,AL,Alton Davis II,702671,sa3029880,sa3029880
SEA,Mariners,0,0,0,1,0,0,,1.19011,5,2,1,1,0,0,0,0.0,0,7.39454,1.65641,2.70615,2.54592,1.06294,2.21984,0.0661473,0.0622306,0.0039167627692222595,,0.325816,0.307192,0.578925,6.73018,3.606826114654541,3.0306620002444062,5.950558185577393,5.0,-0.0327267,-0.0453626,0,999.0,/players/weston-wilson/19358/stats/batting,OF,11.0,11.0,AL,Weston Wilson,642215,19358,19358
HOU,Astros,0,0,1,1,0,0,,3.41478,16,4,3,2,1,2,2,0.0,0,6.25597,1.63394,4.72725,4.87515,0.969663,1.71778,0.115186,0.11879,-0.0036037564277648926,,0.275644,0.277655,0.640019,6.35822,0.5693800926208485,0.16673985154961035,2.0739054679870605,0.6073318936536097,-0.0327606,-0.0829805,0,999.0,/players/coleman-macrae/sa3076278/stats/pitching,P,21.0,,AL,Cole MacRae,836174,sa3076278,sa3076278
,,0,0,0,1,0,0,,1.14032,6,1,1,1,0,1,1,0.0,0,6.61218,2.12127,5.03816,7.9014,0.637628,1.54086,0.104473,0.163846,-0.059373050928115845,,0.282136,0.291667,0.700918,7.09549,4.8383508205413825,4.242985013712568,4.70158839225769,4.123051392697935,-0.0327815,-0.0378146,0,999.0,/players/jhon-cabral/sa3019299/stats/pitching,P,-1.0,,,Jhon Cabral,805093,sa3019299,sa3019299
PIT,Pirates,0,0,1,1,0,0,,2.26318,11,3,2,2,0,1,1,0.0,0,6.8818,1.82463,2.58279,5.72846,0.45087,1.43165,0.0615149,0.136436,-0.07492129132151604,,0.29936,0.29211,0.617675,6.7179,7.94753565788269,3.5116667353175943,10.315902471542358,4.558143947195181,-0.0327844,-0.0505225,0,999.0,/players/angel-soriano/sa3068680/stats/pitching,P,27.0,,NL,Angel Soriano,821007,sa3068680,sa3068680
DET,Tigers,0,0,0,1,0,0,,1.46387,9,2,1,1,0,1,1,0.0,0,5.72577,2.15101,6.53575,6.06839,1.07702,1.85398,0.119402,0.110864,0.008538216352462769,,0.27681,0.28863,0.781776,6.60187,4.632604837417603,3.1646382667331396,6.3193275928497314,4.316877139795667,-0.0328155,-0.0245379,0,999.0,/players/joseph-wimpelberg/sa3069403/stats/pitching,P,6.0,,AL,Joey Wimpelberg,824716,sa3069403,sa3069403
MIL,Brewers,0,0,1,1,0,0,,3.17053,15,3,2,2,1,2,2,0.0,0,6.11958,1.67689,5.6418,5.46737,1.0319,1.74071,0.133878,0.129739,0.004139140248298645,,0.266291,0.27412,0.664409,6.39507,1.3619067192077638,0.4295520326950545,0.8526396751403809,0.2689267190237926,-0.0328576,-0.00167213,0,999.0,/players/joan-pena/sa3068485/stats/pitching,P,23.0,,NL,Joan Pena,829877,sa3068485,sa3068485
ATL,Braves,0,0,0,1,0,0,,1.29227,7,2,1,1,0,1,1,0.0,0,6.29795,1.95588,5.10657,6.35199,0.803932,1.60114,0.109208,0.135843,-0.02663435786962509,,0.282618,0.291517,0.69813,6.62981,3.3628319978713987,2.6022580747823993,5.461372971534729,4.226170657222967,-0.0329707,-0.0309112,0,999.0,/players/juan-olmos/sa3019778/stats/batting,P/C,16.0,,NL,Juan Olmos,703181,sa3019778,sa3019778
STL,Cardinals,0,0,0,1,0,0,,1.37865,6,2,1,1,0,1,1,0.0,0,6.62016,1.74983,3.85083,5.54103,0.694966,1.53306,0.0929513,0.133749,-0.0407981351017952,,0.28867,0.289374,0.62621,6.51651,4.001996397972108,2.902840992070949,5.893240809440613,4.274651772914669,-0.0331139,-0.0290837,0,999.0,/players/antoni-cuello/sa3015947/stats/pitching,P,28.0,,NL,Antoni Cuello,692391,sa3015947,sa3015947
CIN,Reds,0,0,1,1,0,0,,4.13902,18,5,3,3,1,2,2,0.0,0,6.70287,1.57516,3.8045,3.9866,0.954322,1.89918,0.0960923,0.100692,-0.004599370062351227,,0.289937,0.2816,0.595217,6.51533,3.3287230491638233,0.804230412226891,5.695083141326904,1.3759507759488405,-0.0331542,-0.0228169,0,999.0,/players/stharlin-torres/sa3024080/stats/pitching,P,18.0,,NL,Stharlin Torres,820941,sa3024080,sa3024080
HOU,Astros,0,0,1,1,0,0,,3.57402,16,4,3,3,1,2,2,0.0,0,6.32727,1.63179,4.62767,5.01476,0.922809,1.62361,0.114889,0.124499,-0.009610235691070557,,0.278194,0.282243,0.626384,6.29029,1.7477720260620107,0.4890208891741055,2.8701162338256836,0.8030491229802262,-0.033159,-0.0743223,0,999.0,/players/anthony-cruz/sa3019534/stats/pitching,P,21.0,,AL,Anthony Cruz,800045,sa3019534,sa3019534
LAA,Angels,0,0,0,1,0,0,,1.70691,8,2,1,1,0,1,1,0.0,0,5.47687,1.63276,6.72327,5.44626,1.23447,1.66634,0.156464,0.126746,0.029718592762947083,,0.25005,0.265138,0.704817,6.04235,6.431104993820191,3.7676970445224756,7.534530401229858,4.414144684600399,-0.0332423,-0.0192403,0,999.0,/players/german-fajardo/sa3023035/stats/pitching,P,1.0,,AL,German Fajardo,690455,sa3023035,sa3023035
HOU,Astros,0,0,0,1,0,0,,1.72548,8,2,1,1,0,1,1,0.0,0,6.1833,1.66554,5.23961,5.71952,0.916094,1.49556,0.129407,0.141259,-0.011852473020553589,,0.270709,0.282621,0.638673,6.21259,6.568520832061767,3.8067881782519963,7.627378940582275,4.420449706169677,-0.0334047,-0.0118689,0,999.0,/players/garrett-apker/sa3020821/stats/pitching,P,21.0,,AL,Garrett Apker,806634,sa3020821,sa3020821
TOR,Blue Jays,0,0,0,1,0,0,,1.67859,8,2,1,1,0,1,1,0.0,0,6.343,1.67821,5.77565,5.88442,0.981516,1.69472,0.140858,0.143511,-0.0026526451110839844,,0.266583,0.277528,0.642196,6.43934,6.221567320823669,3.7064242365706783,7.392950892448425,4.404261973640432,-0.033531,-0.0143336,0,999.0,/players/franly-urena/sa3022050/stats/pitching,P,14.0,,AL,Franly Urena,814288,sa3022050,sa3022050
NYM,Mets,0,0,0,1,0,0,,1.10565,6,1,1,1,0,1,1,0.0,0,6.29996,2.11549,5.74801,7.62899,0.753443,1.78582,0.113952,0.151242,-0.03728973865509033,,0.270757,0.278097,0.735128,7.20393,4.581819319725037,4.144000452836292,4.528256297111511,4.095555681343415,-0.0335312,-0.0440982,0,999.0,/players/john-valle/sa3067416/stats/pitching,P,25.0,,NL,John Valle,813179,sa3067416,sa3067416
WSN,Nationals,1,1,0,24,0,0,,24.0,107,23,14,13,4,21,12,,1,4.83989,1.462,8.08114,4.36926,1.84955,1.38521,0.20093,0.108637,0.092292420566082,,0.248474,0.2858,0.701668,4.92689,71.60000000000004,2.9833333333333347,71.0,2.9583333333333335,-0.0335502,-0.0586894,0,736.2100219726562,/players/cole-henry/27570/stats/pitching,P,24.0,24.0,NL,Cole Henry,669371,27570,27570
HOU,Astros,0,0,0,1,0,0,,1.50985,8,2,1,1,0,1,1,0.0,0,5.91725,1.92788,6.18816,5.80604,1.06581,1.82824,0.126929,0.119091,0.007837750017642975,,0.272604,0.283004,0.736104,6.53503,4.972854018211366,3.2936185933140107,6.549225687980652,4.337680418276453,-0.0335931,-0.0230038,0,999.0,/players/sandro-pereira/sa3021140/stats/batting,2B,21.0,,AL,Sandro Pereira,808014,sa3021140,sa3021140
PIT,Pirates,0,0,0,1,0,0,,1.8067,8,2,1,1,0,1,1,0.0,0,6.19841,1.72412,4.46864,5.6689,0.788272,1.32257,0.108652,0.137835,-0.02918355166912079,,0.281937,0.292582,0.640086,6.11839,7.169568467140198,3.9683260373912495,8.03349220752716,4.446504199579234,-0.0336934,-0.00272111,0,999.0,/players/yulian-quintana/sa3067459/stats/pitching,P,27.0,,NL,Yulian Quintana,831951,sa3067459,sa3067459
BOS,Red Sox,0,0,1,1,0,0,,2.83771,14,4,2,2,1,1,2,0.0,0,6.66403,1.88689,3.50332,5.07724,0.690005,1.63608,0.0779867,0.113023,-0.03503676503896713,,0.30289,0.300566,0.66048,6.59253,-5.700962591171264,-2.0090027153782963,-2.8114612102508545,-0.9907507925629604,-0.0337153,-0.0168336,0,999.0,/players/christopher-cordero/sa3068486/stats/pitching,P,3.0,,AL,Christopher Cordero,829935,sa3068486,sa3068486
TBR,Rays,0,0,1,1,0,0,,4.49269,20,5,3,3,1,2,2,0.0,0,6.25541,1.61718,4.24352,4.61737,0.919033,1.66636,0.104367,0.113562,-0.009194739162921906,,0.279513,0.279025,0.631855,6.30162,5.945892524719238,1.3234598725303415,7.463440895080566,1.6612416882034844,-0.0337779,-0.018866,0,999.0,/players/ethan-storm/sa3069390/stats/pitching,P,12.0,,AL,Ethan Storm,833401,sa3069390,sa3069390
TBR,Rays,0,0,0,1,0,0,,1.76711,8,2,1,1,0,1,1,0.0,0,6.29686,1.63173,4.42783,5.24311,0.844504,1.59417,0.110121,0.130398,-0.020276300609111786,,0.274025,0.275995,0.626964,6.3706,6.876605105400086,3.8914440995810526,7.835543990135193,4.434103887029202,-0.0337962,-0.00823075,0,999.0,/players/roberto-medina/sa3021498/stats/pitching,P,12.0,,AL,Roberto Medina,807947,sa3021498,sa3021498
CIN,Reds,0,0,1,1,0,0,,2.06135,12,3,2,2,0,1,1,0.0,0,6.66231,2.05742,4.49698,5.51236,0.815799,2.16844,0.0889856,0.109078,-0.020092278718948364,,0.292749,0.286998,0.72606,7.30607,6.454022550582889,3.130962125953353,9.306771993637085,4.514882059767427,-0.0338622,-0.0570967,0,999.0,/players/john-osbolt/sa3039231/stats/pitching,P,18.0,,NL,Braden Osbolt,823776,sa3039231,sa3039231
KCR,Royals,0,0,1,1,0,0,,4.04495,19,5,3,3,1,2,2,0.0,0,6.39238,1.74164,4.91755,5.48441,0.896641,1.50113,0.118106,0.13172,-0.013614453375339508,,0.286041,0.297507,0.640447,6.21443,2.6326547622680714,0.6508492278921256,5.224766731262207,1.2916753999407278,-0.0339166,-0.0388891,0,999.0,/players/blake-wolters/sa3023513/stats/pitching,P,7.0,,AL,Blake Wolters,806265,sa3023513,sa3023513
NYY,Yankees,0,0,1,1,0,0,,2.3409,12,3,2,2,0,1,2,0.0,0,6.45124,1.88339,4.59049,6.38954,0.718437,1.70432,0.101593,0.141408,-0.03981522470712662,,0.276397,0.27751,0.680035,6.90209,5.522689580917359,2.3592123329282804,7.704519987106323,3.29125841794179,-0.0339593,-0.0553308,0,999.0,/players/sunayro-martina/sa3022106/stats/pitching,P,9.0,,AL,Sunayro Martina,806103,sa3022106,sa3022106
,,0,0,0,1,0,0,,1.68786,8,2,1,1,0,1,1,0.0,0,6.11532,1.75808,6.88602,6.62489,1.03942,1.73013,0.159372,0.153328,0.006043523550033569,,0.255461,0.272656,0.682321,6.50482,6.290160560607911,3.7267085497124337,7.439297676086426,4.407533637050393,-0.0339809,-0.0113784,0,999.0,/players/edgar-leon/sa3019161/stats/pitching,P,-1.0,,,Edgar Leon,800453,sa3019161,sa3019161
BOS,Red Sox,0,0,0,1,0,0,,1.4769,7,2,1,1,0,1,1,0.0,0,6.48946,1.98144,5.99905,7.43135,0.807262,1.46798,0.132322,0.163915,-0.03159265220165253,,0.278986,0.299619,0.681024,6.60684,4.729051923751832,3.2020146376750067,6.3844945430755615,4.322905586721776,-0.0340738,-0.0201263,0,999.0,/players/nicolas-de-la-cruz/sa3021796/stats/pitching,P,3.0,,AL,Nicolas De La Cruz,808658,sa3021796,sa3021796
TOR,Blue Jays,0,0,1,1,0,0,,3.54231,16,4,3,3,1,2,2,0.0,0,6.53421,1.64019,3.96256,4.36682,0.907425,1.80195,0.0967395,0.106609,-0.009869299829006195,,0.287869,0.283172,0.623004,6.47448,1.5131134033203129,0.4271541122296457,2.7115631103515625,0.765478205807477,-0.0341218,-0.0761259,0,999.0,/players/gilberto-batista/sa3020987/stats/pitching,P,14.0,,AL,Gilberto Batista,807625,sa3020987,sa3020987
TBR,Rays,0,0,1,1,0,0,,3.75577,17,4,3,3,1,1,2,0.0,0,6.44479,1.67749,3.22442,4.59058,0.702398,1.5875,0.0781258,0.111227,-0.0331013947725296,,0.290347,0.284279,0.625892,6.40666,1.0927330493927006,0.2909474412298821,1.7788736820220947,0.47363694759955033,-0.034131,-0.0605563,0,999.0,/players/miguel-toscano/sa3022031/stats/pitching,P,12.0,,AL,Miguel Toscano,808537,sa3022031,sa3022031
