Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,InterSD,InterSK,IntraSD,Vol,Skew,Dim,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
ATL,Braves,76.8148,273.191,311.828,65.8598,46.2756,11.5552,1.12848,6.90063,36.9846,30.0917,32.3005,0.893398,56.8766,2.41277,2.49373,1.43032,4.24198,11.7261,3.07509,0.241076,0.324013,0.367413,0.691426,0.305675,0.103584,0.182397,0.567906,0.126337,5.33782,0.278231,-0.111338,,34.9764,-1.86849,-1.64555,0.557153,0.445815,1.09501,-1.5826902091503143,1.9106886386871338,94.5113,319.3,4.146753246,319.3,4.146753246,3.16,-1.6634,1.20488,3.16,1.6634,3.39349,279.8599853515625,0.0,SS,/players/ha-seong-kim/27506/stats/batting,16,NL,Ha-Seong Kim,673490,27506,27506
DET,Tigers,110.662,381.682,425.887,88.9702,58.5461,16.9179,5.20323,8.30289,50.6275,38.2536,35.6803,0.647824,92.7144,4.37975,3.06908,1.07571,4.29782,14.3142,3.57304,0.2331,0.303736,0.36995,0.673686,0.295617,0.0837789,0.217697,0.384841,0.13685,6.80191,0.284306,0.360575,,44.2922,-6.02965,-0.483851,0.752937,1.11351,1.07969,-4.943763017654419,0.8382797241210938,87.9327,404.8,3.646846846,404.8,3.646846846,1.77362,-0.167075,0.939503,1.77362,0.167075,3.74733,339.9700012207031,0.01657459,3B/OF,/players/zach-mckinstry/19392/stats/batting,6,AL,Zach McKinstry,656716,19392,19392
BAL,Orioles,104.14,359.674,412.147,85.4055,54.0414,17.682,1.73668,11.9454,50.7279,43.0008,45.3805,0.888094,99.0235,2.39468,2.71824,1.9799,3.96065,10.6734,3.24255,0.237453,0.324699,0.395906,0.720605,0.316185,0.110108,0.240263,0.45828,0.158453,5.15121,0.292177,-0.05329,,49.7457,1.04733,-1.083,0.140498,0.087208,1.0772,1.9312455132603645,-5.58812415599823,103.796,445.9,4.2875,445.9,4.2875,2.07179,-0.216686,0.666266,2.07179,0.216686,4.11164,309.510009765625,0.0,OF,/players/dylan-beavers/31695/stats/batting,2,AL,Dylan Beavers,687637,31695,31695
MIA,Marlins,123.722,432.433,473.319,104.687,67.1361,22.0299,1.74472,13.7767,55.766,52.389,32.298,0.302067,127.956,4.39511,3.67229,0.520912,5.49663,8.76228,2.59208,0.242089,0.299029,0.396678,0.695707,0.302549,0.0682373,0.270338,0.252415,0.154589,5.00902,0.308829,-0.472662,,51.8888,-4.03749,-1.69334,0.00750284,-0.465159,1.07066,-5.233653664588928,-0.049233078956604004,91.4997,479.5,3.866935483,479.5,3.866935483,1.12679,0.841896,0.352161,1.12679,-0.841896,4.53045,359.489990234375,0.03529412,3B,/players/connor-norby/29592/stats/batting,20,NL,Connor Norby,681393,29592,29592
SEA,Mariners,73.965,262.952,294.562,61.7266,42.2342,13.0323,1.13451,5.32555,30.9003,29.6326,23.9886,1.21353,63.7005,4.60174,2.39125,0.628525,5.03563,5.73892,1.2615,0.234744,0.307269,0.353694,0.660963,0.291416,0.081438,0.216255,0.376583,0.118949,4.97942,0.287295,-0.372535,,29.6298,-5.17508,1.92998,0.17163,-0.200905,1.05536,-3.040460020303726,3.217133045196533,91.821,270.2,3.651351351,270.2,3.651351351,2.56512,-0.164044,1.07542,2.56512,0.164044,3.56611,999.0,0.0,SS,/players/colt-emerson/sa3022923/stats/batting,11,AL,Colt Emerson,806068,sa3022923,sa3022923
PIT,Pirates,114.771,418.128,477.558,107.865,70.6364,25.2422,0.880804,11.1055,57.5741,51.1244,50.7204,1.32968,88.1653,5.1917,2.96209,0.555731,8.70111,1.92026,0.8337,0.257971,0.343346,0.402234,0.74558,0.327654,0.106208,0.184617,0.575287,0.144263,2.96956,0.300664,-0.318421,,62.0877,5.66056,0.434719,-0.784016,-1.10244,1.05203,3.5135276317596436,-9.119531959295273,108.155,537.4,4.673043478,537.4,4.673043478,2.22774,1.47999,0.597545,2.22774,-1.47999,4.20327,359.94000244140625,0.00961538,1B,/players/spencer-horwitz/26477/stats/batting,27,NL,Spencer Horwitz,687462,26477,26477
TOR,Blue Jays,130.071,491.777,551.965,111.223,63.3036,21.8895,0.742029,25.2876,66.4056,74.5535,50.9482,1.79721,127.052,5.39483,3.6656,0.179992,8.30402,1.35183,0.355943,0.226165,0.303679,0.427957,0.731636,0.316087,0.0923033,0.230181,0.401003,0.201792,2.46237,0.250465,-0.671614,,66.5777,1.35872,0.214123,-0.653402,-1.32502,1.04614,0.5537666082382202,-9.32660873234272,102.888,604.0,4.646153846,604.0,4.646153846,2.68328,-0.336255,0.988759,2.68328,0.336255,3.68165,237.69000244140625,0.54545455,OF,/players/anthony-santander/14551/stats/batting,14,AL,Anthony Santander,623993,14551,14551
MIN,Twins,138.743,509.128,552.786,122.493,83.804,22.8398,1.5534,14.2955,56.2883,62.4241,35.427,1.15832,95.7041,2.90251,4.74305,0.585125,10.5218,4.67725,1.21499,0.240593,0.291239,0.375791,0.66703,0.290218,0.0640882,0.173131,0.370173,0.135198,3.51103,0.2679,-0.609649,,55.0665,-10.2494,-3.54985,-0.360748,-0.970396,1.04499,-11.58607041835785,2.7738380432128906,83.7064,504.6,3.630215827,504.6,3.630215827,2.30598,-0.318245,0.204732,2.30598,0.318245,4.72702,320.3999938964844,0.00632911,3B/SS,/players/brooks-lee/31595/stats/batting,8,AL,Brooks Lee,686797,31595,31595
LAA,Angels,93.2768,325.769,366.164,77.1779,48.0435,16.1888,1.33597,11.6097,41.3248,41.2131,33.8579,0.821204,97.5784,4.53849,1.84698,0.151555,6.44497,1.32871,0.272129,0.23691,0.315766,0.401719,0.717485,0.313682,0.0924664,0.266488,0.346981,0.164809,3.43222,0.300182,-0.31466,,43.4514,0.186272,-2.10416,-0.410926,-0.725585,1.02467,-0.9632873386144638,-1.624341458082199,99.4492,389.0,4.182795698,389.0,4.182795698,1.73846,0.289763,0.588611,1.73846,-0.289763,4.21519,580.489990234375,0.01298701,3B,/players/yoan-moncada/17232/stats/batting,1,AL,Yoán Moncada,660162,17232,17232
PIT,Pirates,89.6981,297.362,337.969,70.0988,49.1211,12.2693,0.425659,8.28276,34.4135,35.6263,31.8075,0.0,92.8289,6.62707,1.71245,0.460186,7.46295,1.51273,0.594726,0.235735,0.321572,0.363421,0.684993,0.305283,0.0941135,0.274667,0.342646,0.127686,2.5923,0.312261,-0.35187,,37.8011,-2.1326,-2.21894,-0.519019,-0.870889,1.02414,-3.7427560687065125,2.5083377361297607,92.8304,323.0,3.588888888,323.0,3.588888888,1.87263,-0.208074,0.793818,1.87263,0.208074,3.94158,468.94000244140625,0.05681818,C,/players/joey-bart/21524/stats/batting,27,NL,Joey Bart,663698,21524,21524
CIN,Reds,137.646,503.744,547.764,121.695,89.2995,20.7653,2.37094,9.25944,55.5645,50.7002,35.903,0.861883,108.057,4.32226,2.95053,0.844155,10.879,11.3235,3.45779,0.241581,0.296059,0.34736,0.643419,0.28343,0.0655446,0.197269,0.33226,0.105779,4.87411,0.288757,0.314734,,51.5473,-13.1753,5.5959,-0.000721404,0.314013,1.01693,-16.004852294921875,7.72007155418396,74.8636,468.6,3.395652173,468.6,3.395652173,2.45273,-2.15159,0.57614,2.45273,2.15159,4.23181,465.69000244140625,0.0,3B,/players/kebryan-hayes/18577/stats/batting,18,NL,Ke'Bryan Hayes,663647,18577,18577
TEX,Rangers,130.573,491.57,531.917,118.26,69.8679,22.3587,0.998331,25.0355,61.5848,73.9762,27.5243,0.697426,131.589,8.20803,4.15707,0.45775,7.63593,1.60047,0.766397,0.240577,0.289754,0.442912,0.732666,0.314097,0.0517454,0.247387,0.209168,0.202335,2.80826,0.274916,-0.100912,,63.3003,0.450172,1.22605,-0.686294,-0.787205,1.01633,0.6667706966400146,-9.040897130966187,102.319,582.3,4.445038167,582.3,4.445038167,1.56088,-0.948405,0.763004,1.56088,0.948405,3.98266,275.4599914550781,0.0990099,1B/3B,/players/jake-burger/22275/stats/batting,13,AL,Jake Burger,669394,22275,22275
CIN,Reds,132.316,501.945,564.863,114.264,63.0375,21.6515,0.371943,29.2031,68.8447,84.1037,46.5634,0.693913,168.041,10.1517,5.77064,0.432049,7.05282,2.62771,0.848855,0.227643,0.302923,0.4468,0.749723,0.322613,0.082433,0.297491,0.277095,0.219157,2.85137,0.273974,-1.1669,,71.1264,4.3835,-1.23338,-0.608066,-1.77497,1.0025,2.448755383491516,-11.767770171165466,106.327,646.7,4.899242424,646.7,4.899242424,3.62063,0.034731,1.22514,3.62063,-0.034731,3.36648,132.50999450683594,0.02484472,3B,/players/eugenio-suarez/12552/stats/batting,18,NL,Eugenio Suárez,553993,12552,12552
COL,Rockies,127.544,460.592,517.836,116.551,77.5452,23.01,4.17029,11.8258,66.2869,50.0697,40.8855,0.757592,118.629,12.2373,2.76359,1.35785,8.38808,14.7417,4.68115,0.253047,0.328521,0.398138,0.726659,0.319012,0.0789544,0.229087,0.344648,0.145092,6.06192,0.314585,0.178496,,63.6911,2.50469,-3.78951,0.173706,0.352203,0.982741,-5.499201685190201,-2.1240549087524414,90.466,570.0,4.453125,570.0,4.453125,3.02775,-1.48807,0.722999,3.02775,1.48807,4.036,346.4599914550781,0.0,OF,/players/willi-castro/17338/stats/batting,19,NL,Willi Castro,650489,17338,17338
NYM,Mets,62.4782,204.3,223.488,47.7975,32.7518,9.2554,0.931248,4.85902,21.4933,23.4106,14.7395,0.175168,49.787,2.02499,1.67085,0.752694,4.45584,1.07109,0.519033,0.233957,0.289859,0.359727,0.649586,0.28485,0.0659518,0.222772,0.29605,0.125771,3.43795,0.28375,-0.0193111,,21.289,-5.11786,2.69533,-0.324069,-0.34338,0.97765,-5.524458348751068,7.516180038452148,80.3854,193.7,3.124193548,193.7,3.124193548,2.10292,-0.794676,1.26232,2.10292,0.794676,3.3169,669.8599853515625,0.01111111,C,/players/luis-torrens/15905/stats/batting,25,NL,Luis Torrens,620443,15905,15905
SFG,Giants,86.0148,304.729,335.119,72.5324,46.2669,14.1274,0.489058,11.649,36.0036,38.1885,22.6336,0.563305,78.2468,3.62356,2.92747,1.20554,5.10123,1.52064,0.595725,0.238023,0.295854,0.402276,0.69813,0.302684,0.0675391,0.23349,0.28926,0.164253,2.72551,0.279589,-0.0280261,,36.7751,-2.82178,0.304127,-0.414893,-0.442919,0.974567,-3.3594945073127747,1.5430233478546143,92.6364,339.2,3.944186046,339.2,3.944186046,5.39199,-0.540981,0.776361,5.39199,0.540981,3.96485,483.7099914550781,0.01010101,2B/3B,/players/casey-schmitt/27577/stats/batting,30,NL,Casey Schmitt,669477,27577,27577
STL,Cardinals,87.4456,293.314,320.397,65.331,44.1994,11.8878,0.723934,8.51993,30.1538,34.319,19.9653,0.668757,84.0595,2.55751,2.75033,1.80992,5.90463,0.932954,0.213626,0.222734,0.275761,0.355341,0.631102,0.275481,0.0623142,0.262361,0.237514,0.132607,2.70838,0.279191,-0.333147,,28.0831,-9.77425,2.27541,-0.336956,-0.670103,0.954718,-10.534978449344635,9.022750616073608,73.9494,267.0,3.068965517,267.0,3.068965517,2.44481,-0.761745,0.776035,2.44481,0.761745,3.96529,525.4600219726562,0.0,C,/players/pedro-pages/25782/stats/batting,28,NL,Pedro Pagés,686780,25782,25782
ATH,Athletics,95.9592,331.983,367.708,74.5458,47.7262,15.9573,2.88746,7.97485,43.8832,33.039,26.349,0.027008,120.878,5.8487,1.64318,1.88349,4.60458,13.4461,2.52243,0.224547,0.291789,0.362074,0.653863,0.287973,0.0716574,0.328735,0.217979,0.137527,6.9709,0.325096,-0.332444,,35.9595,-7.48797,2.19481,1.12879,0.79635,0.954048,-6.795625865459442,3.675660490989685,82.531,339.0,3.53125,339.0,3.53125,2.67112,-0.335535,1.03485,2.67112,0.335535,3.62019,394.79998779296875,0.0,OF,/players/denzel-clarke/29858/stats/batting,10,AL,Denzel Clarke,672016,29858,29858
NYM,Mets,113.337,397.885,440.677,96.2399,63.6029,15.6302,0.817287,16.1896,50.6621,51.3729,36.3532,0.556299,109.664,3.0899,2.48284,0.86623,7.73997,5.00056,1.13343,0.241879,0.308503,0.407337,0.715841,0.311792,0.082494,0.248853,0.331497,0.165459,3.80524,0.291607,-0.278034,,51.6173,-0.452092,0.880804,-0.14065,-0.418684,0.928558,-0.9954260587692261,-4.843282401561737,98.8927,465.8,4.122123893,465.8,4.122123893,1.89191,-0.671802,0.403889,1.89191,0.671802,4.46148,257.6600036621094,0.02040816,3B,/players/brett-baty/26123/stats/batting,25,NL,Brett Baty,683146,26123,26123
BAL,Orioles,87.2978,317.498,360.771,73.3648,43.0894,12.4531,0.890048,16.9323,45.7132,46.1916,36.1905,1.63481,99.9719,4.14691,2.78108,0.154015,5.08595,4.79746,0.943298,0.231072,0.315299,0.435892,0.751191,0.324281,0.100314,0.277106,0.362007,0.20482,4.34545,0.27748,-0.205943,,45.9159,3.28806,-1.47436,0.0332313,-0.172711,0.922067,3.8127483129501343,-7.2176313400268555,109.373,418.8,4.813793103,418.8,4.813793103,2.77828,-0.752702,0.572592,2.77828,0.752702,4.23654,408.6600036621094,0.25,OF,/players/tyler-oneill/15711/stats/batting,2,AL,Tyler O'Neill,641933,15711,15711
LAD,Dodgers,54.754,173.512,196.498,38.6422,23.8671,7.99645,0.251233,6.52742,23.4147,24.3681,18.3751,0.358959,56.1809,3.13307,1.3501,0.127305,2.48798,0.743165,0.197318,0.222706,0.306311,0.384546,0.690856,0.303499,0.0935131,0.285911,0.327071,0.16184,2.91717,0.286345,-0.0780118,,21.6932,-1.5245,1.46879,-0.229355,-0.307367,0.921632,-1.8874452710151672,4.245114207267761,93.1964,198.3,3.605454545,198.3,3.605454545,2.29579,2.57621,1.15903,2.29579,-2.57621,3.45463,426.79998779296875,0.02,C,/players/dalton-rushing/31382/stats/batting,22,NL,Dalton Rushing,687221,31382,31382
ATL,Braves,109.604,383.561,440.195,87.7861,50.877,19.4357,2.23492,15.2386,53.694,48.4459,48.2547,2.05116,101.053,3.66644,2.89622,1.81653,5.29371,4.28198,1.47836,0.228871,0.318691,0.410384,0.729075,0.31722,0.109621,0.229563,0.47752,0.181513,4.45044,0.26853,-0.0158712,,53.501,1.48855,-1.5956,-0.414119,-0.42999,0.911677,0.8326695263385773,-6.567349076271057,102.42,477.1,4.337272727,477.1,4.337272727,1.3418,0.262067,0.316048,1.3418,-0.262067,4.5786,417.2300109863281,0.02580645,OF,/players/mike-yastrzemski/14854/stats/batting,16,NL,Mike Yastrzemski,573262,14854,14854
MIN,Twins,85.3836,285.216,328.109,71.7318,52.5723,14.8672,0.952424,3.33983,38.3091,25.2864,34.088,0.255154,57.5716,4.7204,1.7313,2.35382,6.57347,13.7786,3.59647,0.2515,0.339335,0.345435,0.68477,0.307591,0.103892,0.175465,0.592098,0.0939343,5.49294,0.302572,-0.347571,,37.313,-1.4556,1.19152,0.681325,0.333754,0.908422,-1.3392566740512848,-1.074832797050476,95.6738,328.0,3.858823529,328.0,3.858823529,1.76148,0.0841142,1.47008,1.76148,-0.0841142,3.0399,479.8900146484375,0.0,OF,/players/austin-martin/27462/stats/batting,8,AL,Austin Martin,668885,27462,27462
ATH,Athletics,97.2993,343.338,376.007,80.0399,51.2915,17.0537,0.866078,10.8287,40.4318,41.1546,22.5208,0.585872,106.037,6.00656,2.5739,1.56711,4.82038,3.6799,1.78805,0.233123,0.289946,0.382456,0.672403,0.293031,0.0598947,0.282008,0.212386,0.149334,3.68496,0.302171,0.111361,,38.315,-6.11312,1.12457,-0.519327,-0.407966,0.908232,-6.627442568540573,2.778795838356018,86.005,352.4,3.63298969,352.4,3.63298969,1.38779,0.32482,0.59466,1.38779,-0.32482,4.20712,491.5400085449219,0.0,2B/3B,/players/max-muncy/29779/stats/batting,10,AL,Max Muncy,691777,29779,29779
PHI,Phillies,97.591,351.716,386.491,93.8272,70.1445,16.6208,2.20344,4.85845,48.7957,34.2931,27.5495,0.407113,80.4103,1.72853,1.97459,3.52263,7.09161,20.6214,4.59852,0.26677,0.32145,0.367997,0.689447,0.303509,0.0712811,0.208052,0.342611,0.101227,6.58962,0.331452,-0.240793,,42.6715,-2.99545,-2.53593,1.58745,1.34665,0.907214,-2.3691344261169434,-1.6224318742752075,91.8882,398.0,4.061224489,398.0,4.061224489,2.94228,-0.984271,1.58216,2.94228,0.984271,2.89045,999.0,0.0,OF,/players/justin-crawford/sa3020240/stats/batting,26,NL,Justin Crawford,702222,sa3020240,sa3020240
HOU,Astros,14.557,43.7332,49.6865,8.90775,5.37723,2.06731,0.0745943,1.38862,6.1447,5.26459,5.55628,0.0366445,15.4506,0.200704,0.154888,0.0413516,0.509972,1.05401,0.265202,0.203684,0.295391,0.349622,0.645014,0.28709,0.111827,0.310962,0.359615,0.145938,4.81844,0.277983,-0.0509367,,4.8234,-1.04743,8.65987,0.0289344,-0.0220023,0.905619,-1.0242814999073744,8.165647685527802,82.885,41.5,2.766666666,41.5,2.766666666,2.7919,-0.0521707,1.89715,2.7919,0.0521707,2.47046,999.0,0.01666667,OF,/players/taylor-trammell/19960/stats/batting,21,AL,Taylor Trammell,666211,19960,19960
MIA,Marlins,120.091,454.833,500.037,110.764,67.2897,24.9097,1.00792,17.5571,59.8478,62.2769,36.2318,1.57578,98.1797,5.43871,3.3224,0.211008,9.30249,12.249,2.90263,0.243528,0.304976,0.41853,0.723506,0.312738,0.0724582,0.196345,0.369035,0.175002,4.7975,0.272203,-0.715467,,58.9547,-0.128543,-6.96551,0.552203,-0.163264,0.899275,-1.064072147011757,-6.78279647231102,98.48,551.4,4.595,551.4,4.595,1.56798,1.19556,0.341448,1.56798,-1.19556,4.54474,81.30999755859375,0.46323529,C/DH,/players/agustin-ramirez/26546/stats/batting,20,NL,Agustín Ramírez,682663,26546,26546
CIN,Reds,134.031,493.849,557.929,116.047,71.2526,24.4732,2.01035,18.3111,64.926,69.4935,53.8732,0.354046,120.969,6.73391,2.982,0.490936,7.27326,10.0775,2.61652,0.234985,0.316904,0.403918,0.720822,0.315709,0.0965593,0.216818,0.445347,0.168933,4.53447,0.273349,-0.462521,,67.1257,1.20212,1.99853,0.075825,-0.386696,0.892064,-2.3864977955818176,-7.456924796104431,96.9758,599.4,4.473134328,599.4,4.473134328,2.31317,0.427844,0.453681,2.31317,-0.427844,4.39509,257.30999755859375,0.11258278,1B/OF,/players/spencer-steer/26323/stats/batting,18,NL,Spencer Steer,668715,26323,26323
MIN,Twins,96.3273,325.695,364.813,81.3498,57.9128,12.9137,0.244606,10.2787,38.2499,40.9946,27.233,0.579047,66.3868,7.60134,3.82188,0.461937,8.04689,1.15973,0.366186,0.249773,0.31888,0.385603,0.704483,0.309315,0.0746491,0.181975,0.410217,0.13583,2.21168,0.281079,-0.588494,,41.9978,-1.10769,-1.79657,-0.526476,-1.11497,0.874062,-2.4643951654434204,-1.5488099306821823,96.8616,366.2,3.814583333,366.2,3.814583333,1.88958,-0.360138,0.816156,1.88958,0.360138,3.91179,410.79998779296875,0.31914894,C,/players/victor-caratini/14968/stats/batting,8,AL,Victor Caratini,605170,14968,14968
MIA,Marlins,61.5123,215.571,237.903,46.9435,30.2676,9.11845,0.564818,6.99264,25.1118,26.0546,17.8261,0.443491,66.7632,2.50365,1.71509,0.286773,3.59826,2.07717,0.599974,0.217763,0.283117,0.362616,0.645733,0.28289,0.07493,0.280632,0.267004,0.144852,3.92315,0.278344,0.0107583,,22.2836,-5.82647,2.15452,-0.161365,-0.150606,0.866733,-6.344493135809898,6.900842189788818,78.0331,208.8,3.367741935,208.8,3.367741935,2.42623,-1.28343,1.05594,2.42623,1.28343,3.59208,999.0,0.0,C,/players/joseph-mack/sa3017374/stats/batting,20,NL,Joe Mack,691788,sa3017374,sa3017374
MIL,Brewers,92.3461,311.574,351.272,70.4413,45.3972,13.7137,2.52014,8.81025,41.3959,33.2135,31.9749,0.342035,105.01,3.17469,2.08054,2.46726,3.68246,12.0138,2.76627,0.226082,0.302722,0.371102,0.673825,0.296552,0.0910261,0.298943,0.304493,0.145021,6.25877,0.30841,-0.162831,,36.7987,-4.70679,0.0262234,0.740442,0.577611,0.864997,-3.799214243888855,0.5667764786630869,89.4871,341.7,3.714130434,341.7,3.714130434,3.63049,-0.03847,0.996684,3.63049,0.03847,3.67109,516.3099975585938,0.0,OF,/players/garrett-mitchell/27555/stats/batting,23,NL,Garrett Mitchell,669003,27555,27555
PHI,Phillies,133.086,505.09,552.837,118.023,69.9054,23.7297,0.999439,23.3881,67.3353,76.6318,36.6505,0.925111,142.627,5.49601,5.13477,0.46559,7.62767,10.9419,3.2883,0.233667,0.289966,0.42352,0.713486,0.307012,0.0662952,0.257992,0.256966,0.189853,4.58616,0.274933,-0.0606446,,62.6094,-2.71259,-0.145822,0.108134,0.0474897,0.858439,-3.6954661905765533,-6.307189270853996,94.2875,585.8,4.404511278,585.8,4.404511278,2.19255,0.830214,0.704479,2.19255,-0.830214,4.0607,229.0,0.03759398,OF,/players/adolis-garcia/19287/stats/batting,26,NL,Adolis García,666969,19287,19287
PIT,Pirates,126.745,458.861,515.463,121.15,82.817,22.742,1.35038,14.2404,60.3937,60.7481,47.3151,2.70724,97.3803,5.25591,3.66555,0.364556,8.93688,3.04445,0.973684,0.264023,0.337258,0.412573,0.74983,0.326595,0.0917916,0.188918,0.48588,0.14855,3.1749,0.304666,-0.524272,,66.5726,5.66672,-0.59614,-0.665765,-1.19004,0.853314,3.3491761684417725,-12.158473372459412,107.43,581.5,4.578740157,581.5,4.578740157,1.78473,0.357545,0.606573,1.78473,-0.357545,4.19124,274.20001220703125,0.33333333,1B/DH,/players/ryan-ohearn/16442/stats/batting,27,NL,Ryan O'Hearn,656811,16442,16442
TOR,Blue Jays,87.5708,299.516,334.437,76.9903,54.0054,14.8396,1.57241,6.57296,39.0583,36.0993,26.5317,1.05262,53.3709,2.05384,2.89066,3.44531,7.08699,2.9307,1.24057,0.257049,0.318968,0.38293,0.701898,0.306777,0.0793323,0.159584,0.497118,0.125881,4.13279,0.290426,0.0521215,,37.8116,-1.70474,2.07634,-0.460183,-0.408062,0.851526,-1.7976915538311005,-1.3903021812438965,96.4746,341.8,3.884090909,341.8,3.884090909,2.30187,1.77452,1.00668,2.30187,-1.77452,3.65776,573.77001953125,0.00625,OF,/players/nathan-lukes/18123/stats/batting,14,AL,Nathan Lukes,664770,18123,18123
LAA,Angels,79.6791,289.371,319.096,70.1794,49.6675,13.4592,0.846048,6.20666,35.129,29.8383,22.7209,0.233719,65.0933,4.43011,2.33531,0.238635,5.99882,5.26336,1.45004,0.242524,0.305247,0.35923,0.664477,0.293174,0.071204,0.203993,0.349052,0.116706,4.33381,0.290249,0.0696877,,32.5529,-5.15075,1.66267,-0.0467335,0.0229542,0.850862,-5.497272254899144,2.830804944038391,85.3221,290.5,3.63125,290.5,3.63125,3.2968,-0.0324354,1.04107,3.2968,0.0324354,3.6119,544.0,0.03225806,2B,/players/vaughn-grissom/26031/stats/batting,1,AL,Vaughn Grissom,687093,26031,26031
MIN,Twins,129.895,473.771,536.733,116.878,76.3022,20.0656,1.01811,19.4923,59.9809,64.9541,54.8029,1.16221,99.7462,4.32887,3.62304,0.206383,12.5444,0.711466,0.953702,0.246697,0.328055,0.416777,0.744832,0.325004,0.102105,0.18584,0.549424,0.170079,2.08174,0.271909,-0.81186,,68.6262,5.2071,-2.23151,-1.13468,-1.94654,0.830963,2.9049049615859985,-13.256553888320923,107.669,599.6,4.612307692,599.6,4.612307692,2.53592,-0.838499,0.447344,2.53592,0.838499,4.40354,334.20001220703125,0.7480916,1B,/players/josh-bell/13145/stats/batting,8,AL,Josh Bell,605137,13145,13145
CHW,White Sox,109.058,375.422,411.034,90.0301,58.5666,16.8225,1.73935,12.9017,44.1326,44.8338,27.4936,0.484253,96.8963,2.1689,2.30481,3.64482,5.79106,8.17281,2.22978,0.239811,0.293804,0.396984,0.690788,0.299886,0.066889,0.235738,0.283743,0.157174,4.84729,0.287869,0.0100659,,44.172,-4.39486,-0.882848,0.142163,0.152229,0.829592,-4.35889907181263,-1.4438475966453552,90.7141,408.5,3.747706422,408.5,3.747706422,4.33921,1.59541,0.659159,4.33921,-1.59541,4.12112,439.42999267578125,0.0,OF,/players/brooks-baldwin/31394/stats/batting,4,AL,Brooks Baldwin,681460,31394,31394
SEA,Mariners,96.3352,331.597,372.829,79.8045,56.0214,15.7996,1.58773,6.39579,42.9725,32.4995,24.1301,0.177528,80.899,10.0222,3.09701,3.98222,5.73623,19.7002,5.12124,0.240667,0.308954,0.355753,0.664708,0.294469,0.0647218,0.216987,0.298275,0.115087,6.40237,0.296721,-0.219807,,38.4266,-5.62599,0.980924,1.24868,1.02888,0.825548,-1.6410335302352905,-3.1222423911094666,93.924,356.2,3.710416666,356.2,3.710416666,2.23853,0.433778,1.41237,2.23853,-0.433778,3.11683,342.8900146484375,0.0,OF,/players/victor-robles/18363/stats/batting,11,AL,Victor Robles,645302,18363,18363
