Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ra_talent_sd,chance_ra_se,total_ra_se,q10,q20,q30,q40,q50,q60,q70,q80,q90,tt_q10,tt_q20,tt_q30,tt_q40,tt_q50,tt_q60,tt_q70,tt_q80,tt_q90,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
,,0.0422,0.0559,0.0,1.0,0.0,0.0,,1.0,4.591,1.0621,0.6438,0.60448,0.156,0.7217,0.5807,0.0279,0.0475,5.44032,1.6428,6.4953,5.2263,1.24281,1.404,0.157199,0.126487,0.03071226179599762,0.392989,0.268018,0.293702,0.701348,5.60434,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0135387,-0.0470228,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Jeff Hakanson,695377.0,sa3017846,sa3017846
,,0.0422,0.0559,0.0,1.0,0.0,0.0,,1.0,4.632,1.057,0.6434,0.60163,0.142444,0.7226,0.6388,0.0281,0.0496,5.41467,1.6958,6.5034,5.7492,1.13118,1.282,0.156002,0.13791,0.018091529607772827,0.427,0.268029,0.297073,0.703298,5.60691,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0135673,-0.0470228,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Yohanse Morel,678353.0,sa3005685,sa3005685
PHI,Phillies,0.043,0.055,0.0,1.0,0.0,0.0,,1.0,4.655,1.0239,0.6348,0.59348,0.144444,0.7671,0.7004,0.0282,0.0471,5.34132,1.7243,6.9039,6.3036,1.09523,1.3,0.164791,0.150462,0.014328673481941223,0.415969,0.262035,0.293548,0.715798,5.72121,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0135709,-0.0444536,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,26.0,NL,Erubiel Armenta,692068.0,sa3015125,sa3015125
,,0.0421,0.056,0.0,1.0,0.0,0.0,,1.0,4.634,1.0573,0.6467,0.60545,0.144667,0.7358,0.6426,0.0281,0.0451,5.44905,1.6999,6.6222,5.7834,1.14504,1.302,0.158783,0.138671,0.020112216472625732,0.418994,0.267922,0.297679,0.703368,5.6073,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0135716,-0.0470228,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Dante Mendoza,676686.0,sa3005361,sa3005361
CHW,White Sox,0.0402,0.0578,0.0,1.0,0.0,0.0,,1.0,4.63,1.0444,0.6547,0.61608,0.165556,0.7528,0.6326,0.0281,0.0518,5.54472,1.677,6.7752,5.6934,1.19001,1.49,0.162592,0.136631,0.025961115956306458,0.381236,0.2647,0.290312,0.707365,5.83496,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0135748,-0.0474866,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,4.0,AL,Jonathan Clark,702165.0,sa3067083,sa3067083
CHW,White Sox,0.0399,0.0611,0.0218,0.8978,0.0,0.0,,1.0,4.639,1.0852,0.6601,0.61834,0.156444,0.67,0.6187,0.0252,0.0509,5.56506,1.7039,6.03,5.5683,1.08292,1.408,0.144428,0.133369,0.011058419942855835,0.425609,0.273391,0.295504,0.702953,5.83771,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0136044,-0.0474866,0.0062,,,,,,,,,,,,,,,,,,,,,,999.0,4.0,AL,Jack Young,808865.0,sa3045743,sa3045743
ARI,Diamondbacks,0.0436,0.0579,0.0261,0.8771,0.0,0.0,,1.0,4.615,1.1037,0.6485,0.60578,0.132778,0.6869,0.5916,0.0245,0.0416,5.45202,1.6953,6.1821,5.3244,1.16109,1.195,0.148841,0.128191,0.02065005898475647,0.445256,0.277186,0.307048,0.693515,5.38705,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0136055,-0.0452986,0.0081,,,,,,,,,,,,,,,,,,,,,,999.0,15.0,NL,Kyle Ayers,695486.0,sa3026337,sa3026337
,,0.0421,0.056,0.0,1.0,0.0,0.0,,1.0,4.627,1.0651,0.6464,0.60495,0.144889,0.7147,0.6266,0.0281,0.0475,5.44455,1.6917,6.4323,5.6394,1.1406,1.304,0.154463,0.135423,0.019040405750274658,0.423005,0.269448,0.297484,0.702083,5.61159,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0136191,-0.0470228,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Jake Stevenson,679648.0,sa1169857,sa1169857
CLE,Guardians,0.0412,0.0569,0.0,1.0,0.0,0.0,,1.0,4.523,1.1297,0.6401,0.59933,0.160556,0.5873,0.4551,0.0274,0.0385,5.39397,1.5848,5.2857,4.0959,1.29049,1.445,0.129847,0.100619,0.029228389263153076,0.418461,0.280364,0.295332,0.694621,5.52856,6.800000000000001,6.800000000000001,7.0,7.0,-0.0136228,-0.0495718,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,5.0,AL,Alonzo Richardson,694946.0,sa3015333,sa3015333
,,0.0422,0.0559,0.0,1.0,0.0,0.0,,1.0,4.606,1.0642,0.644,0.60337,0.15,0.7092,0.6066,0.028,0.0426,5.43033,1.6708,6.3828,5.4594,1.16914,1.35,0.153973,0.131698,0.022275298833847046,0.410997,0.268955,0.295132,0.702903,5.61434,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0136495,-0.0470228,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Austin Becker,678014.0,sa3020465,sa3020465
,,0.0428,0.0589,0.0267,0.8747,0.0,0.0,,1.0,4.625,1.0723,0.6362,0.59484,0.143889,0.6885,0.6201,0.0244,0.0418,5.35356,1.6924,6.1965,5.5809,1.1103,1.295,0.148865,0.134076,0.014789178967475891,0.415016,0.270571,0.29655,0.708405,5.61439,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0136502,-0.0470228,0.0083,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Tyler Davis,824623.0,sa3029944,sa3029944
PIT,Pirates,0.0411,0.057,0.0,1.0,0.0,0.0,,1.0,4.662,1.0819,0.6511,0.60824,0.131667,0.6825,0.6493,0.0283,0.0526,5.47416,1.7312,6.1425,5.8437,1.05113,1.185,0.146396,0.139275,0.007121413946151733,0.440663,0.2732,0.302051,0.69825,5.5875,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0136608,-0.0442872,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,27.0,NL,Alexis Torres,800225.0,sa3019375,sa3019375
,,0.0423,0.0609,0.0374,0.8244,0.0,0.0,,1.0,4.624,1.0936,0.651,0.60786,0.142444,0.6599,0.6051,0.023,0.0448,5.47074,1.6987,5.9391,5.4459,1.09056,1.282,0.142712,0.130861,0.011851221323013306,0.445989,0.275182,0.299883,0.698803,5.61681,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.013677,-0.0470228,0.0112,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Kole Ramage,690945.0,sa3020262,sa3020262
DET,Tigers,0.0415,0.0566,0.0,1.0,0.0,0.0,,1.0,4.593,1.1017,0.6429,0.6014,0.147889,0.6159,0.5476,0.0279,0.042,5.4126,1.6493,5.5431,4.9284,1.12473,1.331,0.134095,0.119225,0.014870449900627136,0.417326,0.275191,0.294421,0.697796,5.59469,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0136793,-0.0483831,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,6.0,AL,Carlos Lequerica,701557.0,sa3023081,sa3023081
ATH,Athletics,0.0423,0.0558,0.0,1.0,0.0,0.0,,1.0,4.608,1.13,0.6716,0.62952,0.157778,0.5997,0.5501,0.028,0.0482,5.66568,1.6801,5.3973,4.9509,1.09017,1.42,0.130143,0.119379,0.010763876140117645,0.429322,0.281817,0.298941,0.691127,5.78175,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0137101,-0.0450419,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,10.0,AL,Alejandro Manzano,703835.0,sa3019125,sa3019125
NYM,Mets,0.0441,0.057,0.0233,0.8903,0.0,0.0,,1.0,4.616,1.003,0.6222,0.58202,0.144111,0.7978,0.6647,0.0249,0.0485,5.23818,1.6677,7.1802,5.9823,1.20024,1.297,0.172834,0.143999,0.0288345068693161,0.404823,0.256995,0.290078,0.713192,5.55258,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0137554,-0.0496114,0.0071,,,,,,,,,,,,,,,,,,,,,,999.0,25.0,NL,Cristofer Gomez,805684.0,sa3019567,sa3019567
,,0.0425,0.0555,0.0,1.0,0.0,0.0,,1.0,4.643,1.0629,0.6345,0.59292,0.139778,0.7006,0.6448,0.0282,0.0468,5.33628,1.7077,6.3054,5.8032,1.08654,1.258,0.150894,0.138876,0.012018099427223206,0.419001,0.268993,0.296726,0.709783,5.62585,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0137772,-0.0470228,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Didier Vargas,672551.0,sa3002981,sa3002981
,,0.0422,0.0595,0.0267,0.8747,0.0,0.0,,1.0,4.55,1.0936,0.649,0.61067,0.168111,0.6692,0.5065,0.024,0.042,5.49603,1.6001,6.0228,4.5585,1.32122,1.513,0.147077,0.111319,0.03575824201107025,0.38,0.273298,0.292489,0.696907,5.62768,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0137975,-0.0470228,0.0078,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Casey Cobb,690530.0,sa3014868,sa3014868
CIN,Reds,0.0406,0.0625,0.0372,0.8252,0.0,0.0,,1.0,4.594,1.0727,0.6661,0.62933,0.188778,0.7483,0.5611,0.0228,0.0443,5.66397,1.6338,6.7347,5.0499,1.33363,1.699,0.162886,0.122138,0.040748804807662964,0.352874,0.268941,0.289666,0.706603,5.90885,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0138012,-0.0417806,0.0091,,,,,,,,,,,,,,,,,,,,,,999.0,18.0,NL,Bryce Hubbart,687114.0,sa3020323,sa3020323
,,0.0421,0.056,0.0,1.0,0.0,0.0,,1.0,4.615,1.0646,0.6468,0.60639,0.150444,0.7139,0.6015,0.028,0.0537,5.45751,1.6661,6.4251,5.4135,1.18687,1.354,0.154691,0.130336,0.024355366826057434,0.408988,0.268852,0.295322,0.70032,5.62871,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0138089,-0.0470228,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Will Christophersen,808876.0,sa3022493,sa3022493
BAL,Orioles,0.0441,0.0608,0.0509,0.7609,0.0,0.0,,1.0,4.631,1.0569,0.6513,0.60979,0.150111,0.7737,0.6382,0.0212,0.0507,5.48811,1.6951,6.9633,5.7438,1.21232,1.351,0.16707,0.13781,0.029259338974952698,0.427995,0.268106,0.300431,0.702922,5.60588,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0138243,-0.0495869,0.0149,,,,,,,,,,,,,,,,,,,,,,999.0,2.0,AL,Raimon Gomez,703148.0,sa3017645,sa3017645
CHW,White Sox,0.0401,0.0579,0.0,1.0,0.0,0.0,,1.0,4.625,1.0989,0.6571,0.61475,0.156444,0.6189,0.5985,0.0281,0.0442,5.53275,1.6974,5.5701,5.3865,1.03409,1.408,0.133816,0.129405,0.004410803318023682,0.43203,0.275946,0.293879,0.703677,5.85921,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0138357,-0.0474866,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,4.0,AL,Jake Peppers,811304.0,sa3023008,sa3023008
,,0.0425,0.0555,0.0,1.0,0.0,0.0,,1.0,4.664,1.066,0.635,0.59199,0.132556,0.6932,0.6744,0.0283,0.0454,5.32791,1.7404,6.2388,6.0696,1.02788,1.193,0.148628,0.144597,0.004030883312225342,0.440005,0.27027,0.29933,0.710949,5.63136,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0138382,-0.0470228,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Jack Patterson,682163.0,sa3007860,sa3007860
,,0.042,0.0561,0.0,1.0,0.0,0.0,,1.0,4.541,1.1274,0.6491,0.60923,0.165222,0.5929,0.4695,0.0276,0.0419,5.48307,1.5969,5.3361,4.2255,1.26283,1.487,0.130566,0.103391,0.027174629271030426,0.401991,0.27978,0.294111,0.69406,5.63143,6.800000000000001,6.800000000000001,7.0,7.0,-0.013839,-0.0470228,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Brock Bell,687770.0,sa3011571,sa3011571
PHI,Phillies,0.0427,0.0553,0.0,1.0,0.0,0.0,,1.0,4.621,1.0453,0.6428,0.60365,0.158889,0.7445,0.6358,0.028,0.0423,5.43285,1.6811,6.7005,5.7222,1.17097,1.43,0.161112,0.137589,0.023523032665252686,0.384973,0.265109,0.29163,0.71182,5.74599,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0138412,-0.0444536,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,26.0,NL,Kevin Warunek,825100.0,sa3044815,sa3044815
BOS,Red Sox,0.0413,0.0696,0.0949,0.5539,0.0,0.0,,1.0,4.649,1.1493,0.6844,0.63943,0.142333,0.6022,0.5915,0.0153,0.0424,5.75487,1.7408,5.4198,5.3235,1.01809,1.281,0.129533,0.127232,0.0023015588521957397,0.470196,0.286244,0.307887,0.685292,5.68277,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0138505,-0.0441655,0.0266,,,,,,,,,,,,,,,,,,,,,,999.0,3.0,AL,Jose Bello,808366.0,sa3021530,sa3021530
,,0.0419,0.0562,0.0,1.0,0.0,0.0,,1.0,4.606,1.1224,0.6526,0.60953,0.145667,0.5999,0.5544,0.028,0.047,5.48577,1.6768,5.3991,4.9896,1.08207,1.311,0.130243,0.120365,0.00987841933965683,0.44601,0.280278,0.2997,0.695379,5.6332,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0138587,-0.0470228,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Jordan Jackson,689095.0,sa3018172,sa3018172
,,0.0424,0.0624,0.0502,0.7642,0.0,0.0,,1.0,4.662,1.1058,0.6511,0.60477,0.126889,0.6189,0.6423,0.0214,0.0532,5.44293,1.7481,5.5701,5.7807,0.963568,1.142,0.132754,0.137773,-0.0050193071365356445,0.491994,0.278785,0.303943,0.698523,5.63339,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0138608,-0.0470228,0.0156,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Steven Fulgencio,683728.0,sa3019427,sa3019427
,,0.042,0.056,0.0,1.0,0.0,0.0,,1.0,4.6,1.0864,0.6482,0.60716,0.151556,0.6677,0.5753,0.0279,0.0459,5.46444,1.6617,6.0093,5.1777,1.16061,1.364,0.145152,0.125065,0.02008695900440216,0.417008,0.273047,0.29588,0.699196,5.63356,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0138626,-0.0470228,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Jimmy Loper,803182.0,sa3020838,sa3020838
,,0.0424,0.0672,0.0858,0.5968,0.0,0.0,,1.0,4.545,1.1199,0.6508,0.61019,0.163556,0.6007,0.4672,0.0161,0.0574,5.49171,1.5871,5.4063,4.2048,1.28574,1.472,0.132167,0.102794,0.029372937977313995,0.411974,0.278554,0.293705,0.689408,5.63376,6.800000000000001,6.800000000000001,7.0,7.0,-0.0138748,-0.0470323,0.0249,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Mauricio Veliz,692616.0,sa3015959,sa3015959
ARI,Diamondbacks,0.0431,0.055,0.0,1.0,0.0,0.0,,1.0,4.623,1.1137,0.6506,0.60736,0.130778,0.665,0.5864,0.0281,0.0487,5.46624,1.7001,5.985,5.2776,1.13404,1.177,0.143846,0.126844,0.017001956701278687,0.45281,0.27927,0.307921,0.691821,5.41055,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0138857,-0.045308,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,15.0,NL,Joangel Gonzalez,814544.0,sa3022242,sa3022242
,,0.0433,0.0566,0.0144,0.9324,0.0,0.0,,1.0,4.539,1.119,0.6541,0.6153,0.174333,0.6665,0.4727,0.0256,0.0417,5.5377,1.5917,5.9985,4.2543,1.40999,1.569,0.146839,0.104142,0.04269661754369736,0.3919,0.27804,0.296714,0.695738,5.61167,6.800000000000001,6.800000000000001,7.0,7.0,-0.0138887,-0.0495869,0.0039,,,,,,,,,,,,,,,,,,,,,,999.0,-2.0,,Cooper Chandler,695265.0,sa3020641,sa3020641
NYM,Mets,0.0444,0.059,0.04,0.812,0.0,0.0,,1.0,4.589,1.0454,0.6276,0.58664,0.147889,0.716,0.6043,0.0225,0.0417,5.27976,1.6497,6.444,5.4387,1.18484,1.331,0.156025,0.131684,0.024340808391571045,0.416791,0.265128,0.291484,0.708485,5.56369,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0138896,-0.0496207,0.0128,,,,,,,,,,,,,,,,,,,,,,999.0,25.0,NL,Brett Banks,688781.0,sa3023097,sa3023097
TOR,Blue Jays,0.0429,0.0552,0.0,1.0,0.0,0.0,,1.0,4.634,1.0724,0.6551,0.61438,0.154667,0.7251,0.6145,0.0281,0.043,5.52942,1.6869,6.5259,5.5305,1.17998,1.392,0.156474,0.132607,0.02386707067489624,0.409155,0.269684,0.296355,0.70173,5.6681,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0138981,-0.0494865,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,14.0,AL,Brett Garcia,702286.0,sa3068736,sa3068736
,,0.0426,0.0555,0.0,1.0,0.0,0.0,,1.0,4.591,1.1554,0.663,0.62161,0.160222,0.5359,0.5104,0.0279,0.041,5.59449,1.6658,4.8231,4.5936,1.04996,1.442,0.116728,0.111174,0.0055543482303619385,0.414284,0.286018,0.297648,0.69567,5.80043,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0139134,-0.0450419,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-2.0,,Jack Owen,671116.0,sa3017490,sa3017490
COL,Rockies,0.0368,0.0737,0.09,0.577,0.0,0.0,,1.0,4.713,1.2129,0.7346,0.6905,0.161556,0.5921,0.5953,0.0162,0.0415,6.2145,1.8082,5.3289,5.3577,0.994625,1.454,0.125631,0.12631,-0.0006789714097976685,0.446745,0.297557,0.316428,0.678625,5.96156,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.013914,-0.034411,0.0206,,,,,,,,,,,,,,,,,,,,,,999.0,19.0,NL,Zack Morris,687253.0,sa3068749,sa3068749
SFG,Giants,0.0427,0.0674,0.0891,0.5811,0.0,0.0,,1.0,4.545,1.1406,0.6278,0.58348,0.136889,0.5746,0.46,0.0156,0.047,5.25132,1.6006,5.1714,4.14,1.24913,1.232,0.126425,0.10121,0.02521451562643051,0.470263,0.282467,0.301731,0.690441,5.28649,6.800000000000001,6.800000000000001,7.0,7.0,-0.0139336,-0.0497782,0.0294,,,,,,,,,,,,,,,,,,,,,,999.0,30.0,NL,Cale Lansville,695746.0,sa3023176,sa3023176
SEA,Mariners,0.0435,0.0545,0.0,1.0,0.0,0.0,,1.0,4.509,1.0406,0.594,0.55391,0.148333,0.6945,0.5004,0.0274,0.0556,4.98519,1.541,6.2505,4.5036,1.38789,1.335,0.154025,0.110978,0.04304724931716919,0.41595,0.263243,0.286887,0.71025,5.34247,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0139379,-0.0554339,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,11.0,AL,Pedro Da Costa Lemos,692038.0,sa3016781,sa3016781
NYM,Mets,0.0438,0.0542,0.0,1.0,0.0,0.0,,1.0,4.662,1.0005,0.6213,0.57861,0.129667,0.793,0.73,0.0283,0.048,5.20749,1.7305,7.137,6.57,1.0863,1.167,0.170099,0.156585,0.013513505458831787,0.441152,0.257595,0.294068,0.71609,5.5688,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0139467,-0.0496207,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,25.0,NL,Hunter Hodges,808788.0,sa3025645,sa3025645
NYY,Yankees,0.0432,0.0549,0.0,1.0,0.0,0.0,,1.0,4.621,1.0383,0.6428,0.60435,0.165444,0.7844,0.6092,0.028,0.053,5.43915,1.6475,7.0596,5.4828,1.28759,1.489,0.169747,0.131833,0.03791387379169464,0.381346,0.262276,0.290086,0.709595,5.70371,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0139588,-0.0499466,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,9.0,AL,Thomas Balboni Jr.,693647.0,sa3020861,sa3020861
,,0.0419,0.0562,0.0,1.0,0.0,0.0,,1.0,4.627,1.0997,0.6524,0.60946,0.142889,0.6433,0.5973,0.0281,0.0498,5.48514,1.697,5.7897,5.3757,1.07701,1.286,0.139032,0.12909,0.009941637516021729,0.444007,0.276313,0.299592,0.697816,5.64739,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0140159,-0.0470228,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Will Geerdes,803177.0,sa3020333,sa3020333
,,0.0419,0.0561,0.0,1.0,0.0,0.0,,1.0,4.619,1.0953,0.6514,0.60916,0.146333,0.6508,0.5813,0.028,0.0568,5.48244,1.6766,5.8572,5.2317,1.11956,1.317,0.140896,0.12585,0.015046536922454834,0.433988,0.275139,0.298064,0.696594,5.65017,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0140467,-0.0470228,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,William Silva,687222.0,sa3020235,sa3020235
,,0.042,0.0561,0.0,1.0,0.0,0.0,,1.0,4.591,1.0869,0.6501,0.60989,0.156556,0.6703,0.5649,0.0279,0.0421,5.48901,1.6518,6.0327,5.0841,1.18658,1.409,0.146003,0.123045,0.022957973182201385,0.403998,0.272816,0.294679,0.699207,5.65076,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0140532,-0.0470228,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Shane Gray,804904.0,sa3020662,sa3020662
,,0.0426,0.0554,0.0,1.0,0.0,0.0,,1.0,4.643,1.0545,0.6323,0.59058,0.139556,0.7003,0.6564,0.0282,0.0447,5.31522,1.7109,6.3027,5.9076,1.06688,1.256,0.150829,0.141374,0.009455084800720215,0.419018,0.267511,0.294949,0.711702,5.65206,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0140676,-0.0470228,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Julian Smith,681886.0,sa3010129,sa3010129
,,0.0418,0.0562,0.0,1.0,0.0,0.0,,1.0,4.615,1.0846,0.6541,0.61342,0.152333,0.6878,0.5919,0.028,0.0456,5.52078,1.6765,6.1902,5.3271,1.16202,1.371,0.149036,0.128256,0.020780056715011597,0.410998,0.272684,0.297149,0.698727,5.65237,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0140711,-0.0470228,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Alex Garbrick,687885.0,sa3017465,sa3017465
CHW,White Sox,0.0398,0.0582,0.0,1.0,0.0,0.0,,1.0,4.625,1.0794,0.6662,0.62735,0.170111,0.702,0.6026,0.0281,0.0437,5.64615,1.682,6.318,5.4234,1.16495,1.531,0.151784,0.130292,0.021491900086402893,0.383592,0.271295,0.292697,0.703538,5.88148,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0140751,-0.0474866,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,4.0,AL,Clete Hartzog,814161.0,sa3025509,sa3025509
,,0.043,0.055,0.0,1.0,0.0,0.0,,1.0,4.69,0.9818,0.6218,0.58046,0.131889,0.8315,0.7632,0.0285,0.0593,5.22414,1.745,7.4835,6.8688,1.08949,1.187,0.177292,0.162729,0.014562904834747314,0.41299,0.253859,0.292658,0.719836,5.65419,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0140913,-0.0470228,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Gil Luna,669431.0,sa3017301,sa3017301
WSN,Nationals,0.0399,0.0601,0.014,0.934,0.0,0.0,,1.0,4.646,1.0904,0.6515,0.6072,0.135,0.6203,0.6299,0.0262,0.0615,5.4648,1.7203,5.5827,5.6691,0.98476,1.215,0.133513,0.135579,-0.002066284418106079,0.463884,0.27573,0.298628,0.697969,5.72374,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0140937,-0.0455385,0.004,,,,,,,,,,,,,,,,,,,,,,999.0,24.0,NL,Eiker Huizi,678973.0,sa3007842,sa3007842
SFG,Giants,0.0418,0.0562,0.0,1.0,0.0,0.0,,1.0,4.587,1.0896,0.6228,0.58016,0.133222,0.6747,0.5377,0.0278,0.0573,5.22144,1.6273,6.0723,4.8393,1.25479,1.199,0.14709,0.117223,0.029867030680179596,0.449048,0.272946,0.300363,0.697187,5.30263,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0141395,-0.0497969,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,30.0,NL,Ben Peterson,803292.0,sa3067064,sa3067064
,,0.0422,0.0635,0.0568,0.7328,0.0,0.0,,1.0,4.628,1.1339,0.6581,0.61273,0.138222,0.574,0.5781,0.0204,0.0465,5.51457,1.712,5.166,5.2029,0.992908,1.244,0.124028,0.124914,-0.0008859187364578247,0.475009,0.283234,0.302529,0.694045,5.65782,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0141415,-0.0470323,0.0173,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Dylan Burns,685064.0,sa3018793,sa3018793
,,0.0417,0.0563,0.0,1.0,0.0,0.0,,1.0,4.64,1.0752,0.6559,0.6145,0.146778,0.7091,0.633,0.0282,0.0451,5.5305,1.7082,6.3819,5.697,1.12022,1.321,0.152823,0.136422,0.016400858759880066,0.420002,0.271385,0.29891,0.700268,5.65935,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0141484,-0.0470228,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Charlie Neuweiler,676597.0,sa3004345,sa3004345
SFG,Giants,0.0419,0.0562,0.0,1.0,0.0,0.0,,1.0,4.484,1.1617,0.6214,0.57979,0.153,0.5185,0.368,0.0272,0.0389,5.21811,1.5297,4.6665,3.312,1.40897,1.377,0.115633,0.0820696,0.033563777804374695,0.430932,0.284933,0.296189,0.69046,5.30784,6.800000000000001,6.800000000000001,7.0,7.0,-0.0141596,-0.0497595,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,30.0,NL,Ubert Mejias,811229.0,sa3021562,sa3021562
,,0.043,0.055,0.0,1.0,0.0,0.0,,1.0,4.627,1.0587,0.6468,0.60676,0.161444,0.7401,0.6112,0.0281,0.0454,5.46084,1.6699,6.6609,5.5008,1.2109,1.453,0.159952,0.132094,0.027858227491378784,0.401471,0.266648,0.292375,0.708578,5.72351,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0141737,-0.0499466,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,,,Harold Cortijo,676435.0,sa3004588,sa3004588
,,0.0423,0.0558,0.0,1.0,0.0,0.0,,1.0,4.643,1.0833,0.6417,0.59998,0.142222,0.6666,0.6233,0.0282,0.048,5.39982,1.7066,5.9994,5.6097,1.06947,1.28,0.143571,0.134245,0.009325861930847168,0.419988,0.272755,0.297538,0.706407,5.66473,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.014208,-0.0470228,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Patrick Maybach,689598.0,sa3025063,sa3025063
