Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,UPURL,positionDB,teamid,playerTeamId,League,PlayerName,xMLBAMID,playerids,playerid
BAL,Orioles,0,0,0,9,2,0,,9.0,40,9,5,5,2,9,4,,0,4.56206,1.3479,9.02866,3.67747,2.45513,1.48204,0.232706,0.0947835,0.13792217522859573,,0.241855,0.285223,0.717909,4.51632,34.60000000000001,3.8444444444444454,35.0,3.888888888888889,0.000809477,-0.0144756,0,999.0,/players/yaramil-hiraldo/25215/stats/pitching,P,2,2.0,AL,Yaramil Hiraldo,682274,25215,25215
PIT,Pirates,0,0,0,5,0,0,,5.0,23,5,3,3,1,5,2,,0,4.40745,1.33192,7.59724,2.81565,2.69822,1.27949,0.196341,0.0727668,0.1235739067196846,,0.257581,0.295253,0.70921,4.28924,15.7,3.1399999999999997,16.0,3.2,0.000733541,-0.0120287,0,999.0,/players/chris-devenski/12763/stats/pitching,P,27,27.0,NL,Chris Devenski,606965,12763,12763
CHW,White Sox,0,1,0,10,0,0,,10.0,44,10,6,5,1,8,3,,1,4.45618,1.32557,7.30185,2.77984,2.62671,1.25792,0.188943,0.0719313,0.11701168119907379,,0.258808,0.294538,0.698323,4.39137,39.7,3.97,41.0,4.1,0.000727903,-0.0263301,0,999.0,/players/duncan-davitt/31886/stats/pitching,P,4,4.0,AL,Duncan Davitt,701474,31886,31886
HOU,Astros,0,0,0,5,0,0,,5.0,20,4,2,2,1,4,2,,0,4.46976,1.43149,8.88185,4.49058,1.97789,1.20748,0.224724,0.113619,0.11110594868659973,,0.242773,0.293503,0.720408,4.52153,16.299999999999997,3.2599999999999993,14.0,2.8,0.000688951,0.0167431,0,999.0,/players/nate-pearson/20160/stats/pitching,P,21,21.0,AL,Nate Pearson,663878,20160,20160
NYM,Mets,0,0,0,5,0,0,,5.0,22,4,2,2,1,5,3,,0,4.0598,1.47316,9.05933,5.23832,1.72944,0.955,0.227993,0.131831,0.09616224467754364,,0.235038,0.293058,0.741879,4.33737,15.299999999999999,3.0599999999999996,13.0,2.6,0.000670396,0.0140367,0,999.0,/players/dylan-ross/sa3025659/stats/pitching,P,25,,NL,Dylan Ross,697811,sa3025659,sa3025659
TEX,Rangers,0,0,0,3,0,0,,3.0,13,3,2,1,0,3,1,,0,4.19064,1.33416,8.20533,3.48822,2.3523,1.203,0.211325,0.0898376,0.12148711830377579,,0.244976,0.28841,0.726298,4.36528,17.400000000000002,5.800000000000001,18.0,6.0,0.000647845,-0.0146673,0,999.0,/players/ryan-lobus/sa3022744/stats/pitching,P,13,,AL,Ryan Lobus,815590,sa3022744,sa3022744
DET,Tigers,0,0,0,5,0,0,,5.0,20,5,2,2,1,4,2,,0,4.36759,1.38957,8.56001,3.50238,2.44406,1.2099,0.217902,0.089156,0.12874630093574524,,0.253732,0.303082,0.718343,4.2118,13.7,2.7399999999999998,14.0,2.8,0.000619624,0.0165678,0,999.0,/players/burch-smith/12784/stats/pitching,P,6,6.0,AL,Burch Smith,572143,12784,12784
WSN,Nationals,0,1,0,8,0,0,,8.0,35,8,4,4,1,7,3,,1,4.55802,1.45204,8.08552,3.91841,2.06347,1.01764,0.203516,0.0986282,0.10488788783550262,,0.260958,0.313265,0.696984,4.3288,28.100000000000005,3.5125000000000006,29.0,3.625,0.000615583,0.002008,0,999.0,/players/richard-lovelady/19337/stats/pitching,P,24,24.0,NL,Richard Lovelady,663992,19337,19337
MIN,Twins,0,0,0,6,0,0,,6.0,27,6,3,3,1,6,3,,0,4.43482,1.39079,9.22979,4.10723,2.2472,1.30658,0.234602,0.104397,0.13020449876785278,,0.24085,0.291343,0.724812,4.41137,19.500000000000007,3.2500000000000013,20.0,3.3333333333333335,0.000523903,0.00232983,0,999.0,/players/garrett-acton/27583/stats/pitching,P,8,8.0,AL,Garrett Acton,670183,27583,27583
CHW,White Sox,0,0,0,4,0,0,,4.0,17,4,2,2,1,3,1,,0,4.19441,1.28889,6.13638,2.06855,2.96652,1.343,0.160362,0.0540573,0.10630469396710396,,0.265833,0.288574,0.728031,4.48007,9.9,2.475,10.0,2.5,0.000459696,0.00152251,0,999.0,/players/shane-murphy/sa3020389/stats/pitching,P,4,,AL,Shane Murphy,690294,sa3020389,sa3020389
CLE,Guardians,0,0,1,1,0,0,,4.0,16,4,2,2,0,3,2,,0,5.07247,1.61975,6.81367,5.12139,1.33043,1.201,0.165573,0.124451,0.041122592985630035,,0.266347,0.300313,0.706876,5.20356,19.200000000000003,4.800000000000001,20.0,5.0,0.000223132,0.0472448,0,999.0,/players/ryan-webb/sa3018280/stats/pitching,P,5,,AL,Ryan Webb,669067,sa3018280,sa3018280
CHC,Cubs,1,1,0,16,0,0,,16.0,67,13,8,7,2,15,7,,1,4.17862,1.31073,8.86372,4.07021,2.17771,1.12355,0.229829,0.105537,0.12429179251194,,0.228636,0.27736,0.711592,4.34459,66.00000000000001,4.125000000000001,60.0,3.75,-7.03573e-05,0.000300314,0,999.0,/players/tyler-ferguson/19481/stats/pitching,P,17,17.0,NL,Tyler Ferguson,621053,19481,19481
LAD,Dodgers,0,0,0,7,0,0,,7.0,30,7,4,4,1,7,3,,0,4.749,1.38759,8.53415,3.79954,2.2461,1.40184,0.217559,0.0968608,0.1206984743475914,,0.248129,0.290534,0.700864,4.63182,26.300000000000015,3.7571428571428593,27.0,3.857142857142857,-7.7522e-05,-0.0132938,0,999.0,/players/ben-casparius/30085/stats/pitching,P,22,22.0,NL,Ben Casparius,676508,30085,30085
TEX,Rangers,1,1,0,13,0,0,,13.0,59,12,7,7,2,13,8,,1,4.59877,1.50597,8.7677,5.3544,1.63748,1.03241,0.217962,0.133108,0.08485344052314758,,0.239117,0.292649,0.707635,4.62179,39.39999999999999,3.03076923076923,38.0,2.923076923076923,-8.28891e-05,-0.0134593,0,999.0,/players/emiliano-teodo/27999/stats/pitching,P,13,13.0,AL,Emiliano Teodo,693713,27999,27999
TEX,Rangers,0,0,0,7,0,0,,7.0,31,7,4,4,1,6,4,,0,4.78778,1.45252,8.0236,4.60147,1.7437,1.12948,0.201986,0.115838,0.08614882826805115,,0.243886,0.286996,0.68797,4.61172,21.3,3.042857142857143,22.0,3.142857142857143,-0.000103647,-0.0142278,0,999.0,/players/carter-baumler/30231/stats/pitching,P,13,13.0,AL,Carter Baumler,691945,30231,30231
NYM,Mets,1,1,0,14,0,0,,14.0,60,13,7,6,2,13,6,,1,4.04913,1.38895,8.3407,4.12773,2.02065,1.05,0.213524,0.105671,0.1078529953956604,,0.242599,0.291486,0.735364,4.27977,50.20000000000003,3.585714285714288,49.0,3.5,-0.000104361,-0.00505215,0,999.0,/players/daniel-duarte/17480/stats/pitching,P,25,25.0,NL,Daniel Duarte,650960,17480,17480
WSN,Nationals,1,1,0,15,0,0,,15.0,64,14,8,7,2,13,7,,1,4.3714,1.4505,8.14229,4.32613,1.88212,1.07347,0.205037,0.108939,0.09609752893447876,,0.249944,0.297792,0.719545,4.43807,52.00000000000001,3.4666666666666672,51.0,3.4,-0.000202772,-0.0106146,0,999.0,/players/pj-poulin/23394/stats/pitching,P,24,24.0,NL,PJ Poulin,676571,23394,23394
CHW,White Sox,0,0,0,6,0,0,,6.0,24,5,3,3,1,5,3,,0,4.13925,1.42707,8.22349,4.45045,1.84779,1.112,0.208151,0.112649,0.09550227969884872,,0.242979,0.288851,0.740743,4.5338,20.10000000000001,3.3500000000000014,18.0,3.0,-0.00037514,0.00227768,0,999.0,/players/jaden-woods/sa3023064/stats/pitching,P,4,,AL,Jaden Woods,692243,sa3023064,sa3023064
LAD,Dodgers,0,0,0,4,0,0,,4.0,17,3,2,2,1,4,2,,0,4.58012,1.52287,8.8785,5.50035,1.61417,1.197,0.220483,0.136592,0.08389079570770264,,0.239736,0.290186,0.729889,4.86998,11.5,2.875,9.0,2.25,-0.000576579,0.00135493,0,999.0,/players/carlos-duran/24458/stats/pitching,P,22,22.0,NL,Carlos Duran,679922,24458,24458
NYM,Mets,0,0,0,5,0,0,,5.0,23,5,3,3,1,5,2,,0,4.36755,1.35874,8.56673,3.7308,2.29622,1.19156,0.21938,0.0955399,0.12384030222892761,,0.244609,0.29246,0.709911,4.35406,15.7,3.1399999999999997,16.0,3.2,-0.000589299,-0.0173139,0,999.0,/players/austin-warren/24937/stats/pitching,P,25,25.0,NL,Austin Warren,681810,24937,24937
BOS,Red Sox,1,1,0,11,0,0,,11.0,49,11,6,5,1,10,5,,1,4.44187,1.42982,8.34523,4.32411,1.92993,1.06921,0.211353,0.109513,0.10183969885110855,,0.246794,0.296551,0.709038,4.41143,42.50000000000001,3.863636363636364,44.0,4.0,-0.000628087,-0.003996,0,999.0,/players/zack-kelly/20349/stats/pitching,P,3,3.0,AL,Zack Kelly,677161,20349,20349
DET,Tigers,0,0,0,4,0,0,,4.0,17,4,2,2,0,4,2,,0,4.3757,1.48284,8.66283,4.84665,1.78738,1.15706,0.216201,0.12096,0.09524171054363251,,0.24409,0.293688,0.734208,4.59635,21.200000000000003,5.300000000000001,22.0,5.5,-0.000681968,0.00100533,0,999.0,/players/yilber-diaz/29271/stats/pitching,P,6,6.0,AL,Yilber Díaz,700270,29271,29271
TBR,Rays,0,0,0,5,0,0,,5.0,22,5,3,3,1,4,2,,0,4.69102,1.38782,6.61567,3.01198,2.19645,1.34964,0.168893,0.0768936,0.09199941158294678,,0.264376,0.291492,0.699251,4.6858,13.7,2.7399999999999998,14.0,2.8,-0.000690338,-0.0128782,0,999.0,/players/chase-solesky/25480/stats/pitching,P,12,12.0,AL,Chase Solesky,686678,25480,25480
WSN,Nationals,0,0,0,8,0,0,,8.0,34,8,4,4,1,7,3,,0,4.62102,1.44171,7.89471,3.96817,1.98951,1.15847,0.198953,0.100001,0.09895192831754684,,0.255077,0.298902,0.702356,4.47573,31.100000000000005,3.8875000000000006,32.0,4.0,-0.000711673,0.00215466,0,999.0,/players/zak-kent/25703/stats/pitching,P,24,24.0,NL,Zak Kent,687849,25703,25703
TBR,Rays,1,1,0,12,0,0,,12.0,53,11,6,6,2,12,6,,0,4.48917,1.48178,8.76091,4.84102,1.80972,1.17343,0.218515,0.120745,0.09777013957500458,,0.24281,0.292257,0.72665,4.55057,41.600000000000016,3.466666666666668,40.0,3.3333333333333335,-0.000733764,0.00477025,0,999.0,/players/hunter-bigge/26259/stats/pitching,P,12,12.0,AL,Hunter Bigge,685801,26259,26259
WSN,Nationals,0,1,0,11,0,0,,11.0,47,11,6,6,1,10,5,,1,4.68599,1.44183,8.48737,3.98258,2.13112,1.24419,0.213634,0.100245,0.1133892685174942,,0.254633,0.302848,0.704951,4.48048,42.50000000000001,3.863636363636364,44.0,4.0,-0.000788051,-0.0118928,0,999.0,/players/gus-varland/24737/stats/pitching,P,24,24.0,NL,Gus Varland,681402,24737,24737
STL,Cardinals,0,0,0,6,0,0,,6.0,24,5,3,3,1,5,2,,0,4.20852,1.32371,7.37685,3.03249,2.4326,1.232,0.191065,0.0785434,0.11252160370349884,,0.25241,0.287816,0.72443,4.38205,23.10000000000001,3.8500000000000014,21.0,3.5,-0.0013093,-0.000834184,0,999.0,/players/hancel-rincon/sa3009629/stats/pitching,P,28,,NL,Hancel Rincon,684516,sa3009629,sa3009629
LAA,Angels,0,0,0,8,0,0,,8.0,33,8,4,4,1,6,3,,0,4.3588,1.39812,7.59279,3.71791,2.04222,1.19,0.194035,0.095012,0.09902343899011612,,0.253511,0.293094,0.721951,4.51903,29.100000000000005,3.6375000000000006,30.0,3.75,-0.00136741,0.00482757,0,999.0,/players/luke-murphy/sa3017653/stats/pitching,P,1,,AL,Luke Murphy,684665,sa3017653,sa3017653
CLE,Guardians,0,0,0,4,0,0,,4.0,17,4,2,2,1,4,1,,0,4.51175,1.35684,9.05242,3.43515,2.63524,1.49597,0.23205,0.0880565,0.14399321377277374,,0.249289,0.295264,0.72638,4.5177,11.9,2.975,12.0,3.0,-0.00137151,-0.000146173,0,999.0,/players/connor-brogdon/21205/stats/pitching,P,5,5.0,AL,Connor Brogdon,641401,21205,21205
SDP,Padres,0,0,0,6,0,0,,6.0,27,6,3,3,1,6,3,,0,4.63219,1.3714,8.18932,3.94797,2.07431,1.27896,0.209392,0.100945,0.10844650119543076,,0.243498,0.284549,0.695188,4.67274,19.500000000000007,3.2500000000000013,20.0,3.3333333333333335,-0.00149975,-0.00160779,0,999.0,/players/ron-marinaccio/23488/stats/pitching,P,29,29.0,NL,Ron Marinaccio,676760,23488,23488
DET,Tigers,0,0,0,2,0,0,,2.0,10,2,1,1,0,2,1,,0,4.43207,1.39682,6.72811,3.29945,2.03916,1.206,0.171717,0.0842095,0.08750738203525543,,0.260705,0.291918,0.716363,4.55261,10.600000000000001,5.300000000000001,11.0,5.5,-0.00165795,0.00023661,0,999.0,/players/troy-watson/sa3007249/stats/pitching,P,6,,AL,Troy Watson,681890,sa3007249,sa3007249
STL,Cardinals,1,1,0,16,0,0,,16.0,68,16,8,7,2,13,6,,1,4.17464,1.357,7.39373,3.21284,2.3013,1.136,0.190841,0.0829272,0.10791350156068802,,0.255804,0.295045,0.724371,4.28449,57.20000000000001,3.5750000000000006,59.0,3.6875,-0.00167451,-0.00224302,0,999.0,/players/scott-blewett/16427/stats/pitching,P,28,28.0,NL,Scott Blewett,656240,16427,16427
COL,Rockies,0,0,0,7,0,0,,7.0,31,7,4,4,1,6,4,,0,4.99127,1.57533,8.34855,4.96382,1.68188,1.21,0.205928,0.122439,0.08348893374204636,,0.26183,0.312262,0.707595,4.77598,21.3,3.042857142857143,22.0,3.142857142857143,-0.00169656,0.001557,0,999.0,/players/andrew-baker/sa3017196/stats/pitching,P,19,,NL,Andrew Baker,687900,sa3017196,sa3017196
CHW,White Sox,0,1,0,12,0,0,,12.0,54,12,7,6,2,11,5,,0,4.75629,1.40328,7.89744,3.54899,2.22526,1.3414,0.200771,0.0902233,0.1105472669005394,,0.256244,0.295406,0.695987,4.58237,40.000000000000014,3.3333333333333344,41.0,3.4166666666666665,-0.00174627,-0.0254965,0,999.0,/players/tyler-gilbert/17964/stats/pitching,P,4,4.0,AL,Tyler Gilbert,656457,17964,17964
BAL,Orioles,1,1,0,11,0,0,,11.0,51,12,6,6,2,10,5,,0,4.5741,1.4497,7.77973,3.86724,2.0117,1.28216,0.195974,0.097417,0.0985569953918457,,0.257886,0.297635,0.720875,4.59022,30.600000000000005,2.781818181818182,34.0,3.090909090909091,-0.00176678,-0.0142923,0,999.0,/players/cameron-foster/31942/stats/pitching,P,2,2.0,AL,Cameron Foster,671382,31942,31942
NYY,Yankees,1,1,0,16,0,0,,16.0,71,15,9,8,2,15,7,,1,4.39409,1.38841,8.23478,4.06082,2.02786,1.10746,0.210086,0.1036,0.10648598521947861,,0.242704,0.288351,0.706523,4.35112,60.80000000000001,3.8000000000000007,60.0,3.75,-0.00194549,-0.0307123,0,999.0,/players/kervin-castro/21656/stats/pitching,P,9,9.0,AL,Kervin Castro,665645,21656,21656
ATH,Athletics,0,0,0,4,0,0,,4.0,17,4,2,2,0,4,2,,0,4.59218,1.505,8.37422,4.83106,1.73341,1.14,0.209452,0.120832,0.08862003684043884,,0.250946,0.300433,0.719887,4.63835,21.200000000000003,5.300000000000001,22.0,5.5,-0.00200062,0.00342342,0,999.0,/players/braden-nett/sa3020336/stats/pitching,P,10,,AL,Braden Nett,804556,sa3020336,sa3020336
SEA,Mariners,0,0,0,4,0,0,,4.0,16,4,2,2,0,3,2,,0,3.94585,1.36073,7.50839,3.54008,2.12096,0.983,0.194642,0.0917703,0.10287125408649445,,0.25172,0.295958,0.730069,4.18072,19.200000000000003,4.800000000000001,20.0,5.0,-0.00202997,-0.0034321,0,999.0,/players/carlos-vargas/22915/stats/pitching,P,11,11.0,AL,Carlos Vargas,672841,22915,22915
SFG,Giants,0,0,0,3,0,0,,3.0,14,3,2,1,0,2,2,,0,4.30769,1.47699,7.0101,4.37763,1.60135,0.780389,0.17588,0.109833,0.06604748219251633,,0.256312,0.301376,0.7039,4.36111,12.400000000000002,4.133333333333334,13.0,4.333333333333333,-0.00217688,-0.015817,0,999.0,/players/wilkin-ramos/23988/stats/pitching,P,30,30.0,NL,Wilkin Ramos,678576,23988,23988
TOR,Blue Jays,1,1,0,11,0,0,,11.0,47,11,6,5,2,10,4,,1,4.33643,1.329,8.425,3.24218,2.59856,1.29213,0.217726,0.0837873,0.13393867760896683,,0.249569,0.294495,0.715659,4.34772,33.2,3.0181818181818185,34.0,3.090909090909091,-0.0022098,-0.0146993,0,999.0,/players/chase-lee/29574/stats/pitching,P,14,14.0,AL,Chase Lee,695445,29574,29574
CHW,White Sox,0,0,0,7,0,0,,7.0,31,6,4,3,1,7,4,,0,4.34278,1.45526,9.12644,4.97176,1.83565,1.218,0.229482,0.125014,0.10446807742118835,,0.236047,0.28687,0.740503,4.61357,25.900000000000013,3.700000000000002,24.0,3.4285714285714284,-0.00224832,-0.012398,0,999.0,/players/prelander-berroa/22932/stats/pitching,P,4,4.0,AL,Prelander Berroa,672860,22932,22932
BAL,Orioles,1,1,0,15,0,0,,15.0,67,16,9,8,2,12,5,,1,4.62858,1.41579,7.25688,3.21818,2.25496,1.25811,0.184273,0.0817188,0.10255379229784012,,0.267634,0.305342,0.703376,4.57005,50.800000000000004,3.386666666666667,55.0,3.6666666666666665,-0.0022786,-0.0445156,0,999.0,/players/nick-raquet/20333/stats/pitching,P,2,2.0,AL,Nick Raquet,675919,20333,20333
CLE,Guardians,1,1,0,15,0,0,,15.0,64,13,7,7,2,17,7,,0,4.19291,1.40924,10.2225,4.59724,2.22361,1.22454,0.25918,0.116558,0.1426222026348114,,0.233778,0.296503,0.742408,4.21525,65.60000000000001,4.373333333333334,62.0,4.133333333333334,-0.00238775,0.0151266,0,999.0,/players/daniel-espino/25625/stats/pitching,P,5,5.0,AL,Daniel Espino,682982,25625,25625
MIN,Twins,1,1,0,23,0,5,,23.0,101,24,12,12,3,20,9,,1,4.4474,1.37979,7.84371,3.31395,2.36688,1.21739,0.20054,0.0847277,0.11581216007471085,,0.256685,0.298661,0.709668,4.33056,100.9,4.386956521739131,106.0,4.608695652173913,-0.00243502,0.0333048,0,999.0,/players/travis-adams/30180/stats/pitching,P,8,8.0,AL,Travis Adams,701519,30180,30180
BAL,Orioles,0,0,0,5,0,0,,5.0,20,5,2,2,0,4,2,,0,4.27558,1.51545,7.92453,4.76303,1.66376,0.895,0.198026,0.119024,0.07900280505418777,,0.255546,0.307981,0.724401,4.39334,26.0,5.2,27.0,5.4,-0.00250273,0.0160429,0,999.0,/players/yosver-zulueta/27765/stats/pitching,P,2,2.0,AL,Yosver Zulueta,691172,27765,27765
NYY,Yankees,1,1,0,20,0,3,,20.0,87,20,11,10,3,16,7,,1,4.41629,1.30662,7.1831,2.94808,2.43653,1.29854,0.185831,0.0762687,0.10956253856420517,,0.25141,0.282796,0.703337,4.58149,79.1,3.9549999999999996,81.0,4.05,-0.00251208,-0.0308062,0,999.0,/players/ryan-yarbrough/16502/stats/pitching,P,9,9.0,AL,Ryan Yarbrough,642232,16502,16502
ATL,Braves,0,0,0,3,0,0,,3.0,14,3,2,2,0,3,2,,0,4.44582,1.49278,8.27943,4.59914,1.80021,1.05399,0.206725,0.114834,0.09189139306545258,,0.2532,0.304415,0.718555,4.50063,14.400000000000002,4.800000000000001,15.0,5.0,-0.00261571,-0.0139721,0,999.0,/players/rolddy-munoz/27407/stats/pitching,P,16,16.0,NL,Rolddy Muñoz,691548,27407,27407
LAA,Angels,1,1,0,16,0,0,,16.0,71,16,9,8,2,15,7,,1,4.47467,1.44636,8.33173,4.18992,1.98852,1.05473,0.210642,0.105929,0.1047130599617958,,0.254802,0.307736,0.705611,4.40895,58.20000000000001,3.6375000000000006,60.0,3.75,-0.00263234,-0.020709,0,999.0,/players/tayler-saucedo/17888/stats/pitching,P,1,1.0,AL,Tayler Saucedo,642048,17888,17888
CHW,White Sox,0,0,0,4,0,0,,4.0,19,4,2,2,1,4,2,,0,4.45953,1.48821,7.60372,4.5817,1.65958,1.103,0.190007,0.114491,0.07551620900630951,,0.252735,0.294688,0.723232,4.72076,8.9,2.225,9.0,2.25,-0.00267852,0.00154075,0,999.0,/players/jairo-iriarte/26907/stats/pitching,P,4,4.0,AL,Jairo Iriarte,683568,26907,26907
MIA,Marlins,0,1,0,9,0,0,,9.0,40,8,5,4,1,9,5,,1,4.39964,1.42266,8.72175,4.47551,1.94877,0.987961,0.220576,0.113187,0.10738857835531235,,0.244446,0.301321,0.703733,4.41251,33.500000000000014,3.7222222222222237,32.0,3.5555555555555554,-0.00276312,-0.0113527,0,999.0,/players/josh-ekness/33785/stats/pitching,P,20,20.0,NL,Josh Ekness,694795,33785,33785
KCR,Royals,0,1,0,9,0,0,,9.0,41,9,5,5,1,9,5,,1,4.63816,1.46176,9.15096,4.80792,1.90331,1.15805,0.229036,0.120336,0.10870035737752914,,0.242921,0.298884,0.706419,4.6026,30.900000000000013,3.433333333333335,32.0,3.5555555555555554,-0.00291154,-0.00747207,0,999.0,/players/scott-barlow/14993/stats/pitching,P,7,7.0,AL,Scott Barlow,605130,14993,14993
DET,Tigers,0,0,0,5,0,0,,5.0,24,5,3,3,1,5,3,,0,4.59919,1.4881,8.62388,4.87177,1.77017,1.18729,0.215262,0.121605,0.09365704655647278,,0.244732,0.293271,0.716404,4.64683,12.7,2.54,13.0,2.6,-0.00300476,-0.0138655,0,999.0,/players/ricky-vanasco/23391/stats/pitching,P,6,6.0,AL,Ricky Vanasco,676568,23391,23391
CLE,Guardians,0,0,0,8,0,0,,8.0,37,7,4,4,1,10,4,,0,4.22028,1.3878,10.2469,4.65168,2.20284,1.199,0.260731,0.118362,0.14236950129270554,,0.228705,0.290855,0.737912,4.23074,36.7,4.5875,35.0,4.375,-0.00305888,-0.0015008,0,999.0,/players/andrew-walters/33834/stats/pitching,P,5,5.0,AL,Andrew Walters,689958,33834,33834
STL,Cardinals,0,0,0,3,0,0,,3.0,14,3,2,2,0,2,1,,0,4.68005,1.45814,6.05755,3.55372,1.70457,1.09313,0.152556,0.0894986,0.06305788457393646,,0.266426,0.294652,0.695102,4.59598,15.400000000000002,5.133333333333334,16.0,5.333333333333333,-0.00312353,-0.0157017,0,999.0,/players/jared-shuster/27472/stats/pitching,P,28,28.0,NL,Jared Shuster,694363,27472,27472
ARI,Diamondbacks,1,1,0,12,0,0,,12.0,51,12,6,6,1,10,5,,1,4.40456,1.42536,7.87412,3.73552,2.1079,1.10838,0.199583,0.094683,0.10489948838949203,,0.257411,0.303112,0.714652,4.32782,47.30000000000001,3.9416666666666678,49.0,4.083333333333333,-0.00348726,0.00491172,0,999.0,/players/andrew-hoffmann/29633/stats/pitching,P,15,15.0,NL,Andrew Hoffmann,694851,29633,29633
SFG,Giants,0,0,0,8,0,0,,8.0,36,8,4,4,1,7,3,,0,4.3297,1.43832,7.55119,3.81341,1.98017,1.06591,0.191032,0.0964723,0.09455933421850204,,0.257734,0.300811,0.719156,4.32802,31.100000000000005,3.8875000000000006,32.0,4.0,-0.00363629,-0.00188447,0,999.0,/players/matt-gage/17381/stats/pitching,P,30,30.0,NL,Matt Gage,657424,17381,17381
LAD,Dodgers,1,1,0,15,0,0,,15.0,65,15,9,8,3,14,6,,0,4.95204,1.37197,8.25637,3.48188,2.37124,1.56887,0.211191,0.0890635,0.12212753295898438,,0.251063,0.286291,0.690998,4.79202,45.099999999999994,3.0066666666666664,46.0,3.066666666666667,-0.00374119,-0.0415743,0,999.0,/players/landon-knack/27487/stats/pitching,P,22,22.0,NL,Landon Knack,689017,27487,27487
MIA,Marlins,0,0,0,7,0,0,,7.0,30,6,4,3,1,7,4,,0,4.4082,1.4717,8.55398,4.88063,1.75264,1.129,0.214898,0.122614,0.0922837033867836,,0.241952,0.290721,0.728841,4.57455,25.900000000000013,3.700000000000002,24.0,3.4285714285714284,-0.00387024,-0.0124164,0,999.0,/players/jack-ralston/sa3011296/stats/pitching,P,20,,NL,Jack Ralston,667652,sa3011296,sa3011296
HOU,Astros,0,1,0,10,0,0,,10.0,43,9,5,5,1,9,5,,1,4.39345,1.42538,8.70839,4.47912,1.94422,1.15202,0.220164,0.11324,0.10692352056503296,,0.242329,0.292644,0.720089,4.52898,38.300000000000004,3.8300000000000005,37.0,3.7,-0.00414741,0.00261614,0,999.0,/players/logan-vanwey/31884/stats/pitching,P,21,21.0,AL,Logan VanWey,701121,31884,31884
PIT,Pirates,0,0,0,8,0,0,,8.0,36,8,4,4,1,7,3,,0,4.41534,1.31081,7.53677,2.82555,2.66736,1.366,0.195202,0.0731818,0.12202045321464539,,0.253835,0.287638,0.717563,4.48688,31.100000000000005,3.8875000000000006,32.0,4.0,-0.00421076,0.0047281,0,999.0,/players/tom-harrington/31989/stats/pitching,P,27,27.0,NL,Thomas Harrington,802419,31989,31989
TBR,Rays,0,0,0,4,0,0,,4.0,17,4,2,2,1,4,2,,0,4.83197,1.41895,8.70475,4.32595,2.01222,1.538,0.21868,0.108676,0.11000403016805649,,0.241022,0.278561,0.722041,4.97717,8.9,2.225,9.0,2.25,-0.00455155,0.00152601,0,999.0,/players/steven-wilson/20353/stats/pitching,P,12,12.0,AL,Steven Wilson,621051,20353,20353
SDP,Padres,0,0,0,4,0,0,,4.0,17,4,2,2,1,3,1,,0,4.4713,1.4014,6.76394,3.36311,2.01122,1.255,0.172859,0.0859475,0.08691151440143585,,0.261456,0.292219,0.718123,4.66094,9.9,2.475,10.0,2.5,-0.00455384,-0.000955165,0,999.0,/players/logan-gillaspie/22461/stats/pitching,P,29,29.0,NL,Logan Gillaspie,670810,22461,22461
MIL,Brewers,1,1,0,16,0,0,,16.0,67,16,8,8,2,12,4,,0,4.47633,1.31557,6.90654,2.4958,2.76727,1.35274,0.179486,0.0648605,0.11462599784135818,,0.261527,0.290914,0.703357,4.43591,64.20000000000002,4.012500000000001,66.0,4.125,-0.00458496,0.00259925,0,999.0,/players/garrett-stallings/27485/stats/pitching,P,23,23.0,NL,Garrett Stallings,668831,27485,27485
ATH,Athletics,1,1,0,20,0,3,,20.0,89,21,12,11,3,17,8,,1,4.73654,1.44507,7.54466,3.64125,2.072,1.20868,0.190745,0.0920587,0.09868676960468292,,0.263097,0.303869,0.696651,4.48975,75.5,3.775,80.0,4.0,-0.00468053,-0.04294,0,999.0,/players/geoff-hartlieb/19558/stats/pitching,P,10,10.0,AL,Geoff Hartlieb,664129,19558,19558
TEX,Rangers,0,0,0,5,0,0,,5.0,21,4,3,2,1,4,2,,0,4.49082,1.47153,8.22356,4.72439,1.74066,1.188,0.206414,0.118584,0.08783037215471268,,0.245669,0.29016,0.726719,4.70938,16.299999999999997,3.2599999999999993,14.0,2.8,-0.0047051,-0.0144164,0,999.0,/players/wilian-bormie/sa3020327/stats/pitching,P,13,,AL,Wilian Bormie,693781,sa3020327,sa3020327
ARI,Diamondbacks,1,1,0,10,0,0,,10.0,46,10,5,5,1,9,5,,1,4.239,1.48758,8.01638,4.57735,1.75132,0.916158,0.201369,0.114982,0.08638749271631241,,0.253175,0.30518,0.725228,4.31149,35.7,3.5700000000000003,37.0,3.7,-0.0048333,0.00410421,0,999.0,/players/kade-strowd/26191/stats/pitching,P,15,15.0,NL,Kade Strowd,669704,26191,26191
