Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,UPURL,positionDB,teamid,playerTeamId,League,PlayerName,xMLBAMID,playerids,playerid
MIN,Twins,1,1,0,11,0,0,,11.0,48,11,6,5,1,10,5,,1,4.47304,1.42519,7.98121,4.04121,1.97495,1.04388,0.201844,0.102202,0.09964212030172348,,0.251191,0.298324,0.700794,4.36014,42.50000000000001,3.863636363636364,44.0,4.0,1.18392e-05,-0.0109491,0,999.0,/players/marco-raya/sa3014550/stats/pitching,P,8.0,,AL,Marco Raya,694397,sa3014550,sa3014550
CHW,White Sox,0,0,0,6,0,0,,6.0,27,6,3,3,1,6,4,,0,4.35301,1.46966,9.09082,5.25834,1.72884,1.07503,0.228715,0.132294,0.0964207798242569,,0.233283,0.28732,0.724748,4.49952,16.500000000000007,2.7500000000000013,17.0,2.8333333333333335,-8.2148e-05,0.0017776,0,999.0,/players/prelander-berroa/22932/stats/pitching,P,4.0,4.0,AL,Prelander Berroa,672860,22932,22932
SFG,Giants,0,0,0,10,0,0,,10.0,46,10,5,5,1,8,5,,1,4.13096,1.42101,7.01059,3.98206,1.76055,0.727617,0.177401,0.100765,0.07663615047931671,,0.251651,0.296396,0.705065,4.10415,33.7,3.37,35.0,3.5,-0.000236574,-0.00420096,0,999.0,/players/gregory-santos/21894/stats/pitching,P,30.0,30.0,NL,Gregory Santos,666619,21894,21894
BAL,Orioles,0,0,0,8,0,0,,8.0,32,7,4,4,1,8,3,,0,4.40357,1.31537,9.10794,3.82097,2.38367,1.46192,0.237799,0.0997615,0.1380370408296585,,0.234376,0.277333,0.720191,4.55619,35.7,4.4625,34.0,4.25,-0.000676427,0.000284742,0,999.0,/players/yaramil-hiraldo/25215/stats/pitching,P,2.0,2.0,AL,Yaramil Hiraldo,682274,25215,25215
LAD,Dodgers,0,0,0,10,0,0,,10.0,44,10,6,5,2,9,4,,1,4.53,1.34893,8.4015,3.55853,2.36095,1.36755,0.216525,0.0917112,0.12481404840946198,,0.246805,0.28854,0.705712,4.55551,26.4,2.6399999999999997,27.0,2.7,-0.000757387,-0.0318933,0,999.0,/players/ben-casparius/30085/stats/pitching,P,22.0,22.0,NL,Ben Casparius,676508,30085,30085
NYY,Yankees,0,0,0,3,0,0,,3.0,14,3,2,2,0,3,2,,0,4.42428,1.39614,8.51585,4.40357,1.93385,1.16149,0.217462,0.11245,0.10501211136579514,,0.237593,0.283704,0.709037,4.49204,14.400000000000002,4.800000000000001,15.0,5.0,-0.000758907,-0.0149027,0,999.0,/players/rafael-montero/12760/stats/pitching,P,9.0,9.0,AL,Rafael Montero,606160,12760,12760
HOU,Astros,0,0,0,4,0,0,,4.0,17,4,2,2,1,4,2,,0,4.55314,1.41822,8.42645,4.14502,2.03291,1.1518,0.214664,0.105595,0.1090695783495903,,0.247608,0.295955,0.700797,4.3768,8.9,2.225,9.0,2.25,-0.000765378,0.00067918,0,999.0,/players/cody-bolton/23265/stats/pitching,P,21.0,21.0,AL,Cody Bolton,675989,23265,23265
BAL,Orioles,1,1,0,25,0,2,,25.0,108,25,14,12,4,20,9,,1,4.49529,1.36085,7.29055,3.16334,2.3047,1.26,0.187744,0.0814612,0.10628263652324677,,0.257533,0.292785,0.702186,4.48986,88.80000000000001,3.5520000000000005,91.0,3.64,-0.000787991,-0.0575968,0,999.0,/players/albert-suarez/6175/stats/pitching,P,2.0,2.0,AL,Albert Suárez,544150,6175,6175
LAD,Dodgers,0,0,0,4,0,0,,4.0,17,4,2,2,1,4,2,,0,4.64043,1.34344,8.37375,3.58677,2.33462,1.50307,0.217084,0.0929845,0.12409904599189758,,0.245119,0.282107,0.705643,4.70742,8.9,2.225,9.0,2.25,-0.000833989,-0.000479009,0,999.0,/players/landon-knack/27487/stats/pitching,P,22.0,22.0,NL,Landon Knack,689017,27487,27487
CHW,White Sox,0,1,0,10,0,0,,10.0,45,10,6,5,2,9,3,,1,4.48608,1.32289,7.51033,2.95925,2.53792,1.32946,0.194387,0.0765933,0.11779402196407318,,0.254627,0.289665,0.699851,4.52168,29.4,2.94,30.0,3.0,-0.000865667,-0.0271198,0,999.0,/players/duncan-davitt/31886/stats/pitching,P,4.0,4.0,AL,Duncan Davitt,701474,31886,31886
TOR,Blue Jays,0,1,0,8,0,0,,8.0,33,7,4,4,1,7,3,,0,4.49202,1.38138,8.07304,3.68184,2.19267,1.26618,0.207436,0.0946042,0.11283140629529953,,0.250442,0.292344,0.708251,4.46477,33.7,4.2125,32.0,4.0,-0.000950364,0.00132364,0,999.0,/players/jake-bloss/33168/stats/pitching,P,14.0,14.0,AL,Jake Bloss,814005,33168,33168
STL,Cardinals,1,1,0,23,0,0,,23.0,101,22,12,11,2,19,9,,2,4.2687,1.37523,7.46963,3.66977,2.03545,0.900401,0.189926,0.0933094,0.09661703556776047,,0.249513,0.294298,0.696009,4.22185,93.40000000000002,4.060869565217392,94.0,4.086956521739131,-0.00128585,-0.0244281,0,999.0,/players/justin-bruihl/23779/stats/pitching,P,28.0,28.0,NL,Justin Bruihl,677865,23779,23779
TBR,Rays,2,2,0,28,0,4,,28.0,119,23,15,13,4,32,14,,2,4.36712,1.34162,10.3249,4.50402,2.29237,1.29508,0.266177,0.116114,0.1500624269247055,,0.224242,0.283437,0.714099,4.35656,130.20000000000005,4.650000000000001,120.0,4.285714285714286,-0.0013018,-0.0191391,0,999.0,/players/craig-kimbrel/6655/stats/pitching,P,12.0,12.0,AL,Craig Kimbrel,518886,6655,6655
WSN,Nationals,1,1,0,19,0,0,,19.0,84,18,11,10,2,17,8,,1,4.53921,1.39392,7.89327,3.9436,2.00154,1.12838,0.201518,0.100681,0.10083631426095963,,0.247233,0.289999,0.694115,4.43893,76.2,4.010526315789474,76.0,4.0,-0.00138534,-0.046738,0,999.0,/players/zak-kent/25703/stats/pitching,P,24.0,24.0,NL,Zak Kent,687849,25703,25703
NYM,Mets,0,1,0,8,0,0,,8.0,36,7,4,4,1,9,5,,0,4.43097,1.40672,9.4093,4.90633,1.91779,1.23663,0.239189,0.124721,0.11446765810251236,,0.228439,0.279744,0.71773,4.59728,31.700000000000006,3.962500000000001,30.0,3.75,-0.00148756,-0.00455059,0,999.0,/players/alex-carrillo/26463/stats/pitching,P,25.0,25.0,NL,Alex Carrillo,692024,26463,26463
HOU,Astros,1,1,0,11,0,0,,11.0,48,9,6,5,1,12,6,,0,4.27475,1.4055,10.1467,5.26674,1.92657,1.14309,0.258757,0.13431,0.12444710731506348,,0.219903,0.280019,0.724309,4.38044,51.70000000000001,4.700000000000001,48.0,4.363636363636363,-0.00156175,-0.0133514,0,999.0,/players/miguel-ullola/sa3016504/stats/pitching,P,21.0,,AL,Miguel Ullola,699044,sa3016504,sa3016504
MIA,Marlins,1,0,0,13,0,0,,13.0,59,12,7,6,1,13,7,,1,4.42909,1.46887,8.74636,4.89268,1.78764,0.921426,0.217153,0.121474,0.0956781879067421,,0.241246,0.298024,0.704586,4.41137,54.7,4.207692307692308,54.0,4.153846153846154,-0.0016517,-0.0130193,0,999.0,/players/josh-ekness/33785/stats/pitching,P,20.0,20.0,NL,Josh Ekness,694795,33785,33785
STL,Cardinals,2,2,0,30,0,7,,30.0,131,30,16,15,4,23,11,,1,4.44822,1.34582,6.85293,3.10774,2.20512,1.0449,0.177363,0.0804326,0.09693063050508499,,0.255852,0.291599,0.683349,4.23811,132.8,4.426666666666667,136.0,4.533333333333333,-0.00180749,-0.0613418,0,999.0,/players/gordon-graceffo/29519/stats/pitching,P,28.0,28.0,NL,Gordon Graceffo,700669,29519,29519
TBR,Rays,0,1,0,14,0,0,,14.0,59,13,7,7,2,13,6,,1,4.44584,1.35988,8.51958,4.03191,2.11304,1.3229,0.21979,0.104016,0.11577378958463669,,0.238597,0.280361,0.713064,4.5767,50.20000000000003,3.585714285714288,49.0,3.5,-0.00190145,0.00545859,0,999.0,/players/hunter-bigge/26259/stats/pitching,P,12.0,12.0,AL,Hunter Bigge,685801,26259,26259
ATH,Athletics,0,0,0,5,0,0,,5.0,22,5,3,3,1,4,1,,0,4.59328,1.30793,7.16633,2.45129,2.9235,1.48731,0.187465,0.0641234,0.12334126979112625,,0.262462,0.291652,0.699614,4.56562,16.7,3.34,17.0,3.4,-0.00210933,-0.011332,0,999.0,/players/chen-zhuang/sa3018174/stats/pitching,P,10.0,,AL,Chen Zhong-Ao Zhuang,800018,sa3018174,sa3018174
CLE,Guardians,0,1,0,9,0,0,,9.0,39,8,5,4,1,10,5,,0,4.19158,1.35691,10.0908,4.57557,2.20537,1.22301,0.260276,0.118019,0.14225661009550095,,0.225757,0.284886,0.729156,4.27582,38.500000000000014,4.2777777777777795,37.0,4.111111111111111,-0.00227183,-0.0146098,0,999.0,/players/andrew-walters/33834/stats/pitching,P,5.0,5.0,AL,Andrew Walters,689958,33834,33834
CHW,White Sox,1,1,0,16,0,0,,16.0,70,15,9,8,2,14,7,,1,4.52422,1.36976,7.91638,3.74139,2.11589,1.26534,0.203244,0.096056,0.10718811303377151,,0.246905,0.28604,0.701968,4.56368,58.80000000000001,3.6750000000000007,58.0,3.625,-0.00246819,-0.0254272,0,999.0,/players/tyler-gilbert/17964/stats/pitching,P,4.0,4.0,AL,Tyler Gilbert,656457,17964,17964
NYM,Mets,1,1,0,10,0,0,,10.0,44,9,5,5,2,10,4,,1,4.20661,1.2595,8.39792,3.14372,2.67133,1.35527,0.220712,0.0826225,0.13808950781822205,,0.238259,0.277584,0.716572,4.41783,31.0,3.1,29.0,2.9,-0.00255691,-0.00568823,0,999.0,/players/adbert-alzolay/17859/stats/pitching,P,25.0,25.0,NL,Adbert Alzolay,640470,17859,17859
CLE,Guardians,0,1,0,11,0,0,,11.0,49,11,6,6,1,10,5,,1,4.45314,1.42584,7.7903,3.78175,2.05997,1.10925,0.197582,0.0959148,0.10166683793067932,,0.256827,0.301487,0.708552,4.37082,42.50000000000001,3.863636363636364,44.0,4.0,-0.00258893,-0.0144697,0,999.0,/players/pedro-avila/18864/stats/pitching,P,5.0,5.0,AL,Pedro Avila,658648,18864,18864
SEA,Mariners,0,0,0,5,0,0,,5.0,22,5,3,2,1,4,2,,0,4.15088,1.34992,7.19992,3.35693,2.14479,1.00788,0.185831,0.0866427,0.09918803721666336,,0.251336,0.29074,0.711237,4.21385,13.7,2.7399999999999998,14.0,2.8,-0.00271408,-0.020023,0,999.0,/players/carlos-vargas/22915/stats/pitching,P,11.0,11.0,AL,Carlos Vargas,672841,22915,22915
LAA,Angels,1,1,0,22,0,0,,22.0,96,21,12,11,3,19,10,,1,4.35307,1.40332,7.92643,4.04577,1.95919,1.02649,0.201273,0.102733,0.09854002296924591,,0.246853,0.292689,0.705657,4.36105,76.30000000000001,3.4681818181818187,76.0,3.4545454545454546,-0.00280195,-0.0204091,0,999.0,/players/tayler-saucedo/17888/stats/pitching,P,1.0,1.0,AL,Tayler Saucedo,642048,17888,17888
TBR,Rays,0,0,0,6,0,0,,6.0,25,5,3,3,1,6,3,,0,4.68576,1.33114,8.68004,4.07217,2.13155,1.47909,0.225134,0.10562,0.11951446533203125,,0.231921,0.268557,0.694991,4.79713,22.10000000000001,3.683333333333335,20.0,3.3333333333333335,-0.00309335,0.0023394,0,999.0,/players/steven-wilson/20353/stats/pitching,P,12.0,12.0,AL,Steven Wilson,621051,20353,20353
SDP,Padres,0,1,0,6,0,0,,6.0,28,6,3,3,1,5,3,,0,4.3651,1.48686,6.99586,4.65398,1.5032,0.860447,0.174875,0.116335,0.05853995680809021,,0.249951,0.29072,0.709286,4.48792,17.500000000000007,2.916666666666668,18.0,3.0,-0.00321185,-0.00384895,0,999.0,/players/evan-fitterer/sa3011433/stats/pitching,P,29.0,,NL,Evan Fitterer,683157,sa3011433,sa3011433
LAD,Dodgers,1,1,0,17,0,0,,17.0,76,16,9,9,2,16,8,,1,4.52164,1.42907,8.33305,4.26784,1.95252,1.16115,0.210916,0.108022,0.10289347916841507,,0.247063,0.293901,0.707262,4.50442,64.60000000000002,3.800000000000001,64.0,3.764705882352941,-0.003382,-0.0174673,0,999.0,/players/jonathan-hernandez/17464/stats/pitching,P,22.0,22.0,NL,Jonathan Hernández,642546,17464,17464
TEX,Rangers,0,0,0,4,0,0,,4.0,18,4,2,2,1,4,2,,0,4.78725,1.41019,8.86059,4.90177,1.80763,1.22675,0.222604,0.123147,0.099457286298275,,0.229251,0.274695,0.682339,4.84833,8.9,2.225,9.0,2.25,-0.0033955,0.000166634,0,999.0,/players/alexis-diaz/21132/stats/pitching,P,13.0,13.0,AL,Alexis Díaz,664747,21132,21132
CLE,Guardians,0,0,0,4,0,0,,4.0,17,4,2,2,1,4,2,,0,4.75287,1.36362,8.62313,3.65972,2.35623,1.53787,0.22266,0.0944986,0.12816165387630463,,0.247476,0.287113,0.702245,4.71736,8.9,2.225,9.0,2.25,-0.00356737,0.000303813,0,999.0,/players/connor-brogdon/21205/stats/pitching,P,5.0,5.0,AL,Connor Brogdon,641401,21205,21205
TOR,Blue Jays,0,0,0,6,0,0,,6.0,25,6,3,3,1,5,2,,0,4.60167,1.40422,7.6961,3.78649,2.03252,1.24493,0.195773,0.0963206,0.09945259988307953,,0.252601,0.291434,0.700883,4.6152,20.500000000000007,3.416666666666668,21.0,3.5,-0.00371611,0.000992729,0,999.0,/players/hayden-juenger/29640/stats/pitching,P,14.0,14.0,AL,Hayden Juenger,696522,29640,29640
CHC,Cubs,0,0,0,4,0,0,,4.0,18,4,2,2,1,4,2,,0,4.56408,1.4773,8.25155,5.00078,1.65005,1.15145,0.207047,0.125479,0.08156806230545044,,0.240538,0.284806,0.713368,4.72301,8.9,2.225,9.0,2.25,-0.00373844,-0.00129228,0,999.0,/players/christian-roa/27662/stats/pitching,P,17.0,17.0,NL,Christian Roa,685005,27662,27662
WSN,Nationals,0,0,0,3,0,0,,3.0,13,3,2,2,0,2,1,,0,4.72842,1.44645,6.92327,3.69204,1.87519,1.20215,0.174694,0.093161,0.08153346180915833,,0.262586,0.296593,0.695054,4.67346,15.400000000000002,5.133333333333334,16.0,5.333333333333333,-0.00386622,-0.015332,0,999.0,/players/andry-lara/27967/stats/pitching,P,24.0,24.0,NL,Andry Lara,691251,27967,27967
NYM,Mets,0,0,0,12,0,0,,12.0,55,11,6,6,1,13,7,,1,4.14677,1.43531,9.39306,5.24587,1.79056,1.04696,0.23725,0.1325,0.10474960505962372,,0.226565,0.282853,0.734403,4.43869,49.90000000000001,4.158333333333334,49.0,4.083333333333333,-0.00391731,-0.00682588,0,999.0,/players/dylan-ross/sa3025659/stats/pitching,P,25.0,,NL,Dylan Ross,697811,sa3025659,sa3025659
ARI,Diamondbacks,1,2,0,25,0,2,,25.0,107,24,13,12,3,21,11,,1,4.26173,1.41825,7.82561,3.98224,1.96512,1.00574,0.198953,0.101242,0.09771106392145157,,0.251116,0.297479,0.716079,4.27163,99.69999999999999,3.9879999999999995,100.0,4.0,-0.0039646,-0.00323089,0,999.0,/players/drey-jameson/26260/stats/pitching,P,15.0,15.0,NL,Drey Jameson,686753,26260,26260
MIA,Marlins,1,1,0,19,0,0,,19.0,86,17,10,9,2,21,11,,1,4.38996,1.46321,9.62075,5.30935,1.81204,1.02259,0.240301,0.132614,0.10768765211105347,,0.230826,0.292099,0.71543,4.43864,77.8,4.094736842105263,75.0,3.9473684210526314,-0.00416093,-0.0120453,0,999.0,/players/william-kempner/31615/stats/pitching,P,20.0,20.0,NL,William Kempner,687531,31615,31615
HOU,Astros,1,1,0,12,0,0,,12.0,51,12,6,6,2,10,4,,1,4.47656,1.313,7.78578,2.68454,2.90023,1.49646,0.202463,0.0698091,0.13265357166528702,,0.258546,0.29324,0.714999,4.57962,38.000000000000014,3.166666666666668,39.0,3.25,-0.00425643,0.00203754,0,999.0,/players/colton-gordon/31312/stats/pitching,P,21.0,21.0,AL,Colton Gordon,676467,31312,31312
CHW,White Sox,1,1,0,13,0,0,,13.0,59,14,7,7,2,10,5,,0,4.60046,1.40834,6.49357,3.32613,1.95229,1.21088,0.166095,0.0850771,0.08101822435855865,,0.263063,0.292374,0.69897,4.59545,40.199999999999996,3.092307692307692,44.0,3.3846153846153846,-0.00427591,-0.0112596,0,999.0,/players/tyler-schweitzer/31920/stats/pitching,P,4.0,4.0,AL,Tyler Schweitzer,805326,31920,31920
CHC,Cubs,0,0,0,5,0,0,,5.0,23,5,3,3,1,5,3,,0,4.54769,1.50567,8.3984,5.38684,1.55906,1.00591,0.208405,0.133674,0.07473157346248627,,0.237647,0.286906,0.70889,4.67201,12.7,2.54,13.0,2.6,-0.00430188,-0.0171478,0,999.0,/players/eduarniel-nunez/23162/stats/pitching,P,17.0,17.0,NL,Eduarniel Núñez,674384,23162,23162
TEX,Rangers,1,1,0,14,0,0,,14.0,62,14,8,8,2,12,6,,1,4.70832,1.37642,7.5803,3.86698,1.96026,1.27432,0.194397,0.0991686,0.09522788226604462,,0.245479,0.28026,0.685611,4.68787,45.6,3.257142857142857,47.0,3.357142857142857,-0.00436352,-0.0300291,0,999.0,/players/luis-curvelo/24710/stats/pitching,P,13.0,13.0,AL,Luis Curvelo,681168,24710,24710
ARI,Diamondbacks,1,1,1,11,0,0,,15.0,64,15,8,8,2,11,6,,0,4.78624,1.44021,6.97375,3.71131,1.87905,1.33565,0.176982,0.0941867,0.08279500156641006,,0.261017,0.291729,0.699557,4.80456,51.400000000000006,3.426666666666667,53.0,3.533333333333333,-0.00453237,-0.0725812,0,999.0,/players/kohl-drake/sa3021723/stats/pitching,P,15.0,,NL,Kohl Drake,684442,sa3021723,sa3021723
CHC,Cubs,0,0,0,6,0,0,,6.0,28,6,3,3,1,5,4,,0,4.50353,1.52465,7.75109,5.12498,1.51241,0.895807,0.192325,0.127164,0.06516061723232269,,0.24713,0.294609,0.707965,4.51381,14.500000000000005,2.4166666666666674,15.0,2.5,-0.00454003,-0.00193842,0,999.0,/players/antoine-kelly/sa3011135/stats/pitching,P,17.0,,NL,Antoine Kelly,681520,sa3011135,sa3011135
ATH,Athletics,1,1,0,17,0,0,,17.0,76,17,10,9,3,16,8,,1,4.61098,1.38836,8.23335,3.93445,2.09263,1.29682,0.21052,0.100601,0.10991917550563812,,0.246347,0.288016,0.700703,4.60045,49.7,2.923529411764706,51.0,3.0,-0.00466457,-0.0326877,0,735.3200073242188,/players/luis-morales/32227/stats/pitching,P,10.0,10.0,AL,Luis Morales,806960,32227,32227
SFG,Giants,0,0,0,6,0,0,,6.0,27,6,3,3,1,5,3,,0,4.36553,1.43215,7.01721,3.94072,1.78069,0.937249,0.178299,0.100129,0.07816991209983826,,0.255039,0.295265,0.703469,4.32146,17.500000000000007,2.916666666666668,18.0,3.0,-0.00470213,-0.00252058,0,999.0,/players/joel-peguero/21951/stats/pitching,P,30.0,30.0,NL,Joel Peguero,666711,21951,21951
ATL,Braves,0,1,0,10,0,0,,10.0,46,9,5,5,1,11,6,,1,4.24582,1.48702,9.29465,5.33185,1.74323,1.00846,0.232006,0.13309,0.09891633689403534,,0.235135,0.294211,0.732429,4.43538,39.300000000000004,3.9300000000000006,38.0,3.8,-0.00481097,0.000321635,0,999.0,/players/daysbel-hernandez/20271/stats/pitching,P,16.0,16.0,NL,Daysbel Hernández,678226,20271,20271
ARI,Diamondbacks,1,1,0,12,0,0,,12.0,52,12,6,6,1,9,5,,1,4.55249,1.43723,7.09883,3.84904,1.84431,1.03011,0.179614,0.0973879,0.08222589641809464,,0.25757,0.296752,0.694925,4.42991,45.30000000000001,3.775000000000001,47.0,3.9166666666666665,-0.00481252,0.00132707,0,999.0,/players/juan-burgos/27271/stats/pitching,P,15.0,15.0,NL,Juan Burgos,686228,27271,27271
KCR,Royals,1,1,0,14,0,0,,14.0,63,13,8,7,2,14,8,,1,4.59604,1.45034,9.15394,4.97828,1.83878,1.04858,0.229634,0.124884,0.10475000739097595,,0.235658,0.292,0.695496,4.45046,46.20000000000003,3.300000000000002,45.0,3.2142857142857144,-0.00494203,-0.0195855,0,999.0,/players/eric-cerantola/30128/stats/pitching,P,7.0,7.0,AL,Eric Cerantola,672021,30128,30128
PHI,Phillies,1,1,0,19,0,0,,19.0,83,20,11,10,3,15,6,,1,4.47485,1.33184,6.77847,2.90313,2.33488,1.228,0.176179,0.0754552,0.10072387754917145,,0.257514,0.288092,0.693711,4.43855,60.69999999999999,3.1947368421052627,65.0,3.4210526315789473,-0.00504458,-0.0413294,0,999.0,/players/max-lazar/23426/stats/pitching,P,26.0,26.0,NL,Max Lazar,676661,23426,23426
PIT,Pirates,1,1,0,11,0,0,,11.0,48,11,6,6,2,10,4,,0,4.577,1.32363,7.96006,2.98153,2.66979,1.35584,0.207073,0.0775616,0.12951172143220901,,0.254296,0.293557,0.692763,4.40002,36.20000000000001,3.290909090909092,37.0,3.3636363636363638,-0.00516253,-0.0123693,0,999.0,/players/chris-devenski/12763/stats/pitching,P,27.0,27.0,NL,Chris Devenski,606965,12763,12763
NYY,Yankees,0,0,0,6,0,0,,6.0,28,6,3,3,1,6,4,,0,4.58419,1.49557,8.90318,5.41465,1.64428,1.19326,0.223458,0.1359,0.08755737543106079,,0.235004,0.283864,0.719052,4.71817,16.500000000000007,2.7500000000000013,17.0,2.8333333333333335,-0.00534146,0.000508054,0,999.0,/players/eric-reyzelman/sa3020611/stats/pitching,P,9.0,,AL,Eric Reyzelman,801432,sa3020611,sa3020611
LAA,Angels,1,2,0,30,0,5,,30.0,129,25,16,15,4,33,16,,2,4.56373,1.41469,10.0403,4.99505,2.01005,1.24396,0.254684,0.126705,0.12797871232032776,,0.228053,0.286766,0.707113,4.50144,139.8,4.66,130.0,4.333333333333333,-0.00553577,0.00252352,0,999.0,/players/samuel-natera/31936/stats/pitching,P,1.0,1.0,AL,Samy Natera Jr.,696519,31936,31936
CIN,Reds,1,1,0,16,0,0,,16.0,70,14,9,8,2,15,10,,1,4.6799,1.52663,8.77623,5.55435,1.58007,1.09804,0.216507,0.137024,0.07948288321495056,,0.238117,0.289265,0.709108,4.79314,54.40000000000001,3.400000000000001,51.0,3.1875,-0.00558073,-0.0184118,0,999.0,/players/luis-mey/25620/stats/pitching,P,18.0,18.0,NL,Luis Mey,682825,25620,25620
LAD,Dodgers,0,0,0,7,0,0,,7.0,29,6,4,3,1,6,3,,0,4.76592,1.46452,8.53554,4.41761,1.93216,1.27448,0.214379,0.110953,0.1034262403845787,,0.25071,0.29784,0.702005,4.66876,26.9,3.8428571428571425,25.0,3.5714285714285716,-0.00589917,-0.0162199,0,999.0,/players/bobby-miller/27483/stats/pitching,P,22.0,22.0,NL,Bobby Miller,676272,27483,27483
BAL,Orioles,0,0,0,11,0,0,,11.0,49,11,6,6,1,10,5,,0,4.65028,1.48396,7.87335,4.04975,1.94416,1.17062,0.197574,0.101624,0.09594935178756714,,0.262168,0.30755,0.708471,4.49665,45.50000000000001,4.136363636363637,47.0,4.2727272727272725,-0.00617898,-0.0149507,0,999.0,/players/cameron-foster/31942/stats/pitching,P,2.0,2.0,AL,Cameron Foster,671382,31942,31942
WSN,Nationals,0,0,0,4,0,0,,4.0,18,4,2,2,1,4,2,,0,4.82044,1.4615,8.52039,4.41012,1.93201,1.34786,0.214535,0.111042,0.10349255800247192,,0.250287,0.295052,0.702427,4.75152,8.9,2.225,9.0,2.25,-0.00619782,-0.000174337,0,999.0,/players/ken-waldichuk/27681/stats/pitching,P,24.0,24.0,NL,Ken Waldichuk,686610,27681,27681
BOS,Red Sox,1,1,0,28,0,4,,28.0,122,27,15,14,4,26,12,,2,4.39759,1.39821,8.56734,3.88405,2.20578,1.14846,0.217705,0.0986978,0.11900733411312103,,0.249352,0.299968,0.710994,4.34667,113.80000000000005,4.064285714285716,114.0,4.071428571428571,-0.00654157,-0.00486262,0,999.0,/players/tayron-guerrero/11691/stats/pitching,P,3.0,3.0,AL,Tyron Guerrero,594027,11691,11691
LAD,Dodgers,0,0,0,6,0,0,,6.0,27,5,3,3,1,6,4,,0,4.64558,1.57899,9.17054,6.26895,1.46285,1.09002,0.225069,0.153856,0.07121261954307556,,0.232684,0.287035,0.722227,4.84504,19.10000000000001,3.183333333333335,17.0,2.8333333333333335,-0.00655037,-0.000718514,0,999.0,/players/ronan-kopp/sa3017751/stats/pitching,P,22.0,,NL,Ronan Kopp,691947,sa3017751,sa3017751
DET,Tigers,0,0,0,7,0,0,,7.0,29,6,3,3,1,6,3,,0,4.33946,1.4622,8.16526,4.49009,1.81851,1.16067,0.206135,0.113354,0.09278113394975662,,0.248703,0.294083,0.731955,4.54978,26.9,3.8428571428571425,25.0,3.5714285714285716,-0.00672316,0.0173055,0,999.0,/players/bailey-horn/27753/stats/pitching,P,6.0,6.0,AL,Bailey Horn,690544,27753,27753
STL,Cardinals,1,1,0,20,0,0,,20.0,87,20,11,10,2,16,8,,1,4.4665,1.40259,7.38843,3.46231,2.13396,1.08451,0.188542,0.0883532,0.100189208984375,,0.259144,0.300486,0.699543,4.3073,76.4,3.8200000000000003,79.0,3.95,-0.00673529,-0.0388978,0,999.0,/players/scott-blewett/16427/stats/pitching,P,28.0,28.0,NL,Scott Blewett,656240,16427,16427
SFG,Giants,0,0,0,19,0,0,,19.0,85,17,10,9,2,18,9,,1,4.34262,1.38231,8.83612,4.16635,2.12083,1.13383,0.215531,0.101626,0.1139051765203476,,0.227972,0.271238,0.702508,4.34517,77.8,4.094736842105263,75.0,3.9473684210526314,-0.00734483,-0.0236927,0,999.0,/players/wilkin-ramos/23988/stats/pitching,P,30.0,30.0,NL,Wilkin Ramos,678576,23988,23988
WSN,Nationals,1,1,0,11,0,0,,11.0,46,10,6,5,1,10,5,,0,4.39375,1.4347,8.17959,4.65669,1.75652,1.16314,0.208018,0.118426,0.08959199488162994,,0.23967,0.282535,0.721069,4.59166,48.10000000000001,4.372727272727274,47.0,4.2727272727272725,-0.00748188,-0.015822,0,999.0,/players/luis-perales/sa3014677/stats/pitching,P,24.0,,NL,Luis Perales,691384,sa3014677,sa3014677
LAD,Dodgers,0,1,0,8,0,0,,8.0,33,8,4,4,1,6,3,,1,4.79059,1.39439,7.30509,3.50131,2.08639,1.37115,0.185085,0.0887108,0.09637433290481567,,0.256773,0.289025,0.690726,4.87133,26.100000000000005,3.2625000000000006,27.0,3.375,-0.00755379,-0.000958019,0,999.0,/players/jake-eder/27590/stats/pitching,P,22.0,22.0,NL,Jake Eder,671109,27590,27590
KCR,Royals,0,0,0,8,0,0,,8.0,35,8,5,4,1,6,3,,0,4.81923,1.39332,6.80057,3.15465,2.15573,1.39208,0.17473,0.0810537,0.09367597103118896,,0.263814,0.291907,0.689417,4.71857,29.100000000000005,3.6375000000000006,30.0,3.75,-0.00783168,-0.0236789,0,999.0,/players/bailey-falter/20070/stats/pitching,P,7.0,7.0,AL,Bailey Falter,663559,20070,20070
ARI,Diamondbacks,0,0,0,5,0,0,,5.0,23,5,3,3,1,5,4,,0,4.55769,1.6293,8.71339,6.23111,1.39837,1.03858,0.21118,0.151019,0.06016123294830322,,0.243558,0.2973,0.735044,4.88041,9.7,1.94,10.0,2.0,-0.00819212,-0.0145856,0,999.0,/players/yilber-diaz/29271/stats/pitching,P,15.0,15.0,NL,Yilber Díaz,700270,29271,29271
