Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
NYY,Yankees,0.242831,0.151329,0.0,6.0,0.0,0.0,,4.15342,17.54,3.70612,2.1,1.96,0.598793,3.78548,1.44003,0.117927,0.186548,4.2471,1.23901,8.20272,3.12038,2.62875,1.29752,0.21582,0.0820998,0.13372021913528442,,0.232893,0.269519,0.707118,4.36137,11.9,2.975,12.0,3.0,0.017527,0.00921325,0.0,999.0,9,AL,Brendan Beck,694341,sa3020680,sa3020680
SEA,Mariners,0.274344,0.376539,1.0,1.0,0.0,0.0,,5.037,22.25,5.37732,3.25,3.04,0.8602,3.79325,2.02088,0.0164922,0.26627,5.4318,1.46877,6.77769,3.61086,1.87703,1.53699,0.170483,0.090826,0.07965707778930664,,0.269366,0.295055,0.669721,5.21128,13.7,2.7399999999999998,14.0,2.8,0.0174613,0.0121853,0.341516,999.0,11,AL,Dane Dunning,641540,19409,19409
MIN,Twins,0.441881,0.387903,0.0,13.0,0.0,0.0,,7.83112,34.19,7.29819,4.2,3.92,0.956774,7.04564,3.64423,0.23754,0.441437,4.50511,1.3973,8.09728,4.18818,1.93337,1.09958,0.206073,0.106588,0.099485382437706,,0.24243,0.286917,0.702121,4.4892,30.700000000000006,3.837500000000001,29.0,3.625,0.0174462,0.0184265,0.0,999.0,8,AL,Marco Raya,694397,sa3014550,sa3014550
DET,Tigers,0.194916,0.146856,0.0,5.0,0.0,0.0,,3.58178,15.72,2.84316,1.75,1.64,0.35276,3.80781,2.17299,0.116112,0.315722,4.12086,1.40046,9.56795,5.4601,1.75234,0.886386,0.242227,0.138231,0.10399624705314636,,0.214881,0.274554,0.722234,4.37373,23.8,5.95,22.0,5.5,0.0173628,0.00921327,0.0,999.0,6,AL,Yoniel Curet,692414,sa3015446,sa3015446
KCR,Royals,1.08428,1.12502,1.0,23.0,0.0,0.5267,,26.0103,114.03,27.9795,15.74,14.68,3.66373,18.9265,9.19991,0.661011,1.23939,5.07952,1.42941,6.54887,3.18332,2.05724,1.26771,0.165978,0.0806798,0.08529824763536453,,0.270096,0.300193,0.668932,4.71502,82.39999999999999,3.169230769230769,90.0,3.4615384615384617,0.0172331,-0.195951,0.283131,999.0,7,AL,Mitch Spence,687765,27707,27707
BOS,Red Sox,1.19123,0.827601,0.0,31.0,0.0,0.5256,,21.3725,93.17,19.2874,10.69,9.95,1.94553,16.7041,11.042,0.733766,0.899093,4.18996,1.41908,7.03413,4.64979,1.51278,0.819266,0.179287,0.118514,0.06077220290899277,,0.237445,0.277119,0.711427,4.43151,83.4,3.9714285714285715,81.0,3.857142857142857,0.0167479,-0.00273227,0.0,999.0,3,AL,Alec Gamboa,687941,26227,26227
CHC,Cubs,1.67771,1.22985,0.0,44.0,0.0,8.2182,,28.9458,124.35,28.0875,15.28,14.18,3.83755,23.796,10.7556,0.926168,0.854852,4.40893,1.34192,7.39879,3.34419,2.21243,1.19319,0.191363,0.0864945,0.10486850887537003,,0.249136,0.284938,0.703995,4.41779,136.60000000000002,4.710344827586208,137.0,4.724137931034483,0.0163504,0.0156758,0.0,999.0,17,NL,Ryan Rolison,669020,22200,22200
LAD,Dodgers,1.70002,0.948743,0.0,42.0,0.0,8.3082,,27.8892,122.55,25.4481,16.33,15.18,4.79147,33.0448,13.4336,0.66524,1.84647,4.89867,1.39415,10.6637,4.33509,2.45986,1.54624,0.269643,0.109617,0.16002602130174637,,0.237234,0.297502,0.700937,4.64252,133.70000000000005,4.775000000000001,128.0,4.571428571428571,0.0162484,-0.139422,0.0,999.0,22,NL,Brock Stewart,592779,16727,16727
TOR,Blue Jays,0.350154,0.220093,0.0,9.0,0.0,0.5138,,6.42574,27.89,5.18599,3.2,3.0,0.747108,6.72065,3.57358,0.175902,0.442703,4.20185,1.3632,9.41306,5.00522,1.88065,1.04641,0.24097,0.128131,0.11283868551254272,,0.217226,0.270566,0.720747,4.42992,25.10000000000001,4.1833333333333345,23.0,3.8333333333333335,0.0159441,0.0138199,0.0,999.0,14,AL,Yariel Rodríguez,684320,33838,33838
KCR,Royals,0.481159,0.401302,0.0,13.0,0.0,0.5267,,7.76327,33.84,7.89144,4.38,4.08,0.990198,6.47754,2.93152,0.187236,0.451912,4.72996,1.39412,7.50944,3.39852,2.20962,1.14794,0.191417,0.0866288,0.10478780418634415,,0.259105,0.3002,0.682757,4.43199,33.10000000000001,4.137500000000001,34.0,4.25,0.0141312,0.0184265,0.0,999.0,7,AL,James McArthur,663704,21527,21527
BOS,Red Sox,0.922025,0.720483,0.0,25.0,0.0,0.5256,,17.0226,72.86,17.3221,9.59,8.89,2.82134,14.3615,4.87371,0.589694,0.601969,4.70023,1.30391,7.59308,2.57678,2.94673,1.49167,0.197111,0.0668914,0.13021960854530334,,0.257064,0.288851,0.690883,4.56744,58.7,3.4529411764705884,60.0,3.5294117647058822,0.0140253,-0.113636,0.0,999.0,3,AL,Jack Anderson,681252,30086,30086
LAA,Angels,1.63775,1.45652,0.0,47.0,0.796,9.4934,,32.993,143.87,29.7775,17.71,16.57,4.1958,31.3851,16.289,0.954578,1.9012,4.52005,1.39625,8.56139,4.44339,1.92677,1.14455,0.218149,0.11322,0.1049288883805275,,0.236932,0.283929,0.705519,4.53985,166.00000000000006,5.030303030303032,162.0,4.909090909090909,0.0140168,-0.077112,0.0,999.0,1,AL,Chase Silseth,681217,30074,30074
HOU,Astros,0.541818,0.557841,1.0,7.0,0.0,0.5038,,11.0712,47.72,9.64184,6.14,5.74,1.94061,11.159,5.27007,0.15878,0.437081,4.66616,1.34691,9.0714,4.28415,2.11743,1.57756,0.233844,0.110437,0.12340648472309113,,0.229497,0.266357,0.7193,4.94445,41.80000000000001,3.800000000000001,40.0,3.6363636363636362,0.013669,0.0244381,0.268461,999.0,21,AL,Ronel Blanco,669854,19407,19407
COL,Rockies,0.807066,0.785595,0.0,23.0,0.0,0.4692,,18.191,80.84,18.1593,11.34,10.55,2.89001,18.7501,8.47285,0.795231,0.818406,5.21962,1.46403,9.27665,4.19195,2.21297,1.42983,0.231941,0.10481,0.12713126838207245,,0.253804,0.305946,0.677059,4.67126,60.500000000000014,3.361111111111112,62.0,3.4444444444444446,0.0131341,-0.16185,0.0,999.0,19,NL,Jeff Criswell,676105,27608,27608
MIA,Marlins,0.456575,0.422072,0.0,13.0,0.0,0.0,,9.19455,40.57,7.44463,4.79,4.5,1.02349,9.85956,5.91759,0.277365,0.499209,4.40478,1.45328,9.65094,5.79238,1.66615,1.00184,0.243026,0.145861,0.09716473519802094,,0.217978,0.275939,0.718584,4.53126,38.10000000000001,4.233333333333334,34.0,3.7777777777777777,0.0131128,-0.0302849,0.0,999.0,20,NL,Jack Ralston,667652,sa3011296,sa3011296
CHC,Cubs,1.80709,1.35134,0.0,47.0,0.912,10.1645,,31.0277,133.97,27.6762,16.67,15.51,4.40602,29.1723,13.8931,0.704739,1.54545,4.49888,1.33975,8.46181,4.02989,2.09976,1.27803,0.217752,0.103703,0.11404895037412643,,0.233492,0.273918,0.703353,4.59349,162.39999999999998,5.2387096774193544,158.0,5.096774193548387,0.0127865,-0.0817169,0.0,999.0,17,NL,Jacob Webb,657097,19274,19274
TBR,Rays,1.90037,1.45014,0.0,48.0,3.498,10.2749,,35.6904,154.9,33.0835,19.68,18.4,5.0514,32.3548,15.9458,0.915176,1.69381,4.6399,1.37374,8.15885,4.02103,2.02905,1.2738,0.208875,0.102943,0.10593273490667343,,0.241027,0.28073,0.699503,4.64472,184.10000000000002,5.11388888888889,180.0,5.0,0.0126979,-0.121093,0.0,999.0,12,AL,Cole Sulser,642121,15256,15256
MIN,Twins,1.36082,1.31514,0.0,42.0,0.0,5.6214,,28.466,126.14,28.5555,16.87,15.72,3.68545,26.1626,13.1591,1.15543,1.53637,4.97014,1.46542,8.27175,4.16046,1.98818,1.16522,0.207409,0.104321,0.1030881330370903,,0.256231,0.304793,0.67965,4.5288,113.60000000000005,4.057142857142859,119.0,4.25,0.0123802,-0.240823,0.0,999.0,8,AL,Anthony Banda,607455,14706,14706
SDP,Padres,0.462137,0.408797,0.0,14.0,0.0,0.5169,,9.52057,41.09,9.78481,5.22,4.84,1.16882,6.28812,3.19069,0.303183,0.369655,4.57536,1.36289,5.94429,3.01622,1.97077,1.10491,0.153033,0.0776512,0.07538168132305145,,0.260722,0.286505,0.683958,4.53206,42.7,4.2700000000000005,44.0,4.4,0.0121446,0.0230331,0.0,999.0,29,NL,Jhony Brito,666745,25386,25386
WSN,Nationals,0.408695,0.43814,0.0,13.0,0.0,0.5185,,8.79345,38.12,8.84775,5.09,4.74,1.31768,7.0159,3.09533,0.269282,0.418529,4.85134,1.35818,7.1807,3.16803,2.26661,1.34863,0.184048,0.0811995,0.10284829884767532,,0.25567,0.286613,0.678635,4.68625,39.90000000000001,4.4333333333333345,41.0,4.555555555555555,0.0119002,-0.0302849,0.0,999.0,24,NL,Max Kranick,668820,22175,22175
LAD,Dodgers,0.253299,0.123161,0.0,6.0,0.0,0.5595,,4.11126,17.93,3.4293,2.11,1.97,0.478109,4.64677,2.28908,0.086082,0.286926,4.31254,1.3909,10.1723,5.01103,2.02997,1.04663,0.259161,0.127667,0.13149411976337433,,0.223349,0.288508,0.714668,4.26615,29.8,7.45,28.0,7.0,0.0117788,0.00921325,0.0,999.0,22,NL,Jake Cousins,664776,21620,21620
CHW,White Sox,1.21837,1.13122,0.0,35.0,0.0,2.8067,,25.3812,110.86,22.7426,13.27,12.35,2.84791,22.1053,12.9349,0.714483,1.41392,4.37923,1.40567,7.83841,4.58663,1.70897,1.00985,0.199399,0.116678,0.0827210545539856,,0.235647,0.278022,0.707074,4.54794,102.3,4.092,100.0,4.0,0.0114621,0.00647327,0.0,999.0,4,AL,Chris Murphy,669684,26214,26214
KCR,Royals,1.5047,1.268,0.0,41.0,0.0,5.478,,27.833,124.46,25.5563,15.92,14.88,3.03464,28.6956,16.522,0.458608,1.99099,4.81156,1.51182,9.27893,5.34252,1.73681,0.981272,0.230561,0.13275,0.09781110286712646,,0.241218,0.303458,0.691474,4.48598,123.70000000000005,4.4178571428571445,122.0,4.357142857142857,0.0106815,-0.139405,0.0,999.0,7,AL,Alex Lange,656638,19883,19883
TEX,Rangers,0.448277,0.366191,0.0,13.0,0.0,0.5072,,6.19001,26.57,5.62995,3.37,3.14,0.933027,6.04433,2.48235,0.14528,0.314954,4.56542,1.31055,8.78819,3.60923,2.43492,1.35658,0.227487,0.0934269,0.13406017422676086,,0.236824,0.279656,0.696776,4.49743,26.500000000000007,4.416666666666668,27.0,4.5,0.0104385,0.0138198,0.0,999.0,13,AL,Marc Church,687847,26353,26353
COL,Rockies,1.36123,1.35955,0.0,40.0,0.0,4.8802,,31.3324,140.83,34.5145,19.8,18.38,3.98345,27.6897,13.6321,1.0838,1.99164,5.27953,1.53664,7.95368,3.91573,2.03121,1.14422,0.196618,0.0967983,0.09981969743967056,,0.275661,0.326419,0.665885,4.51635,117.19999999999999,3.7806451612903222,131.0,4.225806451612903,0.0101526,-0.385154,0.0,999.0,19,NL,Brennan Bernardino,657514,16835,16835
BOS,Red Sox,1.82895,1.41391,0.0,49.0,0.837,12.5557,,34.4225,150.8,31.9634,18.83,17.52,4.23053,30.2492,16.7616,1.03266,2.01752,4.58073,1.4155,7.90887,4.38245,1.80467,1.1061,0.200592,0.111151,0.08944010734558105,,0.242108,0.28432,0.698445,4.61196,179.20000000000005,5.270588235294119,178.0,5.235294117647059,0.00981411,-0.12571,0.0,999.0,3,AL,Zack Kelly,677161,20349,20349
BAL,Orioles,0.456137,0.348538,0.0,12.0,0.0,0.5256,,7.52876,32.46,6.6886,4.16,3.88,1.17727,7.47548,3.33694,0.164243,0.365828,4.63821,1.33163,8.9363,3.98903,2.24022,1.40733,0.230298,0.102802,0.12749646604061127,,0.232588,0.274134,0.700166,4.65755,37.7,4.7125,36.0,4.5,0.00966218,0.0184265,0.0,999.0,2,AL,Yaramil Hiraldo,682274,25215,25215
TEX,Rangers,0.392125,0.309613,0.0,11.0,0.0,0.5072,,4.82612,20.9,3.82438,2.51,2.35,0.606935,4.86356,2.59327,0.0898658,0.414581,4.38241,1.32978,9.06983,4.83608,1.87545,1.13184,0.232706,0.12408,0.10862614214420319,,0.213746,0.259019,0.701813,4.62424,19.299999999999997,3.8599999999999994,17.0,3.4,0.00950657,-0.0394676,0.0,999.0,13,AL,Alexis Díaz,664747,21132,21132
SEA,Mariners,0.470519,0.375634,0.0,12.0,0.0,0.5324,,8.10423,35.31,8.44324,4.46,4.14,0.887377,5.82558,2.99664,0.249718,0.436874,4.5976,1.41159,6.46948,3.32787,1.94403,0.98546,0.164984,0.0848667,0.08011706173419952,,0.264874,0.30027,0.684466,4.39192,33.10000000000001,4.137500000000001,34.0,4.25,0.00928782,0.0184265,0.0,999.0,11,AL,Carlos Vargas,672841,22915,22915
ATL,Braves,0.224966,0.166759,0.0,6.0,0.0,0.503,,4.15301,18.0,3.63738,2.28,2.13,0.599863,4.34773,2.00783,0.126601,0.19052,4.61593,1.35931,9.42198,4.35118,2.16538,1.29997,0.241541,0.111546,0.12999431043863297,,0.23019,0.279851,0.700297,4.50711,12.9,3.225,13.0,3.25,0.00826741,0.00921325,0.0,999.0,16,NL,AJ Smith-Shawver,700363,29960,29960
CLE,Guardians,0.291577,0.255261,0.0,8.0,0.0,0.0,,5.92629,25.48,5.43629,3.12,2.9,0.785977,5.04276,2.44033,0.128658,0.308535,4.40411,1.3291,7.65823,3.70602,2.06643,1.19363,0.197911,0.0957743,0.10213643312454224,,0.239156,0.275127,0.701954,4.54897,23.10000000000001,3.8500000000000014,21.0,3.5,0.00809867,0.0138199,0.0,999.0,5,AL,Jake Miller,681313,sa3018171,sa3018171
SDP,Padres,0.168454,0.136277,0.0,5.0,0.0,0.5169,,3.47194,14.95,3.14913,1.79,1.66,0.436677,3.24338,1.48056,0.123998,0.142882,4.30307,1.33346,8.40754,3.83792,2.19065,1.13196,0.216949,0.099034,0.11791480332612991,,0.236305,0.281186,0.706682,4.30461,21.400000000000002,7.133333333333334,22.0,7.333333333333333,0.0079685,-0.0438644,0.0,999.0,29,NL,Jackson Wolf,680232,29832,29832
WSN,Nationals,1.17676,1.28772,0.0,38.0,0.0,3.3186,,27.0308,119.36,26.2992,15.92,14.81,3.885,25.4607,12.8277,0.7687,1.17563,4.93105,1.44749,8.47723,4.27103,1.98482,1.29353,0.21331,0.107471,0.10583945363759995,,0.249621,0.294881,0.688879,4.67389,103.00000000000003,3.8148148148148158,103.0,3.814814814814815,0.00741708,-0.192353,0.0,999.0,24,NL,Paxton Schultz,687606,25501,25501
MIL,Brewers,0.420541,0.298781,0.0,11.0,0.0,0.0,,6.86079,30.06,5.84312,3.37,3.15,0.703614,6.88943,3.95046,0.223859,0.363459,4.13218,1.42747,9.03758,5.18222,1.74396,0.923002,0.229189,0.131419,0.09777028858661652,,0.226952,0.283121,0.729246,4.34635,25.900000000000013,3.700000000000002,24.0,3.4285714285714284,0.00725282,0.0674668,0.0,999.0,23,NL,Tate Kuehner,804249,sa3023099,sa3023099
WSN,Nationals,0.532495,0.564278,0.0,17.0,0.0,0.5185,,11.7114,51.42,11.4498,6.63,6.17,1.57828,10.4153,5.29037,0.377385,0.568698,4.74153,1.42939,8.00397,4.06555,1.96873,1.21288,0.202554,0.102885,0.09966831654310226,,0.251308,0.294082,0.695787,4.60928,41.600000000000016,3.466666666666668,40.0,3.3333333333333335,0.0066904,-0.0742314,0.0,999.0,24,NL,Zak Kent,687849,25703,25703
LAD,Dodgers,0.54458,0.281199,0.0,13.0,0.0,0.5595,,8.01807,34.73,7.57057,4.35,4.06,1.07292,7.01804,3.39744,0.21406,0.428681,4.55721,1.36791,7.8775,3.81351,2.06568,1.20432,0.202074,0.0978245,0.10424977540969849,,0.244972,0.284823,0.699141,4.55571,35.10000000000001,4.387500000000001,36.0,4.5,0.00668927,0.0184265,0.0,999.0,22,NL,Bobby Miller,676272,27483,27483
LAD,Dodgers,0.467317,0.225353,0.0,11.0,0.0,0.0,,6.64765,29.46,5.42432,3.39,3.18,0.683787,7.27126,4.43833,0.172336,0.378536,4.30528,1.48363,9.84429,6.0089,1.63829,0.925753,0.246818,0.150656,0.09616176784038544,,0.220115,0.284067,0.726827,4.45851,28.500000000000014,4.071428571428574,24.0,3.4285714285714284,0.00658935,0.0674668,0.0,999.0,22,NL,Ronan Kopp,691947,sa3017751,sa3017751
STL,Cardinals,0.272278,0.251901,0.0,8.0,0.0,0.5591,,7.41999,32.73,6.78481,4.03,3.78,0.864829,7.31666,3.9971,0.194609,0.388389,4.58491,1.45309,8.87466,4.84824,1.83049,1.04899,0.223546,0.122123,0.10142238438129425,,0.23937,0.293606,0.705444,4.4513,27.300000000000015,3.900000000000002,28.0,4.0,0.00630664,-0.0348004,0.0,999.0,28,NL,Zack Thompson,668868,25918,25918
PIT,Pirates,1.37099,1.16824,0.0,39.0,0.0,3.4672,,27.8772,121.32,28.1637,17.09,15.92,4.60143,26.3158,10.3773,0.533742,1.27101,5.13969,1.38253,8.49591,3.35025,2.5359,1.48555,0.216912,0.0855365,0.13137559592723846,,0.256801,0.299187,0.668277,4.64648,103.90000000000005,3.7107142857142876,106.0,3.7857142857142856,0.00600715,-0.2407,0.0,999.0,27,NL,Chris Devenski,606965,12763,12763
WSN,Nationals,0.966783,0.986488,0.0,30.0,0.0,0.5185,,21.1948,92.04,19.2898,11.74,10.95,3.03213,19.0855,9.8383,0.54023,0.992713,4.64972,1.3743,8.1043,4.17766,1.93991,1.28754,0.207361,0.106892,0.1004689633846283,,0.237532,0.275127,0.698791,4.72703,78.1,3.7190476190476187,75.0,3.5714285714285716,0.00585846,-0.10454,0.0,999.0,24,NL,Julian Fernández,642759,18341,18341
ATH,Athletics,1.58847,1.45742,0.0,46.0,0.818,7.3673,,31.1707,134.44,28.8272,18.07,16.83,5.61647,32.0508,12.1418,0.913409,1.87438,4.85937,1.31435,9.25414,3.50575,2.6397,1.62166,0.238403,0.0903141,0.1480884999036789,,0.239381,0.280471,0.691689,4.77004,135.19999999999996,4.361290322580644,132.0,4.258064516129032,0.00467546,-0.18336,0.0,547.0499877929688,10,AL,Justin Sterner,686993,27694,27694
ARI,Diamondbacks,0.625683,0.554188,0.0,18.0,0.0,0.5356,,13.4037,59.19,14.0538,7.9,7.36,1.74562,11.2116,5.45325,0.424159,0.694441,4.9419,1.45534,7.52806,3.66161,2.05595,1.1721,0.189417,0.0921313,0.09728559851646423,,0.264955,0.307051,0.680239,4.53123,43.199999999999996,3.323076923076923,47.0,3.6153846153846154,0.00456679,-0.122579,0.0,999.0,15,NL,Drey Jameson,686753,26260,26260
MIA,Marlins,1.14819,1.18886,0.0,34.0,0.0,0.5082,,24.1593,106.17,22.0419,14.1,13.15,3.79788,25.3535,12.0989,0.788967,1.25533,4.89874,1.41315,9.44487,4.50716,2.09553,1.41481,0.238801,0.113957,0.1248432993888855,,0.23748,0.286566,0.695287,4.73816,86.20000000000003,3.591666666666668,83.0,3.4583333333333335,0.00438098,-0.148463,0.0,999.0,20,NL,Lake Bachar,669199,19222,19222
PHI,Phillies,0.281251,0.368655,1.0,1.0,0.0,0.0,,5.072,22.53,5.71711,3.44,3.22,0.894761,3.12306,1.95311,0.0163707,0.190329,5.71372,1.51227,5.54171,3.46569,1.59902,1.58771,0.138618,0.0866892,0.05192872881889343,,0.280435,0.294607,0.659164,5.46481,9.1,1.8199999999999998,12.0,2.4,0.00423208,0.0121853,0.35377,999.0,26,NL,Tucker Davidson,656353,19871,19871
COL,Rockies,1.73859,1.62977,0.0,50.0,15.909,4.1583,,39.0626,176.04,41.2899,23.36,21.79,3.86433,33.5364,20.509,1.11518,1.78264,5.0204,1.58205,7.72676,4.72527,1.6352,0.890339,0.190504,0.116502,0.07400210201740265,,0.268555,0.32167,0.681676,4.41612,227.80000000000004,5.8410256410256425,238.0,6.102564102564102,0.0031166,-0.266423,0.0,496.760009765625,19,NL,Victor Vodnik,680767,24614,24614
TEX,Rangers,0.724307,0.583071,0.0,21.0,0.0,0.5072,,11.6456,52.01,9.26652,6.14,5.77,1.2314,13.3704,8.17095,0.334246,0.925903,4.45919,1.49734,10.333,6.31471,1.63633,0.951653,0.257074,0.157103,0.09997035562992096,,0.215937,0.283813,0.718965,4.55695,56.100000000000016,4.675000000000002,50.0,4.166666666666667,0.00277896,0.0276397,0.0,999.0,13,AL,Michel Otañez,671305,22533,22533
ATH,Athletics,0.206248,0.189711,0.0,6.0,0.0,0.0,,4.22678,18.13,4.22972,2.46,2.29,0.776701,3.7385,1.27019,0.130554,0.176829,4.87605,1.30121,7.96032,2.70459,2.94327,1.65381,0.206205,0.07006,0.13614536076784134,,0.253535,0.283784,0.688927,4.78205,11.9,2.975,12.0,3.0,0.00217019,0.00921325,0.0,999.0,10,AL,Chen Zhong-Ao Zhuang,800018,sa3018174,sa3018174
DET,Tigers,0.948199,0.792374,0.0,25.0,0.0,0.4809,,16.855,73.05,15.8978,9.39,8.75,2.43689,13.5318,7.03544,0.463556,0.797932,4.6722,1.36062,7.22553,3.75668,1.92338,1.30122,0.185241,0.09631,0.08893057703971863,,0.24377,0.27333,0.693758,4.80325,63.600000000000016,3.741176470588236,63.0,3.7058823529411766,0.000850465,-0.0119304,0.0,999.0,6,AL,Beau Brieske,689225,26079,26079
CHW,White Sox,0.553723,0.516037,0.0,16.0,0.0,0.4678,,11.3314,48.97,10.7702,6.0,5.58,1.44695,9.20366,4.67581,0.335138,0.417384,4.43193,1.36312,7.31004,3.71377,1.96836,1.14925,0.187945,0.0954831,0.09246186167001724,,0.245465,0.2806,0.703861,4.51913,43.50000000000001,3.954545454545455,45.0,4.090909090909091,0.000620795,-0.0257064,0.0,999.0,4,AL,Tyler Schweitzer,805326,31920,31920
NYY,Yankees,2.05193,1.25363,0.0,51.0,0.861,13.4591,,35.0358,149.37,36.4969,16.96,15.69,3.34083,17.3664,10.3103,0.709451,1.64084,4.03044,1.33598,4.46108,2.64851,1.68437,0.858192,0.116264,0.0690254,0.047238901257514954,,0.265589,0.284086,0.708454,4.40673,183.50000000000003,5.242857142857144,191.0,5.457142857142857,0.00055007,0.13182,0.0,999.0,9,AL,Tim Hill,657612,16814,16814
NYY,Yankees,0.196365,0.130776,0.0,5.0,0.0,0.5461,,3.46119,15.13,3.14358,1.85,1.72,0.457876,3.32227,1.6775,0.123925,0.229997,4.47245,1.3929,8.63879,4.36193,1.9805,1.1906,0.219582,0.110872,0.1087096780538559,,0.237745,0.284432,0.710776,4.58849,18.400000000000002,6.133333333333334,19.0,6.333333333333333,0.000196788,-0.0438644,0.0,999.0,9,AL,Adam Kloffenstein,680572,24493,24493
DET,Tigers,0.48954,0.392628,0.0,13.0,0.0,0.4809,,8.25876,36.27,7.58106,4.47,4.17,1.03184,7.65356,4.22162,0.338748,0.377112,4.54427,1.42911,8.34048,4.60052,1.81294,1.12445,0.211016,0.116394,0.09462198615074158,,0.239367,0.284924,0.707917,4.57639,30.100000000000005,3.7625000000000006,31.0,3.875,0.000128767,0.0184265,0.0,999.0,6,AL,Bailey Horn,690544,27753,27753
CIN,Reds,0.229633,0.418928,1.0,1.0,0.0,0.0,,4.878,21.69,5.52254,3.38,3.17,0.960879,3.29838,1.85696,0.0175765,0.174751,5.84871,1.51281,6.08557,3.42613,1.77623,1.77284,0.152069,0.0856136,0.06645553559064865,,0.280927,0.296231,0.662798,5.59307,9.1,1.8199999999999998,12.0,2.4,6.51929e-05,0.0121853,0.323956,999.0,18,NL,Jared Lyons,805723,sa3020483,sa3020483
PHI,Phillies,0.271732,0.375908,1.0,1.0,0.0,0.0,,5.032,22.37,5.85308,3.53,3.3,0.976019,3.23382,1.7463,0.015835,0.211292,5.90223,1.51021,5.78386,3.12334,1.85182,1.74566,0.144561,0.0780642,0.06649646162986755,,0.286741,0.301005,0.652881,5.53843,9.1,1.8199999999999998,12.0,2.4,-8.60864e-05,-0.0762879,0.351375,999.0,26,NL,Bryse Wilson,669060,19990,19990
DET,Tigers,0.777363,0.719684,0.0,22.0,0.0,0.4809,,14.706,66.26,15.3109,8.98,8.38,1.57711,12.0293,7.32433,0.513361,0.946986,5.12853,1.53919,7.36189,4.48247,1.64238,0.96519,0.181547,0.110539,0.071007639169693,,0.264032,0.309443,0.66848,4.58066,47.400000000000006,3.1600000000000006,49.0,3.2666666666666666,-0.000197011,-0.118147,0.0,999.0,6,AL,Enmanuel De Jesus,646241,18554,18554
ATH,Athletics,1.13112,1.01635,0.0,33.0,0.0,0.5115,,22.0127,97.32,20.1675,12.52,11.69,2.8836,21.6824,11.5668,0.610929,1.56673,4.77952,1.44164,8.86496,4.72914,1.87454,1.17898,0.222795,0.118853,0.10394184291362762,,0.239557,0.289898,0.693725,4.65801,79.9,3.6318181818181823,77.0,3.5,-0.00195037,-0.153039,0.0,748.52001953125,10,AL,Elvis Alvarado,665660,21662,21662
BOS,Red Sox,0.527757,0.398496,0.0,14.0,0.0,0.5256,,9.04759,39.64,8.09007,4.89,4.54,1.11808,8.25923,4.64041,0.259121,0.624953,4.51612,1.40706,8.21579,4.616,1.77985,1.1122,0.208356,0.117064,0.09129214286804199,,0.23535,0.278909,0.702227,4.66181,35.500000000000014,3.944444444444446,34.0,3.7777777777777777,-0.00221989,-0.030295,0.0,536.780029296875,3,AL,Johan Oviedo,670912,22487,22487
PHI,Phillies,0.331749,0.229868,0.0,8.0,0.0,0.5158,,6.49651,28.14,6.12472,3.61,3.35,0.967925,5.77783,2.74399,0.18664,0.322906,4.64095,1.36515,8.00437,3.80141,2.10563,1.34092,0.205325,0.0975121,0.10781240463256836,,0.244274,0.281372,0.699891,4.70953,23.500000000000007,3.916666666666668,24.0,4.0,-0.00264948,-0.08754,0.0,999.0,26,NL,Génesis Cabrera,650893,17490,17490
SDP,Padres,0.416812,0.39382,0.0,13.0,0.0,0.5169,,8.82618,38.6,9.06338,5.18,4.82,1.30741,7.30351,3.30027,0.221871,0.435867,4.91492,1.40079,7.44734,3.36526,2.21301,1.33315,0.18921,0.0854991,0.10371106117963791,,0.259965,0.295432,0.681995,4.67574,39.90000000000001,4.4333333333333345,41.0,4.555555555555555,-0.00302478,-0.0302849,0.0,999.0,29,NL,Logan Gillaspie,670810,22461,22461
TBR,Rays,0.380722,0.322107,0.0,10.0,0.0,0.5431,,6.89338,30.11,6.79138,4.15,3.88,1.19167,6.78617,2.78957,0.180149,0.327961,5.06573,1.38988,8.86002,3.64207,2.43269,1.55585,0.225379,0.0926461,0.13273316621780396,,0.251603,0.294495,0.686367,4.77033,30.300000000000015,4.328571428571431,31.0,4.428571428571429,-0.00306323,-0.0348467,0.0,999.0,12,AL,Michael Grove,675627,23221,23221
CHC,Cubs,0.531104,0.395919,0.0,14.0,0.0,0.5336,,8.1269,35.94,6.97972,4.31,4.02,0.962764,8.71655,4.85804,0.215341,0.473153,4.45188,1.45661,9.653,5.37995,1.79425,1.0662,0.242531,0.135171,0.10735973715782166,,0.22803,0.287487,0.71762,4.49807,35.7,4.4625,34.0,4.25,-0.00341854,0.0184265,0.0,999.0,17,NL,Luis Peralta,678821,24203,24203
