Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
PIT,Pirates,4,4,13,39,0,1,,89.0,388,86,45,41,11,81,37,,6,4.18391,1.37581,8.18487,3.71218,2.20487,1.08905,0.208013,0.0943427,0.11367074400186539,,0.247701,0.294658,0.72466,4.33787,336.69999999999993,3.78314606741573,339.0,3.808988764044944,0.815386,0.834112,5,999.0,27.0,NL,Hunter Barco,682995,33174,33174
MIL,Brewers,5,4,15,31,0,1,,89.0,385,83,45,42,12,89,35,,5,4.23237,1.32143,8.97412,3.54177,2.53379,1.23129,0.231515,0.091371,0.14014428108930588,,0.240429,0.290263,0.722831,4.26221,357.2,4.013483146067416,351.0,3.943820224719101,0.81004,0.851375,6,625.1500244140625,23.0,NL,Kyle Harrison,690986,27758,27758
COL,Rockies,5,7,18,28,0,1,,102.0,452,110,63,59,15,83,42,,4,5.1793,1.49249,7.37471,3.74905,1.96709,1.30846,0.184492,0.0937894,0.0907026082277298,,0.270076,0.308229,0.680256,4.75927,316.30000000000007,3.1009803921568633,347.0,3.4019607843137254,0.809484,0.776958,6,747.739990234375,19.0,NL,Ryan Feltner,663372,21446,21446
TBR,Rays,5,3,0,66,8,13,,66.0,272,52,27,25,8,82,24,,5,3.36762,1.15267,11.2116,3.30021,3.39725,1.07524,0.302621,0.0890783,0.21354302018880844,,0.214203,0.289268,0.756176,3.5382,423.8000000000001,6.421212121212123,395.0,5.984848484848484,0.807496,0.903813,0,417.6499938964844,12.0,AL,Garrett Cleavinger,664076,17897,17897
,,7,8,24,24,0,0,,128.0,552,128,70,65,20,112,48,,4,4.61097,1.38011,7.87973,3.40929,2.31125,1.40419,0.202688,0.0876959,0.11499162763357162,,0.25618,0.293802,0.713859,4.64533,436.40000000000003,3.4093750000000003,448.0,3.5,0.803826,0.967633,11,708.260009765625,-1.0,,Griffin Canning,656288,19867,19867
ATH,Athletics,6,6,16,38,0,1,,105.0,462,102,58,54,13,92,47,,7,4.62585,1.42488,7.89012,4.05424,1.94614,1.11382,0.198428,0.10196,0.09646831452846527,,0.249913,0.293475,0.695222,4.54801,377.90000000000003,3.5990476190476195,382.0,3.638095238095238,0.803424,0.63517,6,750.8499755859375,10.0,AL,Luis Medina,665622,21649,21649
,,7,11,26,26,0,0,,135.0,595,149,82,76,21,98,47,,5,5.05201,1.44363,6.55071,3.09754,2.11481,1.40122,0.165463,0.07824,0.08722273260354996,,0.273549,0.300976,0.683835,4.84245,393.30000000000007,2.913333333333334,442.0,3.274074074074074,0.800088,0.232656,11,999.0,-1.0,,Germán Márquez,608566,15038,15038
TEX,Rangers,4,3,0,54,4,12,,54.0,223,51,22,20,6,53,11,,2,3.37666,1.1546,8.88298,1.90837,4.65475,1.05983,0.239476,0.0514477,0.18802814930677414,,0.242966,0.297265,0.757833,3.41832,328.20000000000005,6.077777777777778,327.0,6.055555555555555,0.795107,0.707741,0,626.530029296875,13.0,AL,Chris Martin,455119,11847,11847
CIN,Reds,3,3,0,66,27,4,,66.0,271,56,32,30,10,71,23,,2,4.04646,1.19275,9.68872,3.09943,3.12597,1.37558,0.262564,0.0839944,0.17856966704130173,,0.227416,0.278088,0.726987,4.07774,437.80000000000007,6.633333333333335,418.0,6.333333333333333,0.792282,0.702381,0,93.68000030517578,18.0,NL,Emilio Pagán,641941,14771,14771
,,3,3,10,10,0,0,,51.0,220,52,25,23,5,42,17,,2,3.99042,1.35073,7.48037,2.93742,2.54658,0.945265,0.193066,0.0758139,0.11725199222564697,,0.259662,0.305548,0.722534,3.9184,207.70000000000005,4.072549019607844,217.0,4.254901960784314,0.788672,0.677273,5,999.0,-1.0,,Alex Cobb,502171,6562,6562
LAA,Angels,5,7,19,19,0,0,,104.0,452,102,59,55,15,88,42,,8,4.7461,1.38726,7.60291,3.66766,2.07296,1.2685,0.193508,0.0933486,0.1001594141125679,,0.252471,0.28975,0.688147,4.73268,345.90000000000003,3.325961538461539,351.0,3.375,0.788452,0.603911,8,641.7100219726562,1.0,AL,Alek Manoah,666201,26410,26410
KCR,Royals,4,4,0,62,2,13,,62.0,265,56,28,25,5,61,24,,4,3.69076,1.28947,8.79543,3.45734,2.54399,0.751773,0.228746,0.0899162,0.13882972300052643,,0.237217,0.298223,0.718876,3.63407,351.69999999999993,5.672580645161289,345.0,5.564516129032258,0.787886,0.745688,0,521.1199951171875,7.0,AL,Lucas Erceg,668674,19360,19360
TBR,Rays,5,4,0,70,12,12,,70.0,294,58,31,29,9,83,26,,5,3.78036,1.20236,10.6121,3.35734,3.16086,1.19984,0.281191,0.0889601,0.19223050773143768,,0.221001,0.285233,0.741465,3.83226,437.49999999999994,6.249999999999999,414.0,5.914285714285715,0.786101,0.853276,0,229.7100067138672,12.0,AL,Edwin Uceta,670955,20539,20539
LAD,Dodgers,4,3,0,61,1,18,,61.0,253,47,26,24,8,77,25,,3,3.54653,1.18523,11.3339,3.74872,3.0234,1.24258,0.303654,0.100435,0.20321939885616302,,0.208607,0.275683,0.767403,3.79815,377.8000000000001,6.193442622950822,348.0,5.704918032786885,0.785258,0.787038,0,677.3800048828125,22.0,NL,Alex Vesia,681911,25007,25007
,,7,10,24,24,0,0,,134.0,579,152,77,71,23,88,31,,5,4.7916,1.36748,5.87508,2.08112,2.82303,1.54442,0.151351,0.0536127,0.09773780405521393,,0.280825,0.29942,0.703335,4.86133,381.49999999999994,2.847014925373134,439.0,3.2761194029850746,0.784016,0.651772,11,734.2899780273438,-1.0,,Tomoyuki Sugano,608372,35321,35321
PIT,Pirates,4,3,0,68,26,5,,68.0,284,62,30,28,7,63,23,,3,3.72279,1.24696,8.33297,3.06481,2.71892,0.88095,0.221447,0.0814466,0.14000016450881958,,0.238843,0.291755,0.721098,3.7139,453.90000000000003,6.675000000000001,447.0,6.573529411764706,0.782964,1.04081,0,126.68000030517578,27.0,NL,Dennis Santana,642701,17878,17878
SEA,Mariners,4,3,0,70,3,16,,70.0,292,62,28,25,5,67,21,,4,3.27487,1.19433,8.6683,2.76046,3.14017,0.701246,0.231269,0.0736487,0.15762051194906235,,0.233236,0.292883,0.734268,3.29868,433.3,6.19,423.0,6.042857142857143,0.774951,0.736205,0,564.469970703125,11.0,AL,Jose A. Ferrer,678606,24017,24017
ARI,Diamondbacks,4,3,0,62,13,10,,62.0,263,56,27,25,6,64,24,,3,3.6095,1.2797,9.30972,3.43668,2.70893,0.85105,0.244224,0.0901553,0.15406909584999084,,0.235502,0.299341,0.74141,3.56463,391.4,6.312903225806451,384.0,6.193548387096774,0.772139,0.952539,0,553.9099731445312,15.0,NL,Kevin Ginkel,656464,19876,19876
COL,Rockies,6,10,24,24,0,0,,122.0,543,127,77,71,19,104,54,,8,5.27318,1.48645,7.70921,4.02059,1.91743,1.41833,0.192606,0.10045,0.0921563059091568,,0.264408,0.302297,0.678307,5.01587,360.90000000000015,2.958196721311477,385.0,3.1557377049180326,0.763464,0.91907,9,624.5599975585938,19.0,NL,Chase Dollander,801403,33482,33482
WSN,Nationals,7,11,26,36,0,1,,157.0,674,163,91,84,25,117,51,,7,4.83531,1.36941,6.71928,2.94039,2.28517,1.44793,0.17356,0.0759508,0.09760948270559311,,0.26509,0.291423,0.69141,4.83812,494.49999999999994,3.1496815286624202,524.0,3.337579617834395,0.763282,0.773978,10,731.1199951171875,24.0,NL,Jake Irvin,663623,21504,21504
PHI,Phillies,5,3,0,63,1,13,,63.0,264,53,27,24,6,70,23,,4,3.48933,1.21352,9.93789,3.30136,3.01024,0.909887,0.263069,0.0873915,0.17567786574363708,,0.224899,0.291308,0.739193,3.53884,370.6,5.882539682539683,353.0,5.603174603174603,0.754632,0.707744,0,686.0599975585938,26.0,NL,Orion Kerkering,689147,31776,31776
CHW,White Sox,4,4,0,63,20,6,,63.0,268,53,30,27,8,71,30,,2,3.9164,1.30883,10.1871,4.22817,2.40935,1.102,0.266373,0.110558,0.15581495314836502,,0.224303,0.288218,0.738131,3.98922,400.00000000000006,6.34920634920635,381.0,6.0476190476190474,0.753521,0.46131,0,284.7099914550781,4.0,AL,Seranthony Domínguez,622554,19249,19249
,,4,4,13,13,0,0,,70.0,303,70,37,34,8,57,25,,4,4.40773,1.35523,7.31275,3.2343,2.261,1.07812,0.187719,0.0830245,0.10469408333301544,,0.25494,0.294583,0.695364,4.3339,264.6,3.7800000000000002,273.0,3.9,0.751623,0.656589,6,999.0,-1.0,,Kyle Wright,657140,19665,19665
ATL,Braves,5,5,13,23,0,1,,83.0,357,85,44,41,10,69,27,,3,4.41056,1.35151,7.49632,2.95749,2.53469,1.10433,0.193169,0.07621,0.11695858836174011,,0.259359,0.301237,0.69612,4.16825,322.20000000000005,3.881927710843374,337.0,4.0602409638554215,0.751464,0.706561,6,687.260009765625,16.0,NL,Bryce Elder,693821,27779,27779
MIA,Marlins,5,5,10,46,0,1,,91.0,387,97,48,44,12,66,19,,3,4.34943,1.27119,6.50625,1.88752,3.44698,1.19194,0.170718,0.0495269,0.12119141966104507,,0.266014,0.296349,0.689468,4.14386,343.59999999999997,3.7758241758241753,369.0,4.054945054945055,0.74736,0.569341,4,576.6500244140625,20.0,NL,Janson Junk,676083,23301,23301
TBR,Rays,5,6,11,41,0,1,,95.0,401,90,49,45,15,90,28,,6,4.28264,1.2417,8.48605,2.65363,3.19791,1.37966,0.223128,0.0697732,0.1533549427986145,,0.244552,0.285905,0.709168,4.30422,366.5,3.857894736842105,362.0,3.8105263157894735,0.738863,0.710172,4,310.9700012207031,12.0,AL,Ian Seymour,693855,27932,27932
CHC,Cubs,5,3,0,67,30,4,,67.0,282,55,30,27,7,75,28,,4,3.67864,1.235,10.0098,3.71582,2.69383,0.975938,0.264063,0.0980252,0.1660376489162445,,0.219704,0.28306,0.731519,3.73011,486.69999999999993,7.264179104477611,464.0,6.925373134328358,0.736804,0.796763,0,106.44000244140625,17.0,NL,Daniel Palencia,694037,27914,27914
LAA,Angels,2,4,0,60,17,8,,60.0,251,54,29,27,8,67,19,,2,4.08594,1.22317,9.97829,2.92226,3.41458,1.24756,0.264596,0.0774903,0.18710613995790482,,0.234513,0.294071,0.716725,3.79649,393.20000000000005,6.553333333333334,384.0,6.4,0.726517,0.414218,0,341.739990234375,1.0,AL,Robert Stephenson,596112,13594,13594
PHI,Phillies,5,7,18,31,0,1,,104.0,453,105,59,55,17,90,40,,2,4.73407,1.39345,7.81715,3.46195,2.25802,1.43074,0.199533,0.0883662,0.11116637289524078,,0.255618,0.29114,0.70507,4.68428,345.5,3.3221153846153846,357.0,3.4326923076923075,0.72115,0.624059,7,999.0,26.0,NL,Andrew Painter,691725,sa3017880,sa3017880
SDP,Padres,7,9,28,28,0,0,,142.0,620,147,81,76,21,96,52,,9,4.82405,1.40545,6.10949,3.29228,1.8557,1.33327,0.155062,0.08356,0.0715024322271347,,0.263236,0.285509,0.693224,4.98834,419.3,2.952816901408451,446.0,3.140845070422535,0.71086,0.54693,12,694.3200073242188,29.0,NL,Randy Vásquez,681190,24719,24719
CIN,Reds,5,4,0,65,2,16,,65.0,278,63,30,28,6,59,21,,3,3.8817,1.28512,8.19449,2.90709,2.81879,0.882409,0.213134,0.0756118,0.13752217590808868,,0.246507,0.298527,0.713746,3.69567,363.40000000000003,5.590769230769231,367.0,5.6461538461538465,0.705333,0.715337,0,687.030029296875,18.0,NL,Graham Ashcraft,668933,27552,27552
MIL,Brewers,4,3,0,65,1,15,,65.0,274,58,28,26,7,66,22,,3,3.54246,1.22826,9.16875,3.09054,2.96672,0.9315,0.242074,0.0815965,0.16047721356153488,,0.231596,0.289557,0.741784,3.60617,366.09999999999997,5.632307692307692,356.0,5.476923076923077,0.682756,0.758654,0,747.3800048828125,23.0,NL,Jared Koenig,657649,27517,27517
ATL,Braves,5,4,11,35,0,1,,90.0,387,86,45,41,11,86,34,,4,4.13023,1.34321,8.66051,3.42463,2.52889,1.1529,0.223436,0.0883534,0.13508270680904388,,0.248348,0.299565,0.725533,4.16685,369.1,4.101111111111111,369.0,4.1,0.680751,0.867303,5,540.7899780273438,16.0,NL,Grant Holmes,656550,16944,16944
HOU,Astros,5,6,10,44,0,1,,90.0,387,85,46,42,12,88,34,,6,4.23841,1.32129,8.81122,3.36477,2.61867,1.20989,0.227415,0.0868437,0.14057129621505737,,0.244957,0.295176,0.717565,4.23654,357.4,3.971111111111111,354.0,3.933333333333333,0.678492,0.626497,4,999.0,21.0,AL,Ryan Weiss,680802,sa3007778,sa3007778
LAA,Angels,3,3,0,58,4,11,,58.0,244,52,27,25,7,61,19,,4,3.92859,1.23647,9.48751,3.0089,3.15315,1.1405,0.250325,0.0793889,0.17093580961227417,,0.237353,0.295967,0.720631,3.90525,324.90000000000003,5.601724137931035,316.0,5.448275862068965,0.669667,0.518004,0,658.0599975585938,1.0,AL,Drew Pomeranz,519141,11426,11426
,,7,10,26,26,0,0,,143.0,625,147,83,77,23,110,57,,6,4.86537,1.43027,6.9176,3.59171,1.92599,1.47603,0.175249,0.0909915,0.084257572889328,,0.261258,0.287681,0.706736,5.04649,424.1000000000001,2.9657342657342665,447.0,3.125874125874126,0.664559,0.615639,11,745.7899780273438,,,Tyler Anderson,542881,12880,12880
TOR,Blue Jays,4,3,0,67,2,13,,67.0,278,61,29,26,8,66,18,,2,3.53464,1.18318,8.91797,2.4318,3.66723,1.04568,0.238925,0.0651513,0.17377322167158127,,0.237769,0.291577,0.739396,3.58629,372.79999999999995,5.564179104477612,365.0,5.447761194029851,0.658145,0.521501,0,542.8200073242188,14.0,AL,Louis Varland,686973,27691,27691
MIL,Brewers,4,4,10,28,0,1,,69.0,295,65,35,32,8,59,26,,4,4.17717,1.3247,7.7323,3.35881,2.3021,1.06069,0.199518,0.0866677,0.1128498837351799,,0.245726,0.28794,0.707491,4.25069,275.20000000000005,3.98840579710145,273.0,3.9565217391304346,0.654279,0.681679,4,454.739990234375,23.0,NL,Brandon Sproat,687075,33850,33850
ATL,Braves,3,3,0,65,1,16,,65.0,267,57,28,26,9,73,19,,1,3.54624,1.17305,10.1254,2.6786,3.78012,1.2499,0.274071,0.0725035,0.20156800001859665,,0.230767,0.291169,0.764054,3.62463,377.09999999999997,5.801538461538461,363.0,5.584615384615384,0.643992,0.808075,0,735.530029296875,16.0,NL,Dylan Lee,669276,19996,19996
TBR,Rays,4,5,11,21,0,1,,67.0,293,58,34,31,8,73,36,,4,4.21601,1.40245,9.83126,4.87305,2.01748,1.06533,0.250424,0.124127,0.12629634141921997,,0.228704,0.290776,0.725692,4.2813,276.59999999999997,4.128358208955223,261.0,3.8955223880597014,0.643118,0.620147,5,444.0899963378906,12.0,AL,Joe Boyle,671212,29608,29608
CIN,Reds,4,5,11,35,0,1,,82.0,354,85,45,42,12,65,26,,4,4.58083,1.34285,7.04399,2.84253,2.47807,1.28698,0.182196,0.0735234,0.1086726263165474,,0.261278,0.294176,0.692432,4.52381,282.20000000000005,3.4414634146341467,298.0,3.6341463414634148,0.642885,0.580054,4,518.030029296875,18.0,NL,Rhett Lowder,695076,33876,33876
NYY,Yankees,5,6,11,51,0,1,,99.0,425,86,52,49,14,101,47,,4,4.42218,1.34557,9.1818,4.29085,2.13986,1.29339,0.237445,0.110963,0.12648189067840576,,0.229988,0.277421,0.713914,4.51977,389.80000000000007,3.937373737373738,366.0,3.696969696969697,0.640276,0.395499,4,381.5,9.0,AL,Luis Gil,661563,21052,21052
ARI,Diamondbacks,3,2,6,6,0,0,,39.0,162,35,16,15,4,37,12,,2,3.50929,1.21471,8.63591,2.79711,3.08744,0.916574,0.230789,0.0747508,0.15603795647621155,,0.237355,0.291991,0.739891,3.58802,180.40000000000003,4.625641025641026,175.0,4.487179487179487,0.636542,0.892555,4,543.7899780273438,15.0,NL,Corbin Burnes,669203,19361,19361
SDP,Padres,7,9,23,31,0,1,,128.0,546,127,71,67,24,110,37,,7,4.6664,1.27368,7.73663,2.59043,2.98662,1.66653,0.202249,0.0677183,0.13453034311532974,,0.25246,0.27994,0.70893,4.85918,413.8,3.2328125,420.0,3.28125,0.632309,0.602087,9,569.5900268554688,29.0,NL,JP Sears,676664,23429,23429
PIT,Pirates,3,3,0,61,4,14,,61.0,264,54,27,25,5,66,25,,5,3.69346,1.29833,9.76071,3.75896,2.59665,0.747492,0.250717,0.0965538,0.15416310727596283,,0.230562,0.300751,0.720669,3.56392,367.5000000000001,6.024590163934428,358.0,5.868852459016393,0.627737,0.721605,0,586.3800048828125,27.0,NL,Gregory Soto,642397,19677,19677
CHW,White Sox,4,4,0,64,5,11,,64.0,272,54,32,30,9,73,29,,2,4.15716,1.3012,10.1996,4.06513,2.50904,1.26086,0.266422,0.106185,0.16023710370063782,,0.22561,0.284675,0.729154,4.15473,344.5,5.3828125,325.0,5.078125,0.625911,0.211743,0,338.8500061035156,4.0,AL,Jordan Leasure,673929,29950,29950
,,6,7,19,19,0,0,,101.0,445,107,58,53,13,71,39,,4,4.71143,1.44148,6.31195,3.49805,1.80442,1.1614,0.159844,0.0885849,0.07125961780548096,,0.266075,0.295468,0.693398,4.70233,322.3000000000001,3.191089108910892,349.0,3.4554455445544554,0.625035,0.493528,8,999.0,-1.0,,Marcus Stroman,573186,13431,13431
DET,Tigers,4,4,6,44,0,1,,74.0,315,67,36,33,10,81,28,,4,4.01771,1.27661,9.83873,3.35581,2.93185,1.15962,0.256681,0.0875493,0.16913186758756638,,0.235569,0.296398,0.724161,3.89138,320.40000000000003,4.32972972972973,310.0,4.1891891891891895,0.617861,0.526391,2,563.0599975585938,6.0,AL,Drew Anderson,623454,15130,15130
CHW,White Sox,5,8,13,47,0,1,,105.0,457,110,60,56,16,79,36,,5,4.78162,1.39223,6.80701,3.10751,2.19051,1.37559,0.17343,0.0791734,0.09425642341375351,,0.263672,0.292051,0.69542,4.7806,333.20000000000005,3.173333333333334,356.0,3.3904761904761904,0.604381,0.234495,5,999.0,4.0,AL,Jonathan Cannon,686563,31730,31730
STL,Cardinals,5,6,15,33,0,1,,96.0,416,100,51,48,13,68,31,,5,4.46049,1.36282,6.3729,2.90205,2.196,1.17352,0.163413,0.0744141,0.08899933099746704,,0.262476,0.291175,0.701787,4.52247,322.5000000000001,3.3593750000000013,343.0,3.5729166666666665,0.60187,0.560215,6,699.1500244140625,28.0,NL,Hunter Dobbins,690928,30240,30240
MIN,Twins,6,6,13,45,0,1,,99.0,433,96,53,49,12,90,44,,4,4.45655,1.42103,8.21006,4.02624,2.03914,1.11808,0.207935,0.101972,0.10596318542957306,,0.249742,0.296774,0.710275,4.39087,375.4,3.7919191919191917,379.0,3.8282828282828283,0.60026,0.510864,5,506.3800048828125,8.0,AL,Mick Abel,690953,27756,27756
ATH,Athletics,5,4,0,64,6,13,,64.0,276,58,31,28,8,69,26,,4,3.99138,1.31171,9.6351,3.62492,2.65802,1.08441,0.248527,0.0935009,0.1550259366631508,,0.236928,0.298056,0.725712,3.9742,354.40000000000003,5.5375000000000005,346.0,5.40625,0.588991,0.391426,0,560.760009765625,10.0,AL,Mark Leiter Jr.,643410,15551,15551
NYM,Mets,4,3,0,56,2,15,,56.0,230,47,23,21,6,63,19,,2,3.41728,1.17858,10.085,3.12389,3.22834,1.03391,0.272268,0.0843368,0.18793079257011414,,0.222264,0.286008,0.750547,3.5115,351.4000000000001,6.275000000000001,335.0,5.982142857142857,0.566118,0.709827,0,742.8200073242188,25.0,NL,A.J. Minter,621345,18655,18655
BAL,Orioles,4,4,0,67,4,13,,67.0,278,64,30,28,9,66,18,,2,3.73216,1.22423,8.83847,2.38236,3.70996,1.19274,0.236671,0.0637934,0.1728777512907982,,0.248633,0.301316,0.743288,3.76459,362.69999999999993,5.4134328358208945,362.0,5.402985074626866,0.561805,0.619061,0,480.3800048828125,2.0,AL,Andrew Kittredge,552640,12828,12828
KCR,Royals,4,4,0,65,31,2,,65.0,273,59,32,30,8,58,24,,3,4.14313,1.27429,8.06774,3.26075,2.4742,1.09668,0.21334,0.0862258,0.12711387127637863,,0.239971,0.284003,0.707456,4.1307,427.20000000000005,6.572307692307693,419.0,6.446153846153846,0.559543,0.442901,0,76.5,7.0,AL,Carlos Estévez,608032,14542,14542
MIN,Twins,4,4,0,68,2,14,,68.0,286,63,32,30,8,67,21,,4,3.91811,1.23056,8.89841,2.78811,3.19155,0.998022,0.23489,0.0735973,0.16129232943058014,,0.239372,0.294822,0.710623,3.6873,366.00000000000006,5.382352941176471,361.0,5.3088235294117645,0.55774,0.33947,0,536.0900268554688,8.0,AL,Cole Sands,663485,21461,21461
STL,Cardinals,5,3,0,64,14,9,,64.0,271,57,27,25,6,62,25,,2,3.48866,1.29303,8.69166,3.58038,2.42758,0.831431,0.22766,0.0937807,0.1338793933391571,,0.235197,0.292142,0.746453,3.71212,400.59999999999997,6.2593749999999995,391.0,6.109375,0.557177,0.903353,0,440.3800048828125,28.0,NL,JoJo Romero,668941,19574,19574
KCR,Royals,4,4,8,41,0,1,,77.0,335,81,39,36,8,55,24,,5,4.21866,1.35788,6.39133,2.81766,2.26831,0.882302,0.164154,0.0723683,0.09178580343723297,,0.264516,0.301357,0.695137,4.11792,287.80000000000007,3.7376623376623384,308.0,4.0,0.556972,0.477493,3,640.5900268554688,7.0,AL,Stephen Kolek,663568,21487,21487
BAL,Orioles,6,7,11,63,0,5,,112.0,464,109,59,55,20,98,29,,3,4.47113,1.23188,7.86775,2.32364,3.38596,1.62163,0.210214,0.0620839,0.1481298878788948,,0.251604,0.28183,0.715033,4.59497,419.4000000000002,3.744642857142859,420.0,3.75,0.555431,0.32543,4,475.5299987792969,2.0,AL,Tyler Wells,669330,20000,20000
,,5,5,15,15,0,0,,78.0,344,75,43,40,11,77,35,,7,4.62321,1.42418,8.9245,4.11468,2.16894,1.2684,0.223802,0.103185,0.12061687558889389,,0.248708,0.299782,0.709684,4.61206,274.90000000000003,3.5243589743589747,275.0,3.5256410256410255,0.5478,0.555735,7,999.0,-1.0,,Charlie Morton,450203,4676,4676
BOS,Red Sox,3,3,5,27,0,1,,48.0,205,43,22,20,5,49,17,,3,3.80831,1.27347,9.20332,3.2795,2.80631,0.952271,0.239237,0.0852496,0.15398770570755005,,0.236835,0.296405,0.722569,3.77327,223.90000000000003,4.664583333333334,217.0,4.520833333333333,0.545853,0.495393,2,252.75999450683594,3.0,AL,Connelly Early,813349,33666,33666
LAD,Dodgers,5,4,0,58,1,14,,58.0,250,53,27,25,7,65,22,,3,3.93621,1.28125,10.0151,3.33701,3.00121,1.09745,0.258439,0.0861116,0.17232751846313477,,0.23444,0.297685,0.731141,3.7613,321.3,5.539655172413793,315.0,5.431034482758621,0.533815,0.379133,0,745.6500244140625,22.0,NL,Blake Treinen,595014,12572,12572
CHW,White Sox,5,7,16,28,0,1,,102.0,445,106,60,56,17,78,39,,3,4.94253,1.42764,6.90322,3.46229,1.99383,1.46204,0.17545,0.0879963,0.08745342493057251,,0.26339,0.290571,0.69614,4.94917,304.1,2.981372549019608,323.0,3.1666666666666665,0.531043,0.256374,6,750.8200073242188,4.0,AL,Erick Fedde,607200,17425,17425
STL,Cardinals,5,7,16,38,0,1,,104.0,446,107,55,51,15,79,31,,4,4.38077,1.32447,6.8266,2.69747,2.53074,1.26576,0.177167,0.0700058,0.10716088861227036,,0.260006,0.290624,0.708355,4.46662,363.90000000000003,3.4990384615384618,382.0,3.673076923076923,0.52505,0.706713,6,561.7899780273438,28.0,NL,Richard Fitts,690916,30160,30160
COL,Rockies,3,3,0,77,2,15,,77.0,332,78,42,39,11,70,25,,5,4.57525,1.3383,8.21639,2.88383,2.84913,1.32714,0.211617,0.0742744,0.13734281808137894,,0.25894,0.303224,0.698348,4.37572,351.7,4.567532467532468,362.0,4.701298701298701,0.518186,0.587114,0,742.2100219726562,19.0,NL,Jimmy Herget,623474,17556,17556
,,3,2,0,49,0,0,,49.0,212,46,21,20,5,53,18,,2,3.61851,1.30357,9.78815,3.37147,2.90322,0.989184,0.250877,0.0864134,0.1644640490412712,,0.2365,0.299967,0.758627,3.61017,227.50000000000003,4.642857142857143,226.0,4.612244897959184,0.516108,0.524623,0,999.0,-1.0,,Justin Wilson,458677,4301,4301
HOU,Astros,5,6,13,29,0,1,,86.0,373,79,46,42,13,86,38,,5,4.45638,1.36539,9.03305,4.00947,2.25293,1.32793,0.231004,0.102535,0.1284688636660576,,0.239335,0.28687,0.718395,4.54978,318.1,3.698837209302326,308.0,3.5813953488372094,0.50911,0.560227,5,416.1499938964844,21.0,AL,Spencer Arrighetti,681293,29921,29921
MIN,Twins,3,3,0,63,6,11,,63.0,273,64,31,28,6,52,20,,4,4.0324,1.34358,7.40404,2.91795,2.53741,0.828847,0.190175,0.0749485,0.11522668600082397,,0.258845,0.306702,0.704054,3.85028,332.0,5.26984126984127,343.0,5.444444444444445,0.507492,0.276191,0,637.5,8.0,AL,Justin Topa,623437,15145,15145
WSN,Nationals,5,7,10,52,0,1,,94.0,408,98,51,48,13,71,32,,2,4.55479,1.3761,6.80261,3.06402,2.22016,1.23424,0.17504,0.0788412,0.09619851410388947,,0.261788,0.293335,0.70202,4.49235,324.90000000000003,3.4563829787234046,345.0,3.6702127659574466,0.505357,0.326752,4,739.4099731445312,24.0,NL,Mitchell Parker,680730,27636,27636
HOU,Astros,4,3,0,67,1,17,,67.0,280,61,30,27,9,66,20,,4,3.67106,1.20836,8.92588,2.72493,3.27564,1.15401,0.237233,0.0724235,0.1648099347949028,,0.237042,0.287871,0.74483,3.89895,359.4999999999999,5.365671641791043,351.0,5.2388059701492535,0.503118,0.570699,0,739.530029296875,21.0,AL,Bryan King,687911,25890,25890
CHC,Cubs,5,3,0,66,1,15,,66.0,274,58,28,27,9,69,22,,1,3.62888,1.21374,9.3939,3.00502,3.12607,1.17003,0.251037,0.0803044,0.17073242366313934,,0.230934,0.284442,0.759546,3.78123,360.9000000000001,5.46818181818182,347.0,5.257575757575758,0.498514,0.659293,0,999.0,17.0,NL,Caleb Thielbar,573204,10078,10078
PIT,Pirates,4,4,3,53,0,4,,68.0,289,65,30,28,7,60,23,,3,3.72858,1.29513,8.00385,3.04257,2.63062,0.865973,0.20903,0.0794602,0.1295696422457695,,0.246831,0.297678,0.730279,3.73866,306.1,4.501470588235295,307.0,4.514705882352941,0.495767,0.571764,1,529.3200073242188,27.0,NL,Carmen Mlodzinski,669387,27572,27572
DET,Tigers,3,4,6,40,0,1,,68.0,287,66,33,31,9,60,20,,2,4.09724,1.2715,7.97419,2.6862,2.96857,1.23887,0.209445,0.070554,0.13889080286026,,0.249093,0.289798,0.722908,4.12467,278.9000000000001,4.101470588235295,281.0,4.132352941176471,0.49527,0.370432,2,301.94000244140625,6.0,AL,Troy Melton,675512,31807,31807
BOS,Red Sox,5,5,6,56,0,4,,86.0,362,82,44,41,13,80,25,,3,4.31539,1.24194,8.38028,2.58985,3.23582,1.37319,0.222059,0.0686253,0.15343376994132996,,0.246815,0.288113,0.708483,4.2381,355.3,4.131395348837209,353.0,4.104651162790698,0.488425,0.409352,2,560.530029296875,3.0,AL,Kutter Crawford,676710,20531,20531
CIN,Reds,3,3,0,70,4,13,,70.0,302,62,35,33,9,73,31,,5,4.2681,1.33911,9.38795,4.04931,2.3184,1.16301,0.241518,0.104174,0.13734354078769684,,0.233716,0.288714,0.718884,4.27202,356.09999999999997,5.087142857142856,343.0,4.9,0.488229,0.544491,0,461.9100036621094,18.0,NL,Tony Santillan,663574,19926,19926
