Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,positionDB,teamid,playerTeamId,League,PlayerName,xMLBAMID,playerids,playerid
,,0.25,0.9057,1.0,0.1512,0.1127,0.0241,0.0021,0.0123,0.0769,0.0696,0.074,0.0,0.2916,0.009,0.0073,0.004,,0.0103,0.0033,0.166943,0.235141,0.238931,0.474072,0.219159,0.074,0.2916,0.253772,0.0719885,3.76305,0.228041,0.0,,0.038988,-0.0792936,0.0,-0.000366764,-0.000366764,,-0.07966038040467538,-0.028999999165534973,-100.0,-1.0,,-1.0,,999.0,0.0,C,/players/colton-bender/sa3016828/stats/batting,C,-1.0,,,Colton Bender,701209.0,sa3016828,sa3016828
,,0.25,0.9037,1.0,0.1473,0.1087,0.0222,0.0022,0.0143,0.0783,0.0706,0.074,0.0,0.3552,0.011,0.0073,0.004,,0.0201,0.0064,0.162997,0.233233,0.240013,0.473246,0.218916,0.074,0.3552,0.208333,0.0770167,4.70575,0.245614,0.0,,0.0387926,-0.079489,0.0,0.000326956,0.000326956,,-0.07916208889218979,0.004000000189989805,-100.0,-1.0,,-1.0,,999.0,0.0,OF,/players/sergio-campana/sa3009834/stats/batting,OF,-1.0,,,Sergio Campana,682656.0,sa3009834,sa3009834
,,0.25,0.9017,1.0,0.1486,0.1103,0.0256,0.0015,0.0112,0.0758,0.0673,0.066,0.0,0.3408,0.021,0.0073,0.004,,0.0094,0.003,0.1648,0.236546,0.233781,0.470327,0.218865,0.066,0.3408,0.193662,0.0689808,3.79886,0.246679,0.0,,0.0387519,-0.0795298,0.0,-0.000431891,-0.000431891,,-0.07996165301301517,-0.020999999716877937,-100.0,-1.0,,-1.0,,999.0,0.0,2B/3B,/players/gavin-dugas/sa3022667/stats/batting,2B/3B,-1.0,,,Gavin Dugas,681171.0,sa3022667,sa3022667
,,0.25,0.9207,1.0,0.1573,0.1157,0.0227,0.0025,0.0164,0.0777,0.0757,0.056,0.0,0.3361,0.012,0.0073,0.004,,0.0118,0.0038,0.170848,0.226205,0.254372,0.480576,0.218718,0.056,0.3361,0.166617,0.0835234,4.22798,0.244831,0.0,,0.0386329,-0.0796487,0.0,-0.000207324,-0.000207324,,-0.07985604257555678,-0.012000000104308128,-100.0,-1.0,,-1.0,,999.0,0.0,OF,/players/wyatt-crenshaw/sa3022406/stats/batting,OF,-1.0,,,Wyatt Crenshaw,809846.0,sa3022406,sa3022406
,,0.25,0.9427,1.0,0.1814,0.1396,0.0307,0.0022,0.0088,0.0744,0.072,0.037,0.0,0.2649,0.009,0.0073,0.004,,0.0115,0.0037,0.192426,0.228313,0.257558,0.485871,0.218574,0.037,0.2649,0.139675,0.0651321,3.9496,0.255212,0.0,,0.0385175,-0.0797641,0.0,-0.000236486,-0.000236486,,-0.08000058370816987,0.004000000189989805,-100.0,-1.0,,-1.0,,999.0,0.0,2B/SS,/players/danyer-cueva/sa3015725/stats/batting,2B/SS,-1.0,,,Danyer Cueva,694227.0,sa3015725,sa3015725
,,0.25,0.9157,1.0,0.161,0.1232,0.0262,0.002,0.0096,0.0765,0.0683,0.063,0.0,0.2729,0.01,0.0073,0.004,,0.0205,0.0066,0.175822,0.23494,0.240253,0.475193,0.218505,0.063,0.2729,0.230854,0.0644316,4.47662,0.236378,0.0,,0.0384615,-0.0798201,0.0,0.000310924,0.000310924,,-0.07950920209987089,0.012000000104308128,-100.0,-1.0,,-1.0,,999.0,0.0,2B/SS,/players/wilber-sanchez/sa3008941/stats/batting,2B/SS,-1.0,,,Wilber Sanchez,684712.0,sa3008941,sa3008941
,,0.25,0.9157,1.0,0.1557,0.1154,0.0241,0.0023,0.014,0.0771,0.0726,0.061,0.0,0.3086,0.012,0.0073,0.004,,0.0124,0.004,0.170034,0.229618,0.247352,0.47697,0.218469,0.061,0.3086,0.197667,0.0773179,4.00934,0.236009,0.0,,0.0384329,-0.0798487,0.0,-0.000195353,-0.000195353,,-0.08004408978740685,-0.012000000104308128,-100.0,-1.0,,-1.0,,999.0,0.0,OF,/players/ryan-mccarthy/sa3022264/stats/batting,OF,-1.0,,,Ryan McCarthy,804884.0,sa3022264,sa3022264
,,0.25,0.9187,1.0,0.1565,0.1166,0.0213,0.0022,0.0163,0.078,0.0755,0.058,0.0,0.2903,0.012,0.0073,0.004,,0.013,0.0042,0.170349,0.22741,0.251442,0.478852,0.218464,0.058,0.2903,0.199793,0.0810928,4.05936,0.226348,0.0,,0.0384286,-0.079853,0.0,-0.000147937,-0.000147937,,-0.0800009422673611,-0.028999999165534973,-100.0,-1.0,,-1.0,,999.0,0.0,OF,/players/barrett-riebock/sa3023071/stats/batting,OF,-1.0,,,Barrett Riebock,814806.0,sa3023071,sa3023071
,,0.25,0.9487,1.0,0.182,0.1392,0.028,0.0023,0.0125,0.076,0.0768,0.029,0.0,0.2524,0.011,0.0073,0.004,,0.0141,0.0046,0.191841,0.222892,0.265732,0.488624,0.218425,0.029,0.2524,0.114897,0.0738906,4.2101,0.245261,0.0,,0.0383971,-0.0798846,0.0,-5.23816e-05,-5.23816e-05,,-0.07993693310709205,0.004000000189989805,-100.0,-1.0,,-1.0,,999.0,0.0,2B,/players/jean-perez/sa3011632/stats/batting,2B,-1.0,,,Jean Perez,691685.0,sa3011632,sa3011632
,,0.25,0.9197,1.0,0.1552,0.1128,0.023,0.0015,0.0178,0.0782,0.0772,0.06,0.0,0.3044,0.009,0.0073,0.004,,0.0093,0.0029,0.168751,0.2251,0.254974,0.480075,0.218391,0.06,0.3044,0.197109,0.0862238,3.73214,0.227183,0.0,,0.0383698,-0.0799118,0.0,-0.000326168,-0.000326168,,-0.08023793593747541,-0.020999999716877937,-100.0,-1.0,,-1.0,,999.0,0.0,C/1B,/players/jose-caguana/sa3009310/stats/batting,C/1B,-1.0,,,Jose Caguana,683588.0,sa3009310,sa3009310
,,0.25,0.9087,1.0,0.1493,0.1118,0.0189,0.0024,0.0162,0.0776,0.0734,0.067,0.0,0.309,0.013,0.0073,0.004,,0.0099,0.0032,0.164301,0.230221,0.243865,0.474086,0.218291,0.067,0.309,0.216828,0.0795642,4.01757,0.225288,0.0,,0.0382892,-0.0799924,0.0,-0.000384298,-0.000384298,,-0.08037667380995117,-0.020999999716877937,-100.0,-1.0,,-1.0,,999.0,0.0,1B,/players/aldrin-lucas/sa3015554/stats/batting,1B,-1.0,,,Aldrin Lucas,691492.0,sa3015554,sa3015554
,,0.25,0.9037,1.0,0.1471,0.1088,0.0216,0.0021,0.0146,0.0773,0.0712,0.075,0.001,0.3181,0.01,0.0073,0.004,,0.0098,0.0032,0.162775,0.233032,0.239792,0.472824,0.218186,0.075,0.3181,0.235775,0.0770167,3.71337,0.22912,0.0,,0.0382048,-0.0800768,0.0,-0.000409751,-0.000409751,,-0.08048654199228622,-0.020999999716877937,-100.0,-1.0,,-1.0,,999.0,0.0,C/1B,/players/justin-miknis/sa3022884/stats/batting,C/1B,-1.0,,,Justin Miknis,687242.0,sa3022884,sa3022884
,,0.25,0.9247,1.0,0.1645,0.1245,0.026,0.0021,0.0119,0.0767,0.0721,0.054,0.0,0.2635,0.01,0.0073,0.004,,0.0163,0.0051,0.177896,0.229418,0.249162,0.47858,0.217994,0.054,0.2635,0.204934,0.0712664,4.29268,0.232409,0.0,,0.0380499,-0.0802317,0.0,0.000130906,0.000130906,,-0.08010079740779474,0.004000000189989805,-100.0,-1.0,,-1.0,,999.0,0.0,2B/3B,/players/kalae-harrison/sa3023054/stats/batting,2B/3B,-1.0,,,Kalae Harrison,695013.0,sa3023054,sa3023054
,,0.25,0.9067,1.0,0.1502,0.1126,0.0221,0.0014,0.0141,0.076,0.0706,0.072,0.001,0.3436,0.01,0.0073,0.004,,0.0053,0.0017,0.165656,0.233133,0.239771,0.472903,0.217961,0.072,0.3436,0.209546,0.0741149,3.18848,0.244652,0.0,,0.0380236,-0.080258,0.0,-0.00069612,-0.00069612,,-0.08095414674608037,-0.020999999716877937,-100.0,-1.0,,-1.0,,999.0,0.0,1B/OF,/players/david-beckles/sa3018441/stats/batting,1B/OF,-1.0,,,David Beckles,703924.0,sa3018441,sa3018441
,,0.25,0.9307,1.0,0.1724,0.1339,0.0271,0.0029,0.0085,0.0744,0.0694,0.046,0.0,0.2746,0.012,0.0073,0.004,,0.0129,0.0042,0.185237,0.231325,0.247985,0.479311,0.217929,0.046,0.2746,0.167516,0.0627485,4.29958,0.250267,0.0,,0.0379982,-0.0802834,0.0,-0.000196838,-0.000196838,,-0.08048027138283942,0.004000000189989805,-100.0,-1.0,,-1.0,,999.0,0.0,2B,/players/devin-hurdle/sa3022655/stats/batting,2B,-1.0,,,Devin Hurdle,701152.0,sa3022655,sa3022655
,,0.25,0.9217,1.0,0.156,0.1129,0.0237,0.0021,0.0173,0.0783,0.0767,0.057,0.0,0.3263,0.01,0.0073,0.004,,0.0141,0.0044,0.169252,0.223896,0.255832,0.479727,0.217927,0.057,0.3263,0.174686,0.0865791,4.16739,0.236932,0.0,,0.0379959,-0.0802857,0.0,2.62003e-05,2.62003e-05,,-0.08025949039074476,-0.020999999716877937,-100.0,-1.0,,-1.0,,999.0,0.0,1B/3B,/players/juan-jerez/sa3008892/stats/batting,1B/3B,-1.0,,,Juan Jerez,683563.0,sa3008892,sa3008892
,,0.25,0.9097,1.0,0.1474,0.1059,0.0225,0.0017,0.0173,0.0782,0.0747,0.069,0.0,0.3339,0.01,0.0073,0.004,,0.011,0.0035,0.162031,0.227309,0.247554,0.474863,0.217923,0.069,0.3339,0.206649,0.0855227,3.87238,0.22994,0.0,,0.0379934,-0.0802882,0.0,-0.00025027,-0.00025027,,-0.0805385083949659,-0.012000000104308128,-100.0,-1.0,,-1.0,,999.0,0.0,1B/OF,/players/eddy-rodriguez/sa3016154/stats/batting,1B/OF,-1.0,,,Eddy Rodriguez,699014.0,sa3016154,sa3016154
,,0.25,0.9097,1.0,0.1515,0.1121,0.023,0.0021,0.0142,0.0773,0.0717,0.068,0.001,0.3166,0.011,0.0073,0.004,,0.0121,0.0039,0.166538,0.231426,0.243157,0.474583,0.217909,0.068,0.3166,0.214782,0.0766187,3.95083,0.23422,0.0,,0.0379814,-0.0803002,0.0,-0.000223424,-0.000223424,,-0.08052365826733876,-0.020999999716877937,-100.0,-1.0,,-1.0,,999.0,0.0,C/1B,/players/daneurys-de-la-cruz/sa3007059/stats/batting,C/1B,-1.0,,,Daneurys De La Cruz,681453.0,sa3007059,sa3007059
,,0.25,0.9327,1.0,0.1722,0.1339,0.0251,0.0028,0.0104,0.0753,0.0719,0.045,0.0,0.2369,0.011,0.0073,0.004,,0.0131,0.0042,0.184625,0.229116,0.250992,0.480108,0.217711,0.045,0.2369,0.189954,0.0663665,4.32132,0.233579,0.0,,0.0378225,-0.0804591,0.0,-0.000145932,-0.000145932,,-0.08060506478068419,0.004000000189989805,-100.0,-1.0,,-1.0,,999.0,0.0,1B/2B,/players/elis-barreat/sa3018383/stats/batting,1B/2B,-1.0,,,Elis Barreat,692412.0,sa3018383,sa3018383
,,0.25,0.9367,1.0,0.1634,0.116,0.0254,0.0023,0.0197,0.0786,0.0818,0.041,0.0,0.3203,0.011,0.0073,0.004,,0.0106,0.0034,0.174442,0.216265,0.269563,0.485828,0.217621,0.041,0.3203,0.128005,0.0951212,3.97355,0.237914,0.0,,0.0377502,-0.0805314,0.0,-0.000196912,-0.000196912,,-0.0807282930763904,-0.020999999716877937,-100.0,-1.0,,-1.0,,999.0,0.0,1B/3B,/players/rafael-cruz/sa3015819/stats/batting,1B/3B,-1.0,,,Rafael Cruz,699269.0,sa3015819,sa3015819
,,0.25,0.9007,1.0,0.1522,0.1201,0.0222,0.0021,0.0078,0.075,0.0637,0.079,0.0,0.2513,0.009,0.0073,0.004,,0.0133,0.0043,0.16898,0.241165,0.22427,0.465435,0.217608,0.079,0.2513,0.314365,0.0552903,3.94331,0.22253,0.0,,0.0377393,-0.0805423,0.0,-0.000246379,-0.000246379,,-0.08078872718033381,0.004000000189989805,-100.0,-1.0,,-1.0,,999.0,0.0,2B/3B,/players/jose-pastrano/sa3015229/stats/batting,2B/3B,-1.0,,,Jose Pastrano,691261.0,sa3015229,sa3015229
,,0.25,0.9307,1.0,0.1631,0.1119,0.0361,0.0022,0.0129,0.0762,0.0744,0.047,0.0,0.3444,0.011,0.0073,0.004,,0.0088,0.003,0.175244,0.221988,0.260342,0.48233,0.217565,0.047,0.3444,0.136469,0.0850972,3.7948,0.258653,-0.001,,0.0377046,-0.080577,0.0,-0.000402475,-0.00140247,,-0.08197952050250024,-0.028999999165534973,-100.0,-1.0,,-1.0,,999.0,0.0,DH,/players/chandler-seagle/23552/stats/batting,DH,-1.0,-1.0,,Chandler Seagle,676882.0,23552,23552
,,0.25,0.8997,1.0,0.1407,0.1002,0.0228,0.0021,0.0156,0.0776,0.0712,0.077,0.0,0.3608,0.012,0.0073,0.004,,0.0109,0.0035,0.156385,0.230622,0.238413,0.469035,0.217424,0.077,0.3608,0.213415,0.0820273,4.11034,0.235771,0.0,,0.0375912,-0.0806904,0.0,-0.000293718,-0.000293718,,-0.08098409450030886,0.020999999716877937,-100.0,-1.0,,-1.0,,999.0,0.0,C,/players/dillon-tatum/sa3017903/stats/batting,C,-1.0,,,Dillon Tatum,702208.0,sa3017903,sa3017903
,,0.25,0.9237,1.0,0.1595,0.1178,0.0249,0.0017,0.0151,0.0762,0.0746,0.055,0.0,0.3196,0.01,0.0073,0.004,,0.0067,0.0021,0.172675,0.225402,0.252355,0.477756,0.217254,0.055,0.3196,0.17209,0.0796795,3.45438,0.24216,0.0,,0.0374543,-0.0808273,0.0,-0.000522024,-0.000522024,,-0.08134930516825989,0.004000000189989805,-100.0,-1.0,,-1.0,,999.0,0.0,3B,/players/elian-rayo/sa3015612/stats/batting,3B,-1.0,,,Elian Rayo,692378.0,sa3015612,sa3015612
,,0.25,0.9157,1.0,0.1586,0.1222,0.0233,0.0021,0.011,0.0755,0.0693,0.062,0.0,0.2683,0.011,0.0073,0.004,,0.0116,0.0037,0.173201,0.23253,0.23927,0.471801,0.217005,0.062,0.2683,0.231085,0.0660697,3.90548,0.229299,0.0,,0.0372536,-0.0810281,0.0,-0.000268836,-0.000268836,,-0.08129690252826549,0.004000000189989805,-100.0,-1.0,,-1.0,,999.0,0.0,2B,/players/luis-chevalier/sa3009641/stats/batting,2B,-1.0,,,Luis Chevalier,682728.0,sa3009641,sa3009641
,,0.25,0.9127,1.0,0.1554,0.1177,0.024,0.0017,0.012,0.0756,0.0698,0.067,0.001,0.2802,0.009,0.0073,0.004,,0.0079,0.0025,0.170264,0.232329,0.239728,0.472058,0.216843,0.067,0.2802,0.239115,0.0694642,3.53469,0.228417,0.0,,0.037123,-0.0811586,0.0,-0.000500809,-0.000500809,,-0.08165938704041764,-0.020999999716877937,-100.0,-1.0,,-1.0,,999.0,0.0,C,/players/robert-lopez/sa3016641/stats/batting,C,-1.0,,,Robert Lopez,694209.0,sa3016641,sa3016641
,,0.25,0.9377,1.0,0.1653,0.1204,0.024,0.0023,0.0186,0.0779,0.0804,0.04,0.0,0.3179,0.011,0.0073,0.004,,0.0129,0.0041,0.176282,0.217169,0.26629,0.483459,0.216814,0.04,0.3179,0.125826,0.0900075,4.14492,0.241085,0.0,,0.0370998,-0.0811818,0.0,-4.38493e-05,-4.38493e-05,,-0.08122565863232012,0.004000000189989805,-100.0,-1.0,,-1.0,,999.0,0.0,OF,/players/alvaro-aguero/sa3015679/stats/batting,OF,-1.0,,,Alvaro Aguero,693763.0,sa3015679,sa3015679
,,0.25,0.9347,1.0,0.1641,0.118,0.027,0.0025,0.0166,0.0769,0.0779,0.044,0.0,0.3421,0.01,0.0073,0.004,,0.0097,0.0031,0.175564,0.218976,0.263079,0.482055,0.216746,0.044,0.3421,0.128617,0.0875147,4.101,0.252872,0.0,,0.0370452,-0.0812364,0.0,-0.000275126,-0.000275126,,-0.08151150320190936,-0.020999999716877937,-100.0,-1.0,,-1.0,,999.0,0.0,1B/3B/SS,/players/keoni-cavaco/sa3010706/stats/batting,1B/3B/SS,-1.0,,,Keoni Cavaco,686577.0,sa3010706,sa3010706
,,0.25,0.9277,1.0,0.1585,0.1121,0.0275,0.0027,0.0163,0.0772,0.0766,0.051,0.0,0.347,0.01,0.0073,0.004,,0.0108,0.0036,0.170853,0.220382,0.259136,0.479517,0.216717,0.051,0.347,0.146974,0.0882828,4.187,0.248732,0.0,,0.0370221,-0.0812595,0.0,-0.000267122,-0.000267122,,-0.08152666315436363,-0.020999999716877937,-100.0,-1.0,,-1.0,,999.0,0.0,1B/3B,/players/justin-williams/sa3017076/stats/batting,1B/3B,-1.0,,,Justin Williams,681334.0,sa3017076,sa3017076
,,0.25,0.9247,1.0,0.1673,0.1305,0.026,0.0024,0.0083,0.0747,0.0677,0.054,0.0,0.283,0.01,0.0073,0.004,,0.0183,0.0059,0.180924,0.232229,0.241051,0.47328,0.216424,0.054,0.283,0.190813,0.0601276,4.36495,0.248166,0.0,,0.0367864,-0.0814952,0.0,0.000168591,0.000168591,,-0.08132658949762117,0.004000000189989805,-100.0,-1.0,,-1.0,,999.0,0.0,2B/3B,/players/benjamin-blackwell/sa3022922/stats/batting,2B/3B,-1.0,,,Benjamin Blackwell,701295.0,sa3022922,sa3022922
,,0.25,0.9207,1.0,0.1579,0.1183,0.0234,0.0024,0.0138,0.0759,0.0725,0.057,0.0,0.3213,0.011,0.0073,0.004,,0.0107,0.0034,0.1715,0.226807,0.247095,0.473902,0.216379,0.057,0.3213,0.177404,0.0755946,4.11447,0.243043,0.0,,0.03675,-0.0815316,0.0,-0.000276704,-0.000276704,,-0.08180831090430729,-0.012000000104308128,-100.0,-1.0,,-1.0,,999.0,0.0,OF,/players/alexander-benua/sa3015817/stats/batting,OF,-1.0,,,Alexander Benua,699229.0,sa3015817,sa3015817
,,0.25,0.9087,1.0,0.1376,0.094,0.0174,0.0017,0.0245,0.0802,0.0809,0.069,0.0,0.4089,0.011,0.0073,0.004,,0.0114,0.0037,0.151425,0.218474,0.2552,0.473674,0.216369,0.069,0.4089,0.168745,0.103775,3.93725,0.234356,0.0,,0.0367418,-0.0815399,0.0,-0.000193229,-0.000193229,,-0.08173308374534827,-0.028999999165534973,-100.0,-1.0,,-1.0,,999.0,0.0,OF,/players/jeremy-celedonio/sa3008936/stats/batting,OF,-1.0,,,Jeremy Celedonio,684494.0,sa3008936,sa3008936
,,0.25,0.9107,1.0,0.1504,0.1133,0.0205,0.002,0.0146,0.0767,0.0714,0.068,0.0,0.3278,0.01,0.0073,0.004,,0.0137,0.0044,0.165148,0.229317,0.240145,0.469462,0.216223,0.068,0.3278,0.207444,0.0749973,4.04899,0.235928,0.0,,0.0366238,-0.0816578,0.0,-0.000115966,-0.000115966,,-0.08177374030492501,-0.012000000104308128,-100.0,-1.0,,-1.0,,999.0,0.0,OF,/players/fadriel-cruz/sa3005476/stats/batting,OF,-1.0,,,Fadriel Cruz,677571.0,sa3005476,sa3005476
,,0.25,0.9247,1.0,0.1572,0.1163,0.0214,0.0022,0.0173,0.0774,0.0768,0.053,0.0,0.307,0.011,0.0073,0.004,,0.0113,0.0036,0.170001,0.222088,0.254028,0.476117,0.216134,0.053,0.307,0.172638,0.0840273,3.94952,0.230212,0.0,,0.0365525,-0.0817291,0.0,-0.000206385,-0.000206385,,-0.08193550605210476,-0.020999999716877937,-100.0,-1.0,,-1.0,,999.0,0.0,1B,/players/jarrod-belbin/sa3022481/stats/batting,1B,-1.0,,,Jarrod Belbin,684008.0,sa3022481,sa3022481
,,0.25,0.9277,1.0,0.1685,0.133,0.0232,0.0031,0.0092,0.0778,0.069,0.05,0.0,0.2709,0.011,0.0073,0.004,,0.0415,0.0127,0.181632,0.230422,0.243074,0.473496,0.216012,0.05,0.2709,0.18457,0.0614423,5.64699,0.243243,0.0,,0.0364542,-0.0818274,0.0,0.00200975,0.00200975,,-0.07981763873249292,0.012000000104308128,-100.0,-1.0,,-1.0,,999.0,0.0,2B/SS/OF,/players/angel-del-rosario/sa3015195/stats/batting,2B/SS/OF,-1.0,,,Angel Del Rosario,692489.0,sa3015195,sa3015195
,,0.25,0.9337,1.0,0.1642,0.1211,0.0249,0.0023,0.016,0.0766,0.0771,0.045,0.0,0.295,0.01,0.0073,0.004,,0.0108,0.0035,0.175859,0.22008,0.25897,0.47905,0.216,0.045,0.295,0.152542,0.0831102,3.92568,0.235238,0.0,,0.036445,-0.0818366,0.0,-0.000242282,-0.000242282,,-0.08207886313903145,-0.020999999716877937,-100.0,-1.0,,-1.0,,999.0,0.0,1B/OF,/players/enzo-paulino/sa3018440/stats/batting,1B/OF,-1.0,,,Enzo Paulino,703890.0,sa3018440,sa3018440
,,0.25,0.9247,1.0,0.162,0.1227,0.0247,0.0021,0.0125,0.0757,0.0718,0.054,0.0,0.2996,0.01,0.0073,0.004,,0.0145,0.0047,0.175192,0.226908,0.246999,0.473907,0.215966,0.054,0.2996,0.18024,0.0718071,4.15204,0.241168,0.0,,0.0364172,-0.0818645,0.0,-5.44798e-05,-5.44798e-05,,-0.08191894109040732,-0.012000000104308128,-100.0,-1.0,,-1.0,,999.0,0.0,OF,/players/carlos-gutierrez/sa3015783/stats/batting,OF,-1.0,,,Carlos Gutierrez,699049.0,sa3015783,sa3015783
,,0.25,0.9087,1.0,0.1515,0.1144,0.024,0.0021,0.011,0.0757,0.0678,0.068,0.0,0.2971,0.012,0.0073,0.004,,0.0143,0.0046,0.166722,0.23243,0.234071,0.4665,0.215855,0.068,0.2971,0.228879,0.067349,4.12112,0.231124,0.0,,0.0363279,-0.0819537,0.0,-9.52694e-05,-9.52694e-05,,-0.08204895143717295,-0.012000000104308128,-100.0,-1.0,,-1.0,,999.0,0.0,2B/3B/OF,/players/john-mchenry/sa3019938/stats/batting,2B/3B/OF,-1.0,,,John McHenry,806538.0,sa3019938,sa3019938
,,0.25,0.9297,1.0,0.151,0.1021,0.0226,0.0017,0.0247,0.0792,0.0847,0.05,0.0,0.3933,0.009,0.0073,0.004,,0.0056,0.0018,0.162418,0.210843,0.270195,0.481038,0.215818,0.05,0.3933,0.127129,0.107777,3.37456,0.243353,0.0,,0.0362979,-0.0819837,0.0,-0.000500093,-0.000500093,,-0.0824838078697212,-0.020999999716877937,-100.0,-1.0,,-1.0,,999.0,0.0,1B,/players/albert-feliz/sa3008799/stats/batting,1B,-1.0,,,Albert Feliz,682765.0,sa3008799,sa3008799
,,0.25,0.9207,1.0,0.1563,0.117,0.0221,0.0021,0.0151,0.0764,0.0736,0.058,0.0,0.3149,0.01,0.0073,0.004,,0.0119,0.0038,0.169762,0.225201,0.247529,0.47273,0.215732,0.058,0.3149,0.184185,0.0777669,3.95574,0.23612,0.0,,0.0362286,-0.082053,0.0,-0.000194413,-0.000194413,,-0.08224745639017783,-0.012000000104308128,-100.0,-1.0,,-1.0,,999.0,0.0,OF,/players/robert-robertis/sa3015639/stats/batting,OF,-1.0,,,Robert Robertis,692508.0,sa3015639,sa3015639
,,0.25,0.9167,1.0,0.1494,0.1067,0.0232,0.0022,0.0174,0.0775,0.0755,0.059,0.0,0.3373,0.013,0.0073,0.004,,0.0112,0.0036,0.162976,0.222289,0.250136,0.472426,0.215709,0.059,0.3373,0.174918,0.0871605,4.21944,0.231864,0.0,,0.0362106,-0.0820711,0.0,-0.00021766,-0.00021766,,-0.08228871814208105,0.020999999716877937,-100.0,-1.0,,-1.0,,999.0,0.0,C,/players/anthony-quirion/sa3017477/stats/batting,C,-1.0,,,Anthony Quirion,688815.0,sa3017477,sa3017477
,,0.25,0.9097,1.0,0.1546,0.1196,0.0237,0.0021,0.0092,0.0739,0.0658,0.069,0.0,0.2993,0.01,0.0073,0.004,,0.0084,0.0026,0.169946,0.234538,0.230955,0.465493,0.215655,0.069,0.2993,0.230538,0.0610091,3.57948,0.238948,0.0,,0.036167,-0.0821146,0.0,-0.000474182,-0.000474182,,-0.08258878131164238,0.020999999716877937,-100.0,-1.0,,-1.0,,999.0,0.0,C,/players/miguel-pabon/sa3007977/stats/batting,C,-1.0,,,Miguel Pabon,682196.0,sa3007977,sa3007977
,,0.25,0.9197,1.0,0.163,0.1271,0.0256,0.0023,0.008,0.0739,0.0667,0.06,0.0,0.252,0.009,0.0073,0.004,,0.0118,0.004,0.177232,0.232932,0.236164,0.469096,0.215573,0.06,0.252,0.238095,0.0589323,3.8868,0.232384,0.0,,0.0361011,-0.0821805,0.0,-0.000357342,-0.000357342,,-0.08253782009705901,0.004000000189989805,-100.0,-1.0,,-1.0,,999.0,0.0,2B,/players/jeral-toledo/sa3015590/stats/batting,2B,-1.0,,,Jeral Toledo,691926.0,sa3015590,sa3015590
,,0.25,0.9027,1.0,0.1474,0.1134,0.0208,0.002,0.0113,0.0753,0.0666,0.076,0.0,0.3096,0.01,0.0073,0.004,,0.0131,0.0042,0.163288,0.234337,0.228426,0.462763,0.215509,0.076,0.3096,0.245478,0.0651379,3.96457,0.23103,0.0,,0.0360493,-0.0822323,0.0,-0.000197737,-0.000197737,,-0.08243008538556751,0.004000000189989805,-100.0,-1.0,,-1.0,,999.0,0.0,3B,/players/isaac-pena/sa3018926/stats/batting,3B,-1.0,,,Isaac Pena,800068.0,sa3018926,sa3018926
,,0.25,0.9217,1.0,0.157,0.1163,0.0244,0.0023,0.014,0.0762,0.0731,0.056,0.0,0.2857,0.011,0.0073,0.004,,0.0111,0.0035,0.170337,0.2249,0.247369,0.472269,0.215405,0.056,0.2857,0.19601,0.0770316,3.93286,0.227237,0.0,,0.0359656,-0.082316,0.0,-0.000221545,-0.000221545,,-0.08253755580517463,0.020999999716877937,-100.0,-1.0,,-1.0,,999.0,0.0,C,/players/angel-galarraga/sa3011810/stats/batting,C,-1.0,,,Angel Galarraga,687679.0,sa3011810,sa3011810
,,0.25,0.9337,1.0,0.1742,0.137,0.0268,0.0027,0.0077,0.075,0.0689,0.045,0.002,0.2297,0.01,0.0073,0.004,,0.0223,0.0069,0.18657,0.23012,0.245796,0.475917,0.215207,0.045,0.2297,0.195908,0.0592267,4.63443,0.23664,0.0,,0.0358062,-0.0824755,0.0,0.000581135,0.000581135,,-0.0818943262565881,0.004000000189989805,-100.0,-1.0,,-1.0,,999.0,0.0,2B,/players/jhonny-perdomo/sa3015656/stats/batting,2B,-1.0,,,Jhonny Perdomo,692615.0,sa3015656,sa3015656
,,0.25,0.9117,1.0,0.1463,0.1062,0.0213,0.0021,0.0168,0.0769,0.0735,0.066,0.0,0.3528,0.011,0.0073,0.004,,0.0109,0.0035,0.160469,0.224197,0.24383,0.468027,0.214902,0.066,0.3528,0.187075,0.0833607,3.879,0.235712,0.0,,0.0355606,-0.082721,0.0,-0.000260999,-0.000260999,,-0.0829819792706985,-0.012000000104308128,-100.0,-1.0,,-1.0,,999.0,0.0,1B/OF,/players/angelo-dispigna/sa3022571/stats/batting,1B/OF,-1.0,,,Angelo DiSpigna,805701.0,sa3022571,sa3022571
