Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ra_talent_sd,chance_ra_se,total_ra_se,q10,q20,q30,q40,q50,q60,q70,q80,q90,tt_q10,tt_q20,tt_q30,tt_q40,tt_q50,tt_q60,tt_q70,tt_q80,tt_q90,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
TBR,Rays,8.9444,7.7329,24.3,24.3,0.0,0.0,,137.878,570.217,125.036,59.6064,54.7702,17.3114,149.085,40.3275,0.455,3.9835,3.57512,1.19934,9.73154,2.63237,3.69687,1.13,0.261454,0.0707231,0.19073090702295303,0.455863,0.237754,0.299644,0.749373,3.56893,653.1,4.732608695652174,635.0,4.601449275362318,2.804,2.57096,12.863,0.516766,0.915388,1.05118,5.28,4.7,4.32,4.02,3.76,3.51,3.27,3.0,2.67,4.57,4.31,4.13,3.99,3.86,3.73,3.6,3.45,3.26,250.5,12.0,AL,Shane McClanahan,663556.0,21483,21483
CIN,Reds,8.551,7.9301,22.68,34.68,0.0,0.666,,135.954,564.588,119.845,60.6566,56.2371,18.4444,154.944,42.6696,0.7195,4.3101,3.72284,1.19537,10.2571,2.82468,3.63125,1.221,0.274437,0.0755765,0.19886095821857452,0.410098,0.231537,0.294582,0.745162,3.65611,646.0000000000001,4.750000000000001,619.0,4.551470588235294,2.72243,2.63969,10.703,0.585171,1.15199,1.30514,5.68385,4.93617,4.46409,4.11232,3.80113,3.52613,3.24642,2.96024,2.59936,4.78409,4.48674,4.28762,4.11939,3.97115,3.83204,3.6838,3.51557,3.29821,999.0,18.0,NL,Chase Burns,695505.0,35333,35333
ATL,Braves,10.5872,8.5657,27.54,27.54,0.0,0.0,,160.846,674.406,139.708,73.4926,68.515,21.1602,187.25,57.775,0.696,7.1197,3.8337,1.22778,10.4774,3.23275,3.24102,1.184,0.277652,0.085668,0.19198404252529144,0.372478,0.229214,0.295557,0.73866,3.72742,748.1000000000001,4.646583850931678,711.0,4.416149068322981,2.66051,2.89082,14.54,0.474521,0.868085,0.989314,5.42,4.88,4.53,4.25,4.0,3.76,3.53,3.27,2.95,4.73,4.5,4.34,4.21,4.08,3.97,3.85,3.71,3.53,105.5999984741211,16.0,NL,Spencer Strider,675911.0,27498,27498
MIA,Marlins,9.0179,9.8027,27.54,27.54,0.0,0.0,,154.035,647.479,134.685,72.9539,68.4158,22.0271,171.738,53.6663,0.4701,5.3009,3.99741,1.22278,10.0343,3.13562,3.20011,1.287,0.265241,0.082885,0.18235617130994797,0.323586,0.228856,0.285392,0.732619,3.91273,685.0,4.4480519480519485,651.0,4.2272727272727275,2.61385,2.48883,12.9367,0.543967,0.900352,1.05192,5.65,5.08,4.7,4.4,4.14,3.89,3.64,3.37,3.03,4.98,4.71,4.52,4.37,4.23,4.09,3.96,3.8,3.59,88.0,20.0,NL,Eury Pérez,691587.0,27768,27768
DET,Tigers,10.0133,10.047,29.16,29.16,0.0,0.0,,165.689,708.071,151.654,77.7579,72.0425,21.8341,178.93,58.2013,0.8872,6.9462,3.91326,1.26656,9.71927,3.16142,3.07434,1.186,0.252701,0.082197,0.17050408571958542,0.39792,0.235881,0.293604,0.73679,3.86799,725.6000000000001,4.371084337349399,707.0,4.259036144578313,2.60577,2.36867,14.3889,0.438696,0.864874,0.969774,5.5,4.98,4.64,4.36,4.12,3.89,3.66,3.4,3.08,4.8,4.58,4.44,4.31,4.2,4.09,3.98,3.85,3.68,217.6999969482422,6.0,AL,Jack Flaherty,656427.0,17479,17479
LAD,Dodgers,8.7005,6.1472,22.68,22.68,0.0,0.0,,116.914,479.548,98.0584,48.4537,44.7446,14.6402,136.135,36.2198,0.4628,4.5341,3.44443,1.14852,10.4796,2.78819,3.75857,1.127,0.283881,0.075529,0.2083522379398346,0.413058,0.223472,0.289627,0.75429,3.47996,575.5000000000002,4.918803418803421,539.0,4.6068376068376065,2.57629,2.65035,10.4173,0.495041,0.975161,1.09362,5.17,4.56,4.16,3.85,3.58,3.33,3.08,2.81,2.48,4.38,4.13,3.96,3.82,3.7,3.58,3.45,3.31,3.12,1.100000023841858,22.0,NL,Shohei Ohtani,660271.0,19755,19755
LAA,Angels,10.0346,11.3339,30.78,30.78,0.0,0.0,,177.726,747.69,165.547,87.019,81.0095,26.3627,181.763,62.8606,0.6782,5.4537,4.1023,1.28517,9.20442,3.18325,2.89152,1.335,0.243099,0.0840731,0.15902592986822128,0.406722,0.243675,0.295352,0.738322,4.17118,725.8000000000001,4.0775280898876405,712.0,4.0,2.53359,2.44712,15.009,0.437342,0.849382,0.955363,5.67,5.16,4.82,4.55,4.31,4.08,3.85,3.6,3.27,4.98,4.77,4.62,4.5,4.39,4.28,4.16,4.03,3.86,362.79998779296875,1.0,AL,Yusei Kikuchi,579328.0,20633,20633
,,10.548,10.8959,30.78,30.78,0.0,0.0,,179.396,764.037,176.844,88.2687,81.7774,24.8563,165.077,55.0,1.1499,4.8982,4.10264,1.29236,8.28164,2.75926,3.0014,1.247,0.216059,0.071986,0.14407286792993546,0.415,0.25115,0.295579,0.728642,4.09766,706.9000000000001,3.949162011173185,720.0,4.022346368715084,2.51815,2.34513,15.2795,0.452409,0.847023,0.960272,5.7,5.18,4.84,4.57,4.33,4.1,3.87,3.61,3.29,5.02,4.8,4.65,4.52,4.41,4.29,4.18,4.04,3.87,252.89999389648438,-1.0,,Merrill Kelly,518876.0,11156,11156
MIA,Marlins,9.9803,11.9182,30.78,30.78,0.0,0.0,,186.581,795.317,189.51,93.4488,86.1118,22.2239,158.635,56.0269,0.8741,7.7026,4.15372,1.31598,7.65195,2.70253,2.8314,1.072,0.199461,0.070446,0.12901483476161957,0.469893,0.25904,0.303755,0.709289,4.00784,745.1999999999998,3.9850267379679134,775.0,4.144385026737968,2.51217,2.57548,16.2748,0.473684,0.8363,0.961132,5.78,5.26,4.92,4.65,4.41,4.18,3.95,3.69,3.36,5.13,4.9,4.74,4.6,4.48,4.37,4.24,4.1,3.92,155.0,20.0,NL,Sandy Alcantara,645261.0,18684,18684
KCR,Royals,9.533,8.8123,24.3,40.3,0.0,0.6742,,155.332,655.374,146.903,71.2791,65.5289,17.3972,147.717,53.6657,0.8908,5.3439,3.79678,1.29123,8.55878,3.10942,2.75253,1.008,0.225393,0.0818856,0.14350737631320953,0.45001,0.246331,0.300303,0.733713,3.82887,678.7,4.378709677419355,677.0,4.367741935483871,2.48085,2.56955,12.3233,0.505255,1.10687,1.22718,5.70786,5.00764,4.57099,4.22596,3.94021,3.66167,3.39725,3.11695,2.76974,4.78275,4.53378,4.36481,4.21687,4.08893,3.96893,3.83996,3.69202,3.50305,205.5,7.0,AL,Kris Bubic,663460.0,21455,21455
TOR,Blue Jays,9.6132,8.526,25.92,25.92,0.0,0.0,,153.005,642.88,152.687,71.4613,65.6932,19.4997,139.634,36.3227,0.3439,4.8364,3.86417,1.23532,8.21348,2.13655,3.84427,1.147,0.217201,0.0565,0.16070089116692543,0.458725,0.253751,0.30093,0.726909,3.77371,657.7,4.298692810457517,675.0,4.411764705882353,2.46859,2.18666,13.8613,0.507393,0.898236,1.03164,5.57,5.0,4.63,4.34,4.08,3.84,3.6,3.33,2.99,4.87,4.62,4.44,4.3,4.17,4.05,3.92,3.77,3.58,127.0,14.0,AL,Shane Bieber,669456.0,19427,19427
CIN,Reds,9.2392,9.5925,27.54,27.54,0.0,0.0,,154.395,653.109,147.56,75.1907,69.89,22.25,157.6,42.8557,0.7093,12.6109,4.07403,1.2333,9.18685,2.49815,3.67747,1.297,0.241308,0.065618,0.1756899654865265,0.423069,0.246903,0.299933,0.723476,4.04481,632.2,4.105194805194805,632.0,4.103896103896104,2.4023,2.54214,12.7631,0.478746,0.909363,1.02769,5.74,5.18,4.82,4.52,4.27,4.02,3.78,3.51,3.17,5.01,4.78,4.61,4.48,4.36,4.24,4.12,3.98,3.79,123.0999984741211,18.0,NL,Nick Lodolo,666157.0,26378,26378
SEA,Mariners,10.8748,10.6777,30.78,30.78,0.0,0.0,,181.473,762.814,170.163,84.0048,77.7263,24.9223,171.826,50.991,1.1908,6.7608,3.85476,1.21866,8.52155,2.52885,3.36973,1.236,0.225253,0.0668459,0.15840701013803482,0.399601,0.241345,0.285731,0.736321,3.98151,759.9000000000001,4.198342541436465,750.0,4.143646408839779,2.36287,2.03203,16.4563,0.418592,0.821743,0.922215,5.38,4.89,4.56,4.3,4.07,3.85,3.63,3.38,3.07,4.71,4.51,4.37,4.25,4.15,4.04,3.93,3.81,3.65,154.5,11.0,AL,Luis Castillo,622491.0,15689,15689
BAL,Orioles,11.0898,10.6266,30.78,30.78,0.0,0.0,,184.395,789.698,185.533,92.6505,85.6615,23.6845,156.882,62.2788,1.2564,6.5111,4.181,1.34392,7.65713,3.03973,2.51902,1.156,0.19866,0.0788641,0.11979604512453079,0.435,0.257361,0.29953,0.722846,4.2225,689.8000000000001,3.7489130434782614,715.0,3.885869565217391,2.35925,1.87387,15.8268,0.490595,0.842264,0.974727,5.81,5.29,4.94,4.67,4.42,4.19,3.95,3.69,3.36,5.16,4.92,4.76,4.62,4.5,4.37,4.25,4.1,3.91,166.1999969482422,2.0,AL,Trevor Rogers,669432.0,22286,22286
CHC,Cubs,11.0919,10.5654,30.78,30.78,0.0,0.0,,183.403,771.248,173.238,86.2195,80.068,25.5541,164.867,55.1551,0.5244,7.7634,3.92912,1.24531,8.09039,2.70659,2.98915,1.254,0.213766,0.0715141,0.14225203543901443,0.376582,0.244572,0.285154,0.738114,4.17779,725.6000000000001,3.965027322404372,718.0,3.9234972677595628,2.3576,2.79985,16.5185,0.480663,0.822627,0.95276,5.49,4.98,4.64,4.37,4.13,3.9,3.67,3.42,3.1,4.86,4.62,4.46,4.33,4.2,4.09,3.96,3.82,3.64,229.0,17.0,NL,Matthew Boyd,571510.0,15440,15440
NYM,Mets,11.6342,9.9117,30.78,30.78,0.0,0.0,,181.959,781.946,175.421,82.0394,74.3492,18.5194,160.576,70.1726,0.7069,8.0947,3.67744,1.34972,7.94235,3.47086,2.2883,0.916,0.205354,0.089741,0.11561297625303268,0.516052,0.249292,0.299098,0.744557,3.98369,746.0999999999999,4.099450549450549,751.0,4.126373626373627,2.34449,2.93897,17.1359,0.43077,0.811581,0.918818,5.27,4.78,4.45,4.19,3.96,3.74,3.52,3.28,2.97,4.62,4.41,4.27,4.14,4.04,3.93,3.82,3.69,3.52,383.1000061035156,25.0,NL,David Peterson,656849.0,20302,20302
,,10.8622,11.7142,32.0,32.0,0.0,0.0,,191.167,821.518,189.881,96.5883,89.5635,26.2749,181.649,61.7748,0.6638,6.7019,4.21658,1.31642,8.5519,2.90831,2.9405,1.237,0.221114,0.0751959,0.14591803401708603,0.422,0.252152,0.30013,0.721677,4.0961,756.6000000000001,3.9612565445026187,774.0,4.052356020942408,2.33976,2.18406,16.2417,0.433764,0.828955,0.935584,5.78,5.29,4.96,4.69,4.45,4.23,4.0,3.75,3.43,5.11,4.9,4.76,4.64,4.53,4.42,4.31,4.18,4.01,232.60000610351562,-1.0,,Zac Gallen,668678.0,19291,19291
CLE,Guardians,10.3401,11.2739,30.78,30.78,0.0,0.0,,182.086,773.19,174.882,88.7713,82.4541,25.5123,171.285,55.607,0.5714,8.3713,4.07547,1.26582,8.46611,2.74849,3.08027,1.261,0.22153,0.0719189,0.1496109515428543,0.395731,0.246586,0.291501,0.727609,4.12931,722.0,3.967032967032967,722.0,3.967032967032967,2.33506,2.13726,15.8087,0.443048,0.83772,0.947663,5.64,5.13,4.8,4.53,4.29,4.06,3.83,3.58,3.26,4.97,4.75,4.6,4.48,4.37,4.26,4.14,4.01,3.84,173.39999389648438,5.0,AL,Tanner Bibee,676440.0,30134,30134
TOR,Blue Jays,9.4212,8.8804,24.3,40.3,0.0,0.6577,,154.51,653.471,150.874,74.2329,68.6174,19.8975,148.994,44.3808,1.0076,6.3445,3.99687,1.2637,8.67868,2.58512,3.35716,1.159,0.228003,0.0679155,0.16008791327476501,0.441176,0.250311,0.30189,0.722957,3.86555,660.4,4.260645161290323,667.0,4.303225806451613,2.32264,1.80673,11.6436,0.510797,1.13266,1.25306,5.94148,5.23654,4.77958,4.4323,4.13538,3.85467,3.58914,3.29775,2.9305,4.99716,4.74026,4.57026,4.42234,4.29337,4.16544,4.03648,3.88751,3.68958,405.6000061035156,14.0,AL,Cody Ponce,664074.0,17920,17920
SDP,Padres,9.7886,9.2869,27.54,27.54,0.0,0.0,,158.921,668.017,152.382,74.406,68.8533,21.578,150.209,40.5787,1.1724,9.729,3.89929,1.21419,8.50661,2.29805,3.70167,1.222,0.224858,0.060745,0.1641128733754158,0.420168,0.246689,0.293334,0.72844,3.95956,657.8,4.1371069182389935,656.0,4.1257861635220126,2.31677,2.33677,14.0283,0.516146,0.882247,1.02214,5.56,5.01,4.64,4.35,4.1,3.85,3.61,3.35,3.01,4.89,4.63,4.46,4.31,4.18,4.06,3.92,3.77,3.58,261.20001220703125,29.0,NL,Joe Musgrove,605397.0,12970,12970
PIT,Pirates,9.4588,12.061,30.78,30.78,0.0,0.0,,179.816,770.419,181.638,93.1764,86.5198,22.9565,155.414,54.7907,0.6325,10.0193,4.33042,1.31484,7.77868,2.74234,2.83651,1.149,0.201727,0.071118,0.1306089386343956,0.427625,0.25742,0.300967,0.701221,4.14748,690.8999999999999,3.8383333333333325,716.0,3.977777777777778,2.29893,2.20324,14.5765,0.441982,0.862865,0.969476,5.94,5.43,5.09,4.81,4.57,4.33,4.1,3.84,3.51,5.24,5.03,4.88,4.76,4.64,4.53,4.42,4.29,4.11,356.3999938964844,27.0,NL,Mitch Keller,656605.0,17594,17594
CIN,Reds,9.7714,11.4827,30.78,30.78,0.0,0.0,,175.599,757.547,177.758,92.4595,85.8751,26.4765,163.806,55.9502,0.4401,9.7246,4.40136,1.33092,8.39555,2.86762,2.92771,1.357,0.216232,0.0738571,0.1423749178647995,0.440032,0.256923,0.301604,0.718307,4.35158,649.8000000000002,3.6920454545454557,672.0,3.8181818181818183,2.29055,2.28163,13.6505,0.453518,0.878295,0.988474,6.04,5.52,5.17,4.89,4.64,4.4,4.16,3.9,3.56,5.33,5.11,4.96,4.83,4.72,4.6,4.49,4.35,4.17,326.20001220703125,18.0,NL,Brady Singer,663903.0,25377,25377
DET,Tigers,9.6066,10.2793,29.16,29.16,0.0,0.0,,162.441,688.016,161.465,79.6044,73.7508,21.8212,143.373,44.9804,0.5394,5.2496,4.08615,1.2709,7.94356,2.49213,3.18745,1.209,0.208386,0.065377,0.14300918579101562,0.414917,0.253166,0.295486,0.721115,4.0439,645.5999999999998,3.985185185185184,660.0,4.074074074074074,2.27971,1.91887,13.3062,0.50212,0.888747,1.02078,5.76,5.21,4.84,4.55,4.3,4.06,3.81,3.55,3.21,5.07,4.82,4.65,4.51,4.38,4.26,4.13,3.98,3.79,262.70001220703125,6.0,AL,Casey Mize,663554.0,20492,20492
LAA,Angels,7.7219,7.885,22.68,22.68,0.0,0.0,,128.892,540.426,117.012,58.9945,54.5332,16.7702,135.673,43.5805,0.3659,4.639,3.80784,1.24595,9.47355,3.04306,3.11317,1.171,0.251049,0.080641,0.1704079732298851,0.423628,0.23773,0.295035,0.740974,3.84367,566.3,4.389922480620155,549.0,4.255813953488372,2.26594,2.19636,11.4583,0.539189,0.970453,1.11018,5.58,4.97,4.57,4.25,3.98,3.72,3.46,3.18,2.83,4.83,4.56,4.37,4.22,4.08,3.95,3.81,3.66,3.46,309.20001220703125,1.0,AL,Grayson Rodriguez,680570.0,24492,24492
NYY,Yankees,10.0441,9.1819,27.54,27.54,0.0,0.0,,161.648,688.156,144.826,77.6032,72.3919,23.1336,174.399,58.7603,0.4212,7.2408,4.03053,1.25944,9.70996,3.27157,2.96798,1.288,0.25343,0.085388,0.16804198920726776,0.36487,0.232781,0.28659,0.735886,4.06272,688.9000000000001,4.252469135802469,661.0,4.080246913580247,2.23116,1.97329,14.0742,0.430543,0.883713,0.983014,5.62,5.09,4.74,4.46,4.21,3.98,3.74,3.49,3.16,4.88,4.67,4.53,4.41,4.3,4.19,4.08,3.95,3.79,184.1999969482422,9.0,AL,Carlos Rodón,607074.0,16137,16137
NYM,Mets,10.3299,8.9601,27.54,27.54,0.0,0.0,,162.945,697.539,151.174,74.3679,67.7322,16.9825,154.178,63.227,0.5999,8.9473,3.74108,1.31579,8.51579,3.49224,2.43849,0.938,0.221032,0.090643,0.13038884103298187,0.49955,0.241738,0.295444,0.734598,3.92644,696.5000000000001,4.273006134969326,686.0,4.208588957055214,2.20432,2.56847,15.1618,0.511282,0.862077,1.00229,5.43,4.89,4.53,4.24,3.99,3.75,3.52,3.26,2.93,4.78,4.52,4.35,4.21,4.08,3.95,3.82,3.67,3.48,999.0,25.0,NL,Nolan McLean,690997.0,33703,33703
KCR,Royals,9.6049,10.7341,29.16,29.16,0.0,0.0,,170.047,725.458,174.127,88.8727,82.956,24.0334,134.987,50.0051,0.4454,5.5969,4.39057,1.31806,7.1444,2.64659,2.69947,1.272,0.186072,0.068929,0.11714283376932144,0.37717,0.259947,0.29382,0.710077,4.36576,612.4,3.6023529411764703,640.0,3.764705882352941,2.15776,1.88588,13.5667,0.460068,0.889593,1.00152,6.02,5.49,5.13,4.85,4.59,4.35,4.11,3.85,3.51,5.3,5.07,4.92,4.79,4.67,4.56,4.44,4.3,4.12,359.5,7.0,AL,Michael Wacha,608379.0,14078,14078
WSN,Nationals,8.5547,9.5574,25.92,25.92,0.0,0.0,,151.72,647.546,149.453,73.2011,66.9927,16.8409,127.229,52.0873,0.5472,8.2828,3.97399,1.32837,7.54717,3.08981,2.4426,0.999,0.196478,0.080438,0.11604009568691254,0.499448,0.254528,0.299278,0.721156,4.0947,602.3,3.9625,613.0,4.032894736842105,2.15713,2.35692,13.3393,0.579701,0.913976,1.08232,5.77,5.18,4.79,4.48,4.21,3.96,3.7,3.43,3.08,5.1,4.81,4.61,4.45,4.3,4.16,4.01,3.85,3.63,364.1000061035156,24.0,NL,Cade Cavalli,676917.0,27473,27473
CHC,Cubs,10.1478,10.2477,29.16,29.16,0.0,0.0,,171.421,714.85,168.031,83.6186,78.3834,29.5606,155.636,37.3995,0.4532,4.7302,4.11531,1.1984,8.17127,1.96356,4.16146,1.552,0.217719,0.052318,0.16540100052952766,0.333735,0.249778,0.284028,0.742549,4.29838,645.6000000000001,3.7754385964912287,651.0,3.807017543859649,2.15533,2.22836,14.6731,0.459113,0.863596,0.97805,5.68,5.16,4.81,4.53,4.29,4.05,3.82,3.56,3.23,4.99,4.77,4.61,4.48,4.37,4.25,4.13,4.0,3.82,167.60000610351562,17.0,NL,Shota Imanaga,684007.0,33829,33829
NYM,Mets,10.9371,10.2615,30.78,30.78,0.0,0.0,,175.582,760.425,173.345,84.1333,76.3971,16.4657,146.266,70.5956,0.5437,9.9897,3.91597,1.38932,7.49732,3.61859,2.07189,0.844,0.192348,0.092837,0.09951094537973404,0.542597,0.254979,0.303378,0.723474,4.06506,704.8000000000002,4.004545454545456,721.0,4.096590909090909,2.14286,2.33311,15.2911,0.48323,0.847269,0.975385,5.6,5.08,4.73,4.45,4.21,3.97,3.74,3.49,3.16,4.95,4.71,4.54,4.41,4.29,4.17,4.04,3.9,3.71,358.20001220703125,25.0,NL,Clay Holmes,605280.0,13649,13649
DET,Tigers,8.598,8.8274,24.3,34.3,0.0,0.61,,143.293,611.383,138.328,67.9824,62.5408,16.3195,133.507,47.5171,0.9573,6.035,3.92808,1.29696,8.38532,2.98447,2.80965,1.025,0.218368,0.0777207,0.14064734429121017,0.449359,0.247974,0.299036,0.723093,3.87346,612.6000000000001,4.283916083916085,617.0,4.314685314685315,2.14107,1.85144,11.0488,0.50947,1.13441,1.25462,5.87328,5.16791,4.71696,4.37556,4.08323,3.80787,3.5374,3.24973,2.89624,4.93696,4.68836,4.50975,4.36975,4.24115,4.11185,3.98254,3.83394,3.64464,294.79998779296875,6.0,AL,Reese Olson,681857.0,24968,24968
TOR,Blue Jays,9.37,8.2268,24.3,34.3,0.0,0.6577,,146.759,621.444,127.803,67.2508,62.1616,18.0187,161.615,59.6521,0.7562,5.363,3.81207,1.2773,9.91109,3.65817,2.7093,1.105,0.260064,0.0959895,0.16407480090856552,0.414166,0.229684,0.291363,0.740954,3.8578,666.5999999999999,4.53469387755102,634.0,4.312925170068027,2.11007,2.10917,11.9141,0.578891,1.10049,1.25704,5.72586,5.01774,4.57072,4.22278,3.93302,3.66008,3.39054,3.10508,2.75372,4.88276,4.59413,4.39549,4.22685,4.08753,3.9389,3.79958,3.63094,3.41298,999.0,14.0,AL,Trey Yesavage,702056.0,35456,35456
,,9.7292,10.243,29.16,29.16,0.0,0.0,,163.988,702.905,159.411,81.6723,75.5211,20.626,148.382,56.6261,0.809,9.828,4.14476,1.3174,8.14352,3.10776,2.62038,1.132,0.211098,0.0805601,0.1305379793047905,0.438,0.250468,0.296902,0.717911,4.17629,636.9000000000002,3.8835365853658548,642.0,3.9146341463414633,2.08955,2.00707,13.3698,0.431537,0.890103,0.989195,5.79,5.26,4.91,4.63,4.38,4.14,3.9,3.64,3.31,5.05,4.84,4.69,4.57,4.46,4.35,4.24,4.11,3.94,411.29998779296875,-1.0,,Chris Bassitt,605135.0,12304,12304
TBR,Rays,10.1206,11.067,30.78,30.78,0.0,0.0,,174.756,745.864,164.098,88.69,82.9363,27.4367,179.334,62.6817,0.446,7.5437,4.27125,1.29769,9.23578,3.22813,2.86103,1.413,0.240438,0.084039,0.15639902651309967,0.372378,0.242878,0.29147,0.733083,4.32929,681.5000000000001,3.894285714285715,669.0,3.822857142857143,2.08257,1.90441,13.9542,0.488735,0.868484,0.996557,5.88,5.35,5.0,4.71,4.46,4.23,3.99,3.72,3.39,5.21,4.97,4.8,4.67,4.54,4.42,4.29,4.15,3.96,143.39999389648438,12.0,AL,Ryan Pepiot,686752.0,26221,26221
TBR,Rays,9.5474,10.508,29.16,29.16,0.0,0.0,,165.239,706.755,157.796,84.2083,78.2167,23.6476,163.469,60.7413,0.4566,7.6337,4.26019,1.32255,8.90357,3.30836,2.69123,1.288,0.231295,0.0859439,0.14535093307495117,0.4283,0.247181,0.297272,0.724416,4.25839,634.0,3.8424242424242423,632.0,3.83030303030303,2.07574,1.78869,13.2032,0.503917,0.894535,1.02671,5.94,5.39,5.03,4.73,4.48,4.23,3.99,3.72,3.37,5.25,5.0,4.83,4.69,4.56,4.43,4.3,4.16,3.96,199.60000610351562,12.0,AL,Shane Baz,669358.0,22264,22264
,,9.7291,10.2527,29.16,29.16,0.0,0.0,,164.148,689.117,172.155,81.8023,75.783,24.002,128.308,32.0309,0.9758,5.4289,4.15508,1.24392,7.03496,1.75621,4.00576,1.316,0.186192,0.0464811,0.13971097394824028,0.426,0.26418,0.296693,0.717443,4.15732,616.2,3.757317073170732,653.0,3.981707317073171,2.02433,2.00809,13.3628,0.487157,0.889884,1.0145,5.82,5.28,4.92,4.63,4.37,4.13,3.89,3.62,3.29,5.12,4.88,4.72,4.58,4.46,4.34,4.21,4.07,3.88,459.79998779296875,-1.0,,Zach Eflin,621107.0,13774,13774
CIN,Reds,9.0705,11.1494,29.16,29.16,0.0,0.0,,167.628,719.743,167.262,90.5919,85.2682,29.5584,154.787,53.9836,0.5995,4.7647,4.57807,1.31986,8.31053,2.89839,2.86729,1.587,0.215058,0.075004,0.14005416631698608,0.330941,0.253047,0.2889,0.726404,4.63209,573.0,3.4107142857142856,583.0,3.4702380952380953,2.01827,1.87103,12.5719,0.48566,0.907404,1.0292,6.22,5.67,5.31,5.02,4.76,4.51,4.26,3.99,3.64,5.5,5.26,5.1,4.96,4.84,4.72,4.59,4.45,4.26,204.5,18.0,NL,Andrew Abbott,671096.0,29911,29911
MIA,Marlins,8.2687,9.2934,25.92,25.92,0.0,0.0,,142.261,605.883,129.099,68.9849,63.7249,16.5972,149.649,57.5159,0.3393,7.2512,4.03148,1.31177,9.46737,3.63868,2.60187,1.05,0.246993,0.0949291,0.15206418931484222,0.454864,0.238578,0.300108,0.719982,3.91375,611.3,4.304929577464788,594.0,4.183098591549296,2.01687,2.11987,11.6373,0.474148,0.945759,1.05796,5.76,5.19,4.81,4.51,4.24,3.99,3.74,3.47,3.12,4.98,4.75,4.59,4.46,4.34,4.22,4.1,3.96,3.78,193.10000610351562,20.0,NL,Edward Cabrera,665795.0,21690,21690
CLE,Guardians,10.2076,11.1292,30.78,30.78,0.0,0.0,,177.33,760.42,162.645,86.5106,80.0837,22.5997,180.482,76.4328,0.6441,6.2613,4.06448,1.34821,9.15997,3.87918,2.36131,1.147,0.237345,0.100514,0.13683096319437027,0.421063,0.239987,0.295054,0.735483,4.15535,717.1000000000001,4.051412429378532,700.0,3.9548022598870056,1.99612,2.02999,15.0725,0.475569,0.849101,0.97321,5.68,5.15,4.81,4.53,4.29,4.05,3.82,3.56,3.24,5.01,4.78,4.62,4.49,4.36,4.25,4.12,3.99,3.8,139.6999969482422,5.0,AL,Gavin Williams,668909.0,30122,30122
BOS,Red Sox,9.4001,10.8185,29.16,29.16,0.0,0.0,,167.864,729.528,175.982,88.9659,81.9939,19.6961,139.813,58.8882,0.4975,8.9294,4.39608,1.39917,7.49605,3.15727,2.37422,1.056,0.191649,0.080721,0.1109280213713646,0.496882,0.265951,0.311203,0.703847,4.20669,615.6,3.6642857142857146,656.0,3.9047619047619047,1.97073,1.81506,13.1941,0.461094,0.900454,1.01164,6.11,5.57,5.21,4.92,4.67,4.42,4.18,3.91,3.57,5.37,5.15,4.99,4.87,4.75,4.63,4.51,4.38,4.2,326.0,3.0,AL,Brayan Bello,678394.0,23920,23920
KCR,Royals,9.0716,10.1785,27.54,27.54,0.0,0.0,,161.288,697.01,165.533,84.4802,78.5006,21.9173,138.131,52.6982,0.651,6.5874,4.38039,1.35305,7.70783,2.9406,2.62118,1.223,0.198177,0.0756061,0.12257096916437149,0.413091,0.259567,0.300654,0.713159,4.29157,585.2,3.6347826086956525,615.0,3.8198757763975157,1.93546,1.8218,12.9557,0.465695,0.914307,1.02607,6.06,5.52,5.15,4.86,4.6,4.36,4.11,3.84,3.49,5.32,5.09,4.93,4.8,4.69,4.57,4.45,4.31,4.13,354.5,7.0,AL,Seth Lugo,607625.0,12447,12447
LAA,Angels,8.4153,9.3418,24.3,34.3,0.0,0.6455,,148.721,630.585,134.732,71.7523,66.7585,20.3913,156.97,56.9545,1.2921,6.659,4.03995,1.2889,9.49916,3.44665,2.75605,1.234,0.248927,0.0903201,0.15860699117183685,0.396178,0.237635,0.293475,0.735168,4.08987,631.6000000000001,4.238926174496645,611.0,4.100671140939597,1.915,2.01938,11.6144,0.486104,1.11553,1.22709,5.91077,5.21924,4.78948,4.4499,4.15905,3.89426,3.6235,3.34611,2.98409,4.97948,4.74083,4.57217,4.44285,4.31419,4.19486,4.06621,3.92688,3.73823,346.1000061035156,1.0,AL,Reid Detmers,672282.0,27468,27468
ARI,Diamondbacks,10.4764,10.9136,30.78,30.78,0.0,0.0,,178.433,757.034,185.96,92.2774,85.9371,25.4168,154.645,42.5309,0.9599,7.3887,4.33459,1.28054,7.80018,2.14522,3.63607,1.282,0.204278,0.056181,0.14809704571962357,0.411564,0.262984,0.304605,0.706108,4.09284,686.1,3.854494382022472,725.0,4.073033707865169,1.90831,2.06147,14.3374,0.456324,0.865568,0.978489,5.95,5.43,5.08,4.8,4.55,4.32,4.08,3.82,3.49,5.25,5.03,4.88,4.75,4.63,4.52,4.4,4.27,4.09,373.5,15.0,NL,Brandon Pfaadt,694297.0,27782,27782
